"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Cdh2",6.29287364071946e-49,0.430971247811349,0.314,0.175,2.12044670197683e-44,"3","Cdh2"
"U2af1",7.69139971226751e-49,0.40903524653248,0.513,0.326,2.59169404704566e-44,"3","U2af1"
"Pbrm1",1.0409705266496e-48,0.387946437380889,0.568,0.375,3.50765428659848e-44,"3","Pbrm1"
"Micos131",1.4504138091579e-48,0.365525440157068,0.535,0.348,4.88731437133846e-44,"3","Micos13"
"Tpst21",1.68741868230157e-48,0.542435774387501,0.266,0.144,5.68592599188336e-44,"3","Tpst2"
"Eif2ak2",2.00654362792968e-48,0.434927944621373,0.293,0.161,6.76124940867186e-44,"3","Eif2ak2"
"Ctcf",2.25908194821973e-48,0.45483808194487,0.356,0.208,7.61220253272121e-44,"3","Ctcf"
"Bzw1",2.3613264291648e-48,0.327891547730767,0.742,0.543,7.95672553571372e-44,"3","Bzw1"
"Macf11",3.33676379792785e-48,0.370001956270954,0.644,0.437,1.12435592934977e-43,"3","Macf1"
"Pcolce1",3.4930034635511e-48,0.403645564167803,0.356,0.207,1.17700244707818e-43,"3","Pcolce"
"Sdhb",3.52857513131444e-48,0.495338838949401,0.309,0.174,1.18898867624771e-43,"3","Sdhb"
"Gli31",3.65797305500738e-48,0.436347712874957,0.344,0.198,1.23259060061529e-43,"3","Gli3"
"Atp5mc2",7.36689992240307e-48,0.277502571819159,0.889,0.746,2.48235059785294e-43,"3","Atp5mc2"
"Eps81",9.11072499237514e-48,0.462177387392741,0.362,0.212,3.06994989343073e-43,"3","Eps8"
"Emp3",9.63050135238734e-48,0.357807788574816,0.6,0.402,3.24509373570044e-43,"3","Emp3"
"Irf2bp2",9.64013231726401e-48,0.385105821201881,0.54,0.351,3.24833898562528e-43,"3","Irf2bp2"
"Junb",2.36110074325153e-47,0.344722104429503,0.83,0.67,7.95596506446035e-43,"3","Junb"
"Topors",2.59436291543386e-47,0.363373622967494,0.512,0.324,8.74196527984594e-43,"3","Topors"
"Hnrnph1",3.93601900142747e-47,0.352457338356983,0.631,0.431,1.326280962721e-42,"3","Hnrnph1"
"Mdh2",4.45701445904682e-47,0.339214950519336,0.65,0.446,1.50183559212042e-42,"3","Mdh2"
"Acsl31",5.26732426657289e-47,0.424968524032124,0.347,0.2,1.7748775848644e-42,"3","Acsl3"
"Psmd11",1.03538354781966e-46,0.364990771253958,0.514,0.327,3.48882840273311e-42,"3","Psmd1"
"Adh51",3.3678807449772e-46,0.369756540705078,0.342,0.195,1.13484109582752e-41,"3","Adh5"
"Chka1",3.52265160257335e-46,0.390369199594393,0.493,0.319,1.18699268400312e-41,"3","Chka"
"Tomm22",3.56743901971871e-46,0.433865287060014,0.359,0.211,1.20208425208442e-41,"3","Tomm22"
"Prmt11",5.74252725565865e-46,0.380029908406685,0.379,0.224,1.93500198406674e-41,"3","Prmt1"
"Blmh",7.10143474905992e-46,0.410079289177671,0.403,0.245,2.39289945304323e-41,"3","Blmh"
"Map3k20",9.71287466438812e-46,0.512223039147762,0.253,0.137,3.27285024691222e-41,"3","Map3k20"
"Hdac2",1.12506059024348e-45,0.417389296656682,0.334,0.193,3.79100416488441e-41,"3","Hdac2"
"Cdc5l",1.24410496455876e-45,0.398588145344556,0.451,0.283,4.1921360885772e-41,"3","Cdc5l"
"Bex3",2.60908417987546e-45,0.358070701231099,0.465,0.289,8.79157005250836e-41,"3","Bex3"
"Ctbp1",3.2154239485097e-45,0.476434675126746,0.287,0.161,1.08346925368983e-40,"3","Ctbp1"
"Ndufb10",3.77095397769497e-45,0.35823685693653,0.426,0.261,1.2706606523241e-40,"3","Ndufb10"
"Ddah21",3.85957721561016e-45,0.466721785947085,0.275,0.152,1.300523138572e-40,"3","Ddah2"
"Arf51",4.46200007638379e-45,0.3880027545666,0.445,0.278,1.50351554573828e-40,"3","Arf5"
"Drap1",6.42545702149725e-45,0.427447687174252,0.345,0.204,2.16512199796371e-40,"3","Drap1"
"Sclt1",7.61480147097271e-45,0.467107610611881,0.272,0.15,2.56588350365897e-40,"3","Sclt1"
"Psmc4",1.25463947148085e-44,0.500343554704543,0.268,0.149,4.22763316310188e-40,"3","Psmc4"
"Mapk6",1.34677722002307e-44,0.500851111344967,0.298,0.17,4.53810052058974e-40,"3","Mapk6"
"Cyc1",1.53191562233339e-44,0.416113053248268,0.45,0.283,5.16194288101459e-40,"3","Cyc1"
"Pds5b",1.69600821549767e-44,0.354169725019854,0.482,0.307,5.71486928294096e-40,"3","Pds5b"
"Galk11",1.80430677695207e-44,0.3604683471336,0.372,0.221,6.0797921156177e-40,"3","Galk1"
"Vps281",1.82253614430131e-44,0.396807290518681,0.306,0.173,6.1412177918377e-40,"3","Vps28"
"Snrpd3",1.83937086737682e-44,0.356875699511547,0.445,0.276,6.19794407471292e-40,"3","Snrpd3"
"Mmp141",2.04972632616508e-44,0.354096506283726,0.327,0.188,6.90675782864587e-40,"3","Mmp14"
"Timm131",2.09596219157391e-44,0.375360299159105,0.44,0.277,7.06255420072743e-40,"3","Timm13"
"Nudt21",2.11705047736162e-44,0.471798194491852,0.288,0.162,7.13361328851771e-40,"3","Nudt21"
"Gtf2b",3.68038261934734e-44,0.383854360433231,0.397,0.241,1.24014172741528e-39,"3","Gtf2b"
"Polr2j",4.00632736447563e-44,0.480091673608856,0.294,0.167,1.34997206873371e-39,"3","Polr2j"
"Arl6ip51",4.14382956649064e-44,0.436811571045377,0.387,0.238,1.39630481072469e-39,"3","Arl6ip5"
"Ndufa71",4.26866187863206e-44,0.317197434220896,0.598,0.403,1.43836830662386e-39,"3","Ndufa7"
"Psma4",4.52389957662223e-44,0.34742812748315,0.49,0.314,1.52437320133863e-39,"3","Psma4"
"Tsc22d21",4.52430442839747e-44,0.357194090833032,0.463,0.293,1.52450962019281e-39,"3","Tsc22d2"
"Ndufa1",4.67777793916324e-44,0.427473495918405,0.262,0.144,1.57622405438044e-39,"3","Ndufa1"
"Arpp19",5.16106566425519e-44,0.391520820649038,0.317,0.182,1.73907268622743e-39,"3","Arpp19"
"Cbx6",9.28081597389472e-44,0.485790733866257,0.263,0.145,3.12726375056356e-39,"3","Cbx6"
"Slc25a241",9.70525687472885e-44,0.405574105419226,0.403,0.248,3.27028335650863e-39,"3","Slc25a24"
"Psmb1",1.24206076105463e-43,0.323773654263534,0.694,0.491,4.18524794044969e-39,"3","Psmb1"
"Usp37",1.46770422544454e-43,0.421196849155427,0.339,0.2,4.94557615805794e-39,"3","Usp37"
"Zfp36l21",1.50196861679569e-43,0.365387027663135,0.551,0.367,5.06103345115476e-39,"3","Zfp36l2"
"Ust1",1.57315744022206e-43,0.423999287257742,0.345,0.205,5.30091131057226e-39,"3","Ust"
"Prrc2c1",1.78805934053941e-43,0.299391504468413,0.846,0.667,6.02504475388161e-39,"3","Prrc2c"
"Magoh",2.10584361005688e-43,0.405903294082551,0.436,0.274,7.09585062844766e-39,"3","Magoh"
"1810009A15Rik",2.41446135704844e-43,0.426949482729472,0.312,0.181,8.13576898871043e-39,"3","1810009A15Rik"
"Gem1",2.44735832254204e-43,0.382500981125539,0.335,0.198,8.24661860363765e-39,"3","Gem"
"Tank",2.4694297713034e-43,0.448500270925216,0.387,0.24,8.32099055738393e-39,"3","Tank"
"Slc25a3",3.16476628014835e-43,0.321095742978337,0.735,0.545,1.06639964575879e-38,"3","Slc25a3"
"Klra4",4.01608018039353e-43,0.502940926359473,0.294,0.169,1.3532583775854e-38,"3","Klra4"
"Cct3",4.73469961443312e-43,0.35388458226427,0.65,0.456,1.59540438207938e-38,"3","Cct3"
"Acadl",6.19335857576464e-43,0.362574517084166,0.473,0.3,2.08691410568965e-38,"3","Acadl"
"Nin1",7.00126918838821e-43,0.436970797810112,0.329,0.194,2.35914766571929e-38,"3","Nin"
"Ppp1r11",8.61663782795855e-43,0.420375765652125,0.356,0.215,2.90346228250891e-38,"3","Ppp1r11"
"Brd41",9.32533277847992e-43,0.343525866988272,0.52,0.338,3.14226413303659e-38,"3","Brd4"
"Gnai2",1.04806189526051e-42,0.311635811107877,0.548,0.361,3.5315493622698e-38,"3","Gnai2"
"Nme21",1.55996162530058e-42,0.297468167029415,0.913,0.811,5.25644669261283e-38,"3","Nme2"
"Gatad1",1.59019028761144e-42,0.323919774195709,0.571,0.377,5.35830519313551e-38,"3","Gatad1"
"Zfp326",1.90532050127273e-42,0.420895374322778,0.358,0.215,6.42016796108858e-38,"3","Zfp326"
"Pdlim7",2.40018641320172e-42,0.407129851680544,0.334,0.197,8.0876681379245e-38,"3","Pdlim7"
"Bax",2.75651949171268e-42,0.358313775681565,0.445,0.28,9.28836807927506e-38,"3","Bax"
"Snrpg",4.12865789204505e-42,0.319782491525492,0.65,0.464,1.3911925633035e-37,"3","Snrpg"
"Snx91",4.20591348171231e-42,0.321451800388936,0.462,0.291,1.41722460679778e-37,"3","Snx9"
"Cpsf2",4.91603567878845e-42,0.456266547360659,0.274,0.154,1.65650738232455e-37,"3","Cpsf2"
"Lrp11",5.05284002260737e-42,0.425564199608839,0.349,0.21,1.70260497401778e-37,"3","Lrp1"
"Eftud2",5.05904503386979e-42,0.432912035601715,0.296,0.17,1.70469581461276e-37,"3","Eftud2"
"Set",6.00073038888867e-42,0.301456384447123,0.783,0.599,2.02200611183993e-37,"3","Set"
"Trio1",6.28227673632807e-42,0.357378178750586,0.543,0.359,2.11687596907311e-37,"3","Trio"
"Ube2m",8.15430580608887e-42,0.359026788958994,0.366,0.221,2.74767488441971e-37,"3","Ube2m"
"Aco2",1.1718640692437e-41,0.368078012625544,0.373,0.225,3.94871316772358e-37,"3","Aco2"
"Phb2",1.55772677985754e-41,0.398143980456346,0.339,0.202,5.24891615740795e-37,"3","Phb2"
"Ets1",2.21019856422218e-41,0.438243288196794,0.312,0.183,7.44748508200305e-37,"3","Ets1"
"Cfap2991",2.67915227694752e-41,0.344317148565084,0.482,0.313,9.02767151240236e-37,"3","Cfap299"
"Ptbp31",3.03135208692244e-41,0.369610820324698,0.468,0.301,1.02144439920939e-36,"3","Ptbp3"
"Cbx1",3.58244387900135e-41,0.333399197012493,0.466,0.298,1.2071402894683e-36,"3","Cbx1"
"Mideas",3.66224313784204e-41,0.474114558020562,0.251,0.139,1.23402944772725e-36,"3","Mideas"
"Psma1",3.89959412766089e-41,0.364845962086086,0.387,0.238,1.31400723725661e-36,"3","Psma1"
"Alad",5.1872721826118e-41,0.444353723340224,0.284,0.163,1.74790323465287e-36,"3","Alad"
"Psme1",5.89120019999203e-41,0.275108151511199,0.441,0.275,1.98509881938931e-36,"3","Psme1"
"Bub3",6.34958392746878e-41,0.457094618871246,0.276,0.157,2.13955580019988e-36,"3","Bub3"
"Sdc21",9.84004691860704e-41,0.348322526283051,0.392,0.241,3.31570220969383e-36,"3","Sdc2"
"Cirbp",9.84551476361062e-41,0.403820919182501,0.268,0.151,3.31754465474624e-36,"3","Cirbp"
"Smarcc1",1.03370755956486e-40,0.34197738374206,0.461,0.293,3.48318099270975e-36,"3","Smarcc1"
"Nudcd2",1.13539781897757e-40,0.40269178512565,0.348,0.21,3.82583649082681e-36,"3","Nudcd2"
"Mprip",1.15993754353104e-40,0.308508880060822,0.562,0.371,3.9085255466822e-36,"3","Mprip"
"Hnrnpu",1.34209866616009e-40,0.291057365983499,0.814,0.646,4.52233566549305e-36,"3","Hnrnpu"
"Skil1",1.43871704569472e-40,0.394003269739463,0.57,0.388,4.84790095717292e-36,"3","Skil"
"Lpp1",1.89915256988421e-40,0.325204244429893,0.591,0.405,6.39938449948184e-36,"3","Lpp"
"Eif3l",3.1664104097661e-40,0.339736502592261,0.508,0.333,1.06695365167479e-35,"3","Eif3l"
"Ylpm11",3.7583956114117e-40,0.398663996250852,0.369,0.227,1.26642898522129e-35,"3","Ylpm1"
"Phtf11",3.79391757313337e-40,0.324650118210947,0.514,0.339,1.27839846544302e-35,"3","Phtf1"
"Sumo1",7.28590499898777e-40,0.312216349572776,0.582,0.399,2.45505854845892e-35,"3","Sumo1"
"Tapbp1",8.31094583824828e-40,0.372866697310423,0.363,0.224,2.80045630965614e-35,"3","Tapbp"
"Papss1",1.13533477311041e-39,0.408341624640241,0.267,0.151,3.82562405147285e-35,"3","Papss1"
"Glrx5",1.18773408307958e-39,0.392383020234348,0.289,0.167,4.00218876634496e-35,"3","Glrx5"
"Cttn",1.33237184841932e-39,0.421936329302343,0.288,0.167,4.48956018043374e-35,"3","Cttn"
"Odf2l",1.47500521137224e-39,0.419326470427594,0.303,0.179,4.97017756023989e-35,"3","Odf2l"
"Ccnl11",1.48940990729773e-39,0.30221196719575,0.677,0.488,5.01871562363044e-35,"3","Ccnl1"
"Tiparp2",1.5750949276009e-39,0.291394569005143,0.824,0.662,5.307439868044e-35,"3","Tiparp"
"Acin1",1.69314439376227e-39,0.32050514638151,0.55,0.368,5.70521934922135e-35,"3","Acin1"
"Piezo11",2.46937712692884e-39,0.346158660160747,0.347,0.21,8.32081316689942e-35,"3","Piezo1"
"Hspd1",2.59866373737936e-39,0.287385308445094,0.875,0.732,8.75645732947351e-35,"3","Hspd1"
"Purb",2.99759155781121e-39,0.335465414850435,0.586,0.402,1.01006845132007e-34,"3","Purb"
"Dock1",3.72951616183589e-39,0.422361228915921,0.267,0.153,1.25669776589222e-34,"3","Dock1"
"Fosb1",4.77839493200274e-39,0.418749744713568,0.425,0.279,1.61012795628764e-34,"3","Fosb"
"Mrpl17",5.63659210227323e-39,0.357905320524944,0.341,0.206,1.89930607478199e-34,"3","Mrpl17"
"Meis11",7.34517627698417e-39,0.351966396442868,0.391,0.245,2.47503059829259e-34,"3","Meis1"
"Cycs",7.72359116935109e-39,0.34811126835913,0.491,0.328,2.60254128042454e-34,"3","Cycs"
"Ppfibp1",8.07362856846837e-39,0.468562643824395,0.292,0.173,2.7204898824311e-34,"3","Ppfibp1"
"Ndufs5",1.01897498884103e-38,0.301248902353531,0.464,0.298,3.43353812239872e-34,"3","Ndufs5"
"Kitl",1.09073334729207e-38,0.369304695287245,0.417,0.267,3.67533508703536e-34,"3","Kitl"
"Pum2",1.26682930954415e-38,0.305070737153409,0.432,0.272,4.26870804143996e-34,"3","Pum2"
"Hnrnpl",1.48024463636869e-38,0.333745001073343,0.466,0.302,4.98783232670794e-34,"3","Hnrnpl"
"Rbm8a",1.8557155629383e-38,0.30586748773843,0.518,0.342,6.25301916087691e-34,"3","Rbm8a"
"Wtap",1.86854359029987e-38,0.366627721528109,0.284,0.164,6.29624448187443e-34,"3","Wtap"
"Kmt5a",1.88687901293687e-38,0.350023144654155,0.434,0.278,6.35802752199206e-34,"3","Kmt5a"
"Adnp1",2.25518933966111e-38,0.354847770885477,0.422,0.268,7.59908599892207e-34,"3","Adnp"
"Senp1",2.36831022252548e-38,0.406014493896421,0.29,0.169,7.98025812582185e-34,"3","Senp1"
"Rasal21",2.68124230948491e-38,0.381852351443772,0.336,0.205,9.03471408604034e-34,"3","Rasal2"
"Rasa1",3.06042888733538e-38,0.420068798811703,0.3,0.177,1.03124211787653e-33,"3","Rasa1"
"Hsd17b12",4.31328061439729e-38,0.389296472080758,0.307,0.182,1.45340303582731e-33,"3","Hsd17b12"
"Pdap1",4.33747727495937e-38,0.293195472579988,0.569,0.385,1.46155634257031e-33,"3","Pdap1"
"Ptgs11",4.67800751178947e-38,0.327619564414323,0.377,0.235,1.57630141117258e-33,"3","Ptgs1"
"Oxct1",4.91452669188208e-38,0.393707704193184,0.324,0.196,1.65599891409659e-33,"3","Oxct1"
"Psmc5",5.89464679993835e-38,0.33377271931348,0.545,0.37,1.98626018570723e-33,"3","Psmc5"
"Nudt41",6.51234138361624e-38,0.357844667102968,0.327,0.197,2.19439855262333e-33,"3","Nudt4"
"Nono",7.23221510725854e-38,0.343101524976512,0.373,0.23,2.43696720254184e-33,"3","Nono"
"Mast21",7.48174685154001e-38,0.3188828895917,0.615,0.434,2.52104941909492e-33,"3","Mast2"
"Cacybp1",7.51126636758038e-38,0.299597056774034,0.484,0.318,2.53099631521988e-33,"3","Cacybp"
"Rer1",7.73412824373965e-38,0.358722487200942,0.352,0.215,2.60609185301051e-33,"3","Rer1"
"Immt",9.72821539440381e-38,0.313210191281768,0.431,0.274,3.27801945929831e-33,"3","Immt"
"Slc4a4",1.12236404855567e-37,0.370248725642046,0.255,0.145,3.78191789801318e-33,"3","Slc4a4"
"Hp1bp3",1.3567233978009e-37,0.344246166495942,0.451,0.296,4.57161516122992e-33,"3","Hp1bp3"
"Rab5c",2.09789633947976e-37,0.38694846278133,0.255,0.146,7.06907150551099e-33,"3","Rab5c"
"Itm2b1",2.13086557722878e-37,0.314286580515376,0.443,0.286,7.18016464903008e-33,"3","Itm2b"
"Atp5pb",2.41197608699563e-37,0.28323302927636,0.767,0.588,8.12739462274047e-33,"3","Atp5pb"
"Tcof1",2.42732293046973e-37,0.41681735711731,0.264,0.152,8.17910734651081e-33,"3","Tcof1"
"Nup50",2.81542260497899e-37,0.331751747649842,0.393,0.246,9.4868480097372e-33,"3","Nup50"
"Dnajc19",2.92587203527036e-37,0.316052114828805,0.328,0.196,9.85901841004701e-33,"3","Dnajc19"
"Prrx11",2.96990398118681e-37,0.280045978032653,0.672,0.483,1.00073884550071e-32,"3","Prrx1"
"Etfa",3.8439316841977e-37,0.34074923139273,0.344,0.21,1.29525122030726e-32,"3","Etfa"
"Ap1s1",5.65391600955168e-37,0.36103472543505,0.32,0.194,1.90514353857853e-32,"3","Ap1s1"
"Rbx1",7.74294110815102e-37,0.300340669551419,0.709,0.523,2.60906143580257e-32,"3","Rbx1"
"Cops3",9.12754523874326e-37,0.374769873323355,0.366,0.228,3.07561764364693e-32,"3","Cops3"
"Bcl10",1.04716672536226e-36,0.361557078081005,0.318,0.193,3.52853299778066e-32,"3","Bcl10"
"Psmc3",1.19989777109472e-36,0.411382606660851,0.259,0.15,4.04317552948076e-32,"3","Psmc3"
"Lamtor21",1.20217597020683e-36,0.321384096433279,0.369,0.231,4.05085214920894e-32,"3","Lamtor2"
"Efna5",1.23228395133393e-36,0.331560755818868,0.344,0.213,4.15230400241481e-32,"3","Efna5"
"Snhg5",2.27693779287928e-36,0.435589441429204,0.294,0.176,7.67236958688601e-32,"3","Snhg5"
"Pitpna1",2.30268700298146e-36,0.297597821963035,0.415,0.265,7.75913412524634e-32,"3","Pitpna"
"Snrpd2",2.70824539434132e-36,0.295018634191039,0.443,0.284,9.12570368077252e-32,"3","Snrpd2"
"Romo11",4.65344101486319e-36,0.341098119844562,0.344,0.213,1.5680234843683e-31,"3","Romo1"
"Id21",5.26550809775226e-36,0.383887778940518,0.57,0.408,1.7742656086186e-31,"3","Id2"
"Ndufv2",5.52099932931312e-36,0.323512493095871,0.346,0.212,1.86035593400535e-31,"3","Ndufv2"
"Tmbim61",6.86194500756693e-36,0.31534365958763,0.633,0.448,2.31220098974975e-31,"3","Tmbim6"
"Septin111",8.22000615284324e-36,0.316797525488035,0.499,0.333,2.76981327326206e-31,"3","Septin11"
"Sh3bgrl",8.88673168764283e-36,0.336801706859675,0.275,0.161,2.99447310946813e-31,"3","Sh3bgrl"
"Thoc7",9.26567934644839e-36,0.339765924452222,0.285,0.168,3.12216331257925e-31,"3","Thoc7"
"Ppp4r3a",1.03637990022007e-35,0.342057145496758,0.35,0.217,3.49218571178154e-31,"3","Ppp4r3a"
"Prrc2a",1.2333301365132e-35,0.32068788191321,0.408,0.26,4.15582922799487e-31,"3","Prrc2a"
"Gtf2h5",1.28557120281922e-35,0.321150436392506,0.415,0.268,4.33186072501964e-31,"3","Gtf2h5"
"Ddx61",1.33159061463075e-35,0.296229746521423,0.516,0.342,4.48692773505976e-31,"3","Ddx6"
"Psma7",1.44928842488009e-35,0.28630435130213,0.67,0.489,4.88352227647596e-31,"3","Psma7"
"Dock8",1.51585673362702e-35,0.382854612959167,0.273,0.162,5.10783084962961e-31,"3","Dock8"
"Pde4d1",1.61327942172429e-35,0.273695536221903,0.538,0.368,5.43610633944217e-31,"3","Pde4d"
"Psmb81",1.90011835236037e-35,0.321875494494873,0.327,0.2,6.4026388001135e-31,"3","Psmb8"
"Atrx1",1.97367363901841e-35,0.278573910717507,0.551,0.373,6.65049069403643e-31,"3","Atrx"
"Atp5mg",2.6244127961931e-35,0.296165778601698,0.549,0.376,8.84322135805228e-31,"3","Atp5mg"
"Mydgf1",3.00836609608408e-35,0.328527837942944,0.378,0.239,1.01369903973649e-30,"3","Mydgf"
"Ewsr1",3.28715426520453e-35,0.293054760459857,0.52,0.349,1.10763950120332e-30,"3","Ewsr1"
"Eeig21",3.86972872253201e-35,0.281943241718814,0.481,0.321,1.30394379034439e-30,"3","Eeig2"
"Aig1",4.53960497065583e-35,0.425901078578118,0.251,0.147,1.52966529091219e-30,"3","Aig1"
"Kdelr2",4.75719722203325e-35,0.272787284997556,0.493,0.324,1.60298517593632e-30,"3","Kdelr2"
"Fmr1",4.8072086799262e-35,0.33804103948474,0.316,0.192,1.61983703678793e-30,"3","Fmr1"
"Gnb1",6.04404341354641e-35,0.290458158688242,0.624,0.444,2.0366008686286e-30,"3","Gnb1"
"Snrnp70",6.52892641275869e-35,0.271470095101678,0.54,0.364,2.19998704404317e-30,"3","Snrnp70"
"Taf151",6.88348895969279e-35,0.315696364075588,0.385,0.245,2.31946043985808e-30,"3","Taf15"
"Sri1",7.03708913606163e-35,0.293174026117357,0.423,0.272,2.37121755528733e-30,"3","Sri"
"Hipk1",8.28996266783795e-35,0.315830374087501,0.504,0.343,2.79338582055468e-30,"3","Hipk1"
"Psmd3",8.71167867882852e-35,0.391802743512306,0.25,0.144,2.93548724761806e-30,"3","Psmd3"
"Asap11",1.09765296187291e-34,0.253684580486587,0.776,0.594,3.69865142032694e-30,"3","Asap1"
"Psmb6",1.12086111874843e-34,0.316029599634566,0.471,0.313,3.7768536257347e-30,"3","Psmb6"
"Sf3a3",1.21247845624333e-34,0.337210754355905,0.343,0.213,4.08556740615753e-30,"3","Sf3a3"
"Ppa1",1.22212638472961e-34,0.370892903872427,0.271,0.16,4.11807706598489e-30,"3","Ppa1"
"Aff11",1.2856088329547e-34,0.25859556031684,0.4,0.257,4.33198752352416e-30,"3","Aff1"
"Rfx32",1.39291016626193e-34,0.294109680499182,0.368,0.232,4.69355009623619e-30,"3","Rfx3"
"Aprt",1.66308726510795e-34,0.335659603883781,0.4,0.258,5.60393884850774e-30,"3","Aprt"
"Itgav",1.68573341934133e-34,0.400510403896669,0.283,0.17,5.68024732981256e-30,"3","Itgav"
"Exoc4",1.72637361990068e-34,0.320906347379381,0.452,0.301,5.81718854961731e-30,"3","Exoc4"
"Tln11",1.80842150523706e-34,0.272363702909507,0.482,0.319,6.09365710404681e-30,"3","Tln1"
"Mgat21",2.19978057094514e-34,0.338594727987675,0.367,0.231,7.41238061185674e-30,"3","Mgat2"
"Tcf7l2",2.45123379381323e-34,0.382592681165125,0.285,0.171,8.25967739163305e-30,"3","Tcf7l2"
"Brd3",2.64203528518591e-34,0.371814841146039,0.267,0.157,8.90260209696245e-30,"3","Brd3"
"Taf10",3.50807545597848e-34,0.281752282357695,0.415,0.267,1.18208110564651e-29,"3","Taf10"
"Rps27l",4.1440847475834e-34,0.289098965047899,0.633,0.451,1.3963907965457e-29,"3","Rps27l"
"Trib12",4.2728426433236e-34,0.301070237480048,0.559,0.388,1.43977705709432e-29,"3","Trib1"
"Slf2",4.67092398555752e-34,0.352742147003446,0.311,0.191,1.57391454617346e-29,"3","Slf2"
"Snrpa1",4.71711139513443e-34,0.30794073977338,0.346,0.214,1.5894778557045e-29,"3","Snrpa1"
"Gar1",4.9669791598756e-34,0.348234774700733,0.34,0.21,1.67367329771168e-29,"3","Gar1"
"Mrps18a",5.37046973539282e-34,0.335005701897613,0.339,0.21,1.80963348203797e-29,"3","Mrps18a"
"Ier21",6.24011269102914e-34,0.324799112272085,0.555,0.393,2.10266837236918e-29,"3","Ier2"
"4933436I20Rik1",6.32652627032488e-34,0.335218397957576,0.37,0.239,2.13178629204867e-29,"3","4933436I20Rik"
"Ptges1",7.50510982954029e-34,0.274393265545693,0.487,0.329,2.5289218081619e-29,"3","Ptges"
"Nop56",1.0109068585638e-33,0.272422418066377,0.525,0.358,3.40635175061658e-29,"3","Nop56"
"Eloc",1.35541688155653e-33,0.268697249879565,0.678,0.49,4.56721272409288e-29,"3","Eloc"
"Psma2",1.3756366844081e-33,0.285254725376945,0.54,0.369,4.63534537178154e-29,"3","Psma2"
"Atp6v0c1",1.46238763056829e-33,0.250695733918887,0.603,0.42,4.92766135996292e-29,"3","Atp6v0c"
"Laptm4b",1.76809012853047e-33,0.382408846906352,0.266,0.158,5.95775649709627e-29,"3","Laptm4b"
"Asxl1",1.79087332102493e-33,0.349848864254164,0.286,0.172,6.03452674252561e-29,"3","Asxl1"
"Cox6b1",2.30618355149951e-33,0.26301221385442,0.585,0.41,7.77091609513275e-29,"3","Cox6b1"
"Ywhae",2.75106276264235e-33,0.289031735012875,0.669,0.489,9.26998108499965e-29,"3","Ywhae"
"Rpl7l1",2.89254355263475e-33,0.331909471242866,0.392,0.253,9.74671475495805e-29,"3","Rpl7l1"
"Bcap31",3.16105262253278e-33,0.299544484534587,0.382,0.242,1.06514829168864e-28,"3","Bcap31"
"Ubl5",3.16795463105552e-33,0.337155507453953,0.34,0.214,1.06747399248047e-28,"3","Ubl5"
"Sestd1",3.41453879394889e-33,0.343039017635525,0.261,0.153,1.15056299200902e-28,"3","Sestd1"
"Fus",3.49880021183976e-33,0.276980671342723,0.663,0.475,1.17895571938152e-28,"3","Fus"
"Puf60",3.75626034891352e-33,0.28516245805207,0.342,0.213,1.2657094871699e-28,"3","Puf60"
"Fut81",3.9369539876423e-33,0.349326273776114,0.343,0.216,1.32659601567595e-28,"3","Fut8"
"Mrps10",4.56365994771081e-33,0.362677567398114,0.277,0.166,1.53777085598063e-28,"3","Mrps10"
"Itm2c1",5.70288818160112e-33,0.37457895502596,0.271,0.163,1.92164520167231e-28,"3","Itm2c"
"Kdm6b1",6.01607849273731e-33,0.324893141417794,0.5,0.343,2.02717780891276e-28,"3","Kdm6b"
"Nav11",6.39157243406339e-33,0.345397843718801,0.4,0.262,2.153704247382e-28,"3","Nav1"
"Mecom1",6.41103848452975e-33,0.262372109909043,0.328,0.204,2.16026352774714e-28,"3","Mecom"
"Tm9sf31",6.56259399630221e-33,0.261890249573796,0.439,0.284,2.21133167299399e-28,"3","Tm9sf3"
"Mtch2",8.01930664693973e-33,0.356956347860914,0.29,0.175,2.70218556775281e-28,"3","Mtch2"
"Ap2s1",8.12268339633354e-33,0.318464516842673,0.258,0.152,2.73701939722855e-28,"3","Ap2s1"
"Cct8",9.27527368663724e-33,0.266240641107958,0.506,0.341,3.12539622144928e-28,"3","Cct8"
"Fbl",1.06711624087451e-32,0.343870556645253,0.291,0.178,3.59575488525075e-28,"3","Fbl"
"Tmem134",1.47372620449765e-32,0.273997475712815,0.291,0.176,4.96586781867527e-28,"3","Tmem134"
"Sik31",2.27746340896582e-32,0.256695865389867,0.428,0.279,7.67414070285122e-28,"3","Sik3"
"Cux1",2.33869018168105e-32,0.277419109968273,0.41,0.266,7.88045043619247e-28,"3","Cux1"
"Grb2",2.61650125097258e-32,0.285347437682473,0.642,0.456,8.8165626152772e-28,"3","Grb2"
"Dnajc8",3.2440889098337e-32,0.269683647713402,0.367,0.233,1.09312819905756e-27,"3","Dnajc8"
"Skp1",3.34494160828882e-32,0.288249163562837,0.447,0.296,1.127111524329e-27,"3","Skp1"
"Gnb2",4.21222503795633e-32,0.250976632632728,0.655,0.478,1.41935134878976e-27,"3","Gnb2"
"Nedd8",4.27750447949557e-32,0.28646985095751,0.273,0.163,1.44134790941083e-27,"3","Nedd8"
