"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Dnajc22",9.85969905728016e-11,0.296409342818931,0.35,0.297,3.32232419434112e-06,"2","Dnajc2"
"Kif1b1",1.07539080262021e-10,0.35699965634374,0.291,0.239,3.62363684850906e-06,"2","Kif1b"
"Cd2ap1",1.09985199059648e-10,0.32182687702513,0.339,0.289,3.7060612675139e-06,"2","Cd2ap"
"Marchf5",1.15598600102101e-10,0.317833515227422,0.307,0.255,3.8952104290404e-06,"2","Marchf5"
"Dip2c",1.1599710022777e-10,0.334392502886098,0.323,0.271,3.90863828927495e-06,"2","Dip2c"
"Ufl1",1.53025582022666e-10,0.28578586003942,0.391,0.338,5.15635001183576e-06,"2","Ufl1"
"Rcor11",1.60467028322243e-10,0.295068612007531,0.357,0.303,5.4070969863463e-06,"2","Rcor1"
"Rab43",1.65626156148278e-10,0.363101567867605,0.254,0.204,5.58093895757236e-06,"2","Rab43"
"Ints6",1.7766003590557e-10,0.285079372917223,0.334,0.279,5.98643256987408e-06,"2","Ints6"
"Glul",2.19668527868188e-10,0.356166900788799,0.256,0.206,7.40195071504646e-06,"2","Glul"
"Prpsap11",2.27946288991068e-10,0.280405151125931,0.346,0.292,7.68087815384304e-06,"2","Prpsap1"
"Bnip3l",2.40902111340912e-10,0.322111447214424,0.298,0.247,8.11743754374337e-06,"2","Bnip3l"
"Sh3kbp11",2.44481792788218e-10,0.259456966950793,0.411,0.359,8.23805848979178e-06,"2","Sh3kbp1"
"Ptprs1",3.96095751806133e-10,0.292156953483189,0.344,0.293,1.33468424528594e-05,"2","Ptprs"
"Csnk2a21",5.0973923360368e-10,0.314006880052091,0.317,0.266,1.71761732155096e-05,"2","Csnk2a2"
"Tasor2",7.61713680654642e-10,0.311059826942243,0.262,0.21,2.56667041833388e-05,"2","Tasor2"
"Baz2b",8.08592138870597e-10,0.270340267017009,0.39,0.336,2.72463207113836e-05,"2","Baz2b"
"Arid5b",8.16009026413415e-10,0.323431573773079,0.291,0.242,2.74962401540264e-05,"2","Arid5b"
"Sbno11",8.85281056782799e-10,0.260478384095393,0.442,0.389,2.98304304893532e-05,"2","Sbno1"
"Zyg11b1",8.99701872055989e-10,0.317280970954234,0.262,0.212,3.03163542807986e-05,"2","Zyg11b"
"Ube2j1",1.25829471720301e-09,0.297078484362171,0.323,0.275,4.23994987908727e-05,"2","Ube2j1"
"Smarce1",1.84653495368477e-09,0.251074826104887,0.433,0.381,6.22208417993621e-05,"2","Smarce1"
"Slc6a61",2.47393117290174e-09,0.380512126108901,0.256,0.212,8.33615848020971e-05,"2","Slc6a6"
"Sipa1l11",2.88082445953389e-09,0.267477712713331,0.324,0.274,9.7072260988454e-05,"2","Sipa1l1"
"Ep300",2.8820227947465e-09,0.259657331444536,0.385,0.336,9.71126400917779e-05,"2","Ep300"
"Pard31",2.95206072860649e-09,0.339001609259833,0.297,0.251,9.94726383111244e-05,"2","Pard3"
"Kif21a1",4.09671474509818e-09,0.321290828650656,0.284,0.239,0.000138042900050828,"2","Kif21a"
"Dhrs3",4.14398647560302e-09,0.315197883320384,0.296,0.247,0.000139635768281919,"2","Dhrs3"
"Mga",4.82635296020694e-09,0.355268874293372,0.25,0.206,0.000162628789347133,"2","Mga"
"Eif1a1",4.92759695910429e-09,0.253125713500931,0.338,0.288,0.000166040307133978,"2","Eif1a"
"Wdr121",5.35446830485241e-09,0.315985131763814,0.276,0.229,0.000180424164000307,"2","Wdr12"
"Znrf3",8.23185333835839e-09,0.341904245991008,0.256,0.212,0.000277380530089324,"2","Znrf3"
"Cdc42bpb",9.17131493396639e-09,0.279041246694246,0.256,0.209,0.000309036628014931,"2","Cdc42bpb"
"Ccni",1.09774844481321e-08,0.257814474221813,0.335,0.288,0.000369897315964261,"2","Ccni"
"Arid1b1",1.11042743517373e-08,0.296172675327112,0.277,0.231,0.000374169628556141,"2","Arid1b"
"Xdh1",1.19081256313339e-08,0.253818291758132,0.344,0.295,0.000401256201273426,"2","Xdh"
"Wdfy3",1.4755680238185e-08,0.287781357202397,0.312,0.265,0.000497207401305881,"2","Wdfy3"
"Mthfd1l",1.48740727094706e-08,0.289500093348386,0.266,0.219,0.000501196754018322,"2","Mthfd1l"
"Ssr1",1.7205423631529e-08,0.275624315889452,0.31,0.264,0.000579753954688002,"2","Ssr1"
"Sik21",1.96081949874822e-08,0.284638256078156,0.27,0.225,0.000660717738298202,"2","Sik2"
"Usp32",2.16112681184384e-08,0.32391019397121,0.258,0.214,0.000728213290518899,"2","Usp32"
"Nemf1",2.33333950628106e-08,0.292683626110663,0.301,0.257,0.000786242080036464,"2","Nemf"
"Nop53",2.67256408061952e-08,0.260876393453125,0.336,0.29,0.000900547192605553,"2","Nop53"
"Lnpep",4.11581636068624e-08,0.331241108188374,0.27,0.227,0.00138686548089683,"2","Lnpep"
"Atf61",4.782735122801e-08,0.306369424190168,0.276,0.234,0.00161159042697902,"2","Atf6"
"Dusp52",4.92318510554198e-08,0.29576421762399,0.297,0.253,0.00165891645316343,"2","Dusp5"
"Fer",5.53790557197189e-08,0.279670610573706,0.275,0.231,0.00186605266153165,"2","Fer"
"Cyrib1",5.76557147139676e-08,0.25251845343056,0.412,0.369,0.00194276696300185,"2","Cyrib"
"Srp68",6.86405744037404e-08,0.286409619468244,0.262,0.219,0.00231291279510844,"2","Srp68"
"Esf11",7.49061274080666e-08,0.273938243633249,0.314,0.27,0.00252403686914221,"2","Esf1"
"Ccdc591",7.59111412589161e-08,0.257982914954004,0.3,0.254,0.00255790181586044,"2","Ccdc59"
"Dnajb4",8.50656824227799e-08,0.259351585698101,0.334,0.291,0.00286637323491799,"2","Dnajb4"
"Txn21",8.6251712168321e-08,0.282892126907807,0.289,0.246,0.00290633769322375,"2","Txn2"
"Pcgf51",8.84317991637764e-08,0.253984532751837,0.283,0.238,0.00297979790462261,"2","Pcgf5"
"Tob21",9.05430117214001e-08,0.251437920557084,0.331,0.287,0.0030509373229643,"2","Tob2"
"Asns1",1.96054531832859e-07,0.281772292488019,0.256,0.215,0.00660625350464003,"2","Asns"
"Rnf201",2.31509038787531e-07,0.267392542081877,0.273,0.233,0.00780092857098466,"2","Rnf20"
"Golim4",2.62738912268258e-07,0.25721677247969,0.319,0.278,0.00885325038779121,"2","Golim4"
"Luc7l1",3.13102679222664e-07,0.261229490227271,0.292,0.251,0.0105503078790869,"2","Luc7l"
"Cops2",3.26828403468836e-07,0.269995896537169,0.278,0.237,0.0110128098832859,"2","Cops2"
"Ptk21",3.73960190106724e-07,0.268930769044035,0.296,0.255,0.0126009625658362,"2","Ptk2"
"Zfp652",3.91777537624166e-07,0.276433900079253,0.282,0.243,0.0132013359077839,"2","Zfp652"
"Ankhd1",8.15038227069506e-07,0.270021391066116,0.293,0.254,0.0274635280993341,"2","Ankhd1"
"Mia2",8.29416989284757e-07,0.291094854319942,0.263,0.224,0.0279480348709392,"2","Mia2"
"Cwc27",1.01976795213568e-06,0.320463198487855,0.25,0.214,0.034362100915164,"2","Cwc27"
"Ubr21",1.86032551874501e-06,0.265650016244297,0.274,0.237,0.062685528679632,"2","Ubr2"
"Ncoa12",2.1051308572508e-06,0.261383316192254,0.275,0.237,0.070934489365923,"2","Ncoa1"
"Ube2j2",2.72156470704676e-06,0.258369249605515,0.263,0.226,0.0917058443686477,"2","Ube2j2"
"R3hdm1",2.94216398783674e-06,0.264191771450344,0.253,0.219,0.0991391577341467,"2","R3hdm1"
"Efna5",3.50503683412559e-06,0.269730735621246,0.265,0.23,0.118105721162696,"2","Efna5"
"Arf2",3.95372060424837e-06,0.292260009509001,0.269,0.235,0.133224569480753,"2","Arf2"
"Ccnl2",1.96045725373071e-05,0.26451943708242,0.277,0.246,0.660595676217101,"2","Ccnl2"
"Csnk2b",2.02734579849806e-05,0.253172043255975,0.251,0.219,0.683134440261906,"2","Csnk2b"
"Top2a",0,2.8622957178421,0.907,0.202,0,"3","Top2a"
"Smc2",0,2.58931635221166,0.769,0.152,0,"3","Smc2"
"Hmgb2",0,1.66089150854456,0.875,0.329,0,"3","Hmgb2"
"Mki67",0,2.27189002754078,0.633,0.105,0,"3","Mki67"
"Rrm2",0,3.27362332928997,0.595,0.069,0,"3","Rrm2"
"Pclaf",0,3.31970490804478,0.588,0.063,0,"3","Pclaf"
"Atad2",0,2.00676778890149,0.721,0.208,0,"3","Atad2"
"Mcm3",0,2.76668674154473,0.601,0.099,0,"3","Mcm3"
"Smc4",0,1.68727231223665,0.763,0.266,0,"3","Smc4"
"Cenpm",0,2.12447836911857,0.598,0.148,0,"3","Cenpm"
"D17H6S56E-5",0,2.69638049253134,0.525,0.087,0,"3","D17H6S56E-5"
"Topbp1",0,2.02645872630951,0.551,0.144,0,"3","Topbp1"
"AI506816",0,1.49583893101682,0.693,0.286,0,"3","AI506816"
"Pcna",0,1.66900689478975,0.606,0.209,0,"3","Pcna"
"Cenpe",0,1.72903990388035,0.509,0.113,0,"3","Cenpe"
"Birc5",0,2.58034021955627,0.462,0.071,0,"3","Birc5"
"Stmn1",0,1.976956898424,0.531,0.141,0,"3","Stmn1"
"Brca2",0,2.04736197527098,0.51,0.128,0,"3","Brca2"
"H1f4",0,2.77511162608654,0.455,0.085,0,"3","H1f4"
"H1f5",0,3.45289319601136,0.407,0.047,0,"3","H1f5"
"Pola1",0,2.07861077989979,0.468,0.111,0,"3","Pola1"
"Hells",0,1.89730530326791,0.484,0.127,0,"3","Hells"
"Ccnd11",0,1.25518797599156,0.938,0.584,0,"3","Ccnd1"
"Mms22l",0,2.41595032442603,0.428,0.081,0,"3","Mms22l"
"Clspn",0,3.11711246829422,0.383,0.044,0,"3","Clspn"
"Slfn9",0,3.14469899400279,0.375,0.043,0,"3","Slfn9"
"Atad5",0,2.67189672025578,0.386,0.058,0,"3","Atad5"
"Dnmt1",0,1.89612463901402,0.437,0.111,0,"3","Dnmt1"
"Tyms",0,2.9586520479766,0.367,0.046,0,"3","Tyms"
"Cdk1",0,2.3199604823288,0.39,0.073,0,"3","Cdk1"
"Fam111a",0,2.66488305896096,0.369,0.053,0,"3","Fam111a"
"Rrm1",0,2.06887812060965,0.404,0.089,0,"3","Rrm1"
"Ncapg2",0,2.58833962015672,0.371,0.059,0,"3","Ncapg2"
"Nfkbia1",0,1.25458363769141,0.951,0.639,0,"3","Nfkbia"
"Mcm6",0,2.06911221824596,0.401,0.093,0,"3","Mcm6"
"Mcm4",0,2.19799737208288,0.376,0.074,0,"3","Mcm4"
"Gmnn",0,2.32752067455945,0.357,0.067,0,"3","Gmnn"
"Dtl",0,2.30926663744676,0.357,0.068,0,"3","Dtl"
"Prim1",0,2.26266281643836,0.361,0.072,0,"3","Prim1"
"Uhrf1",0,2.7407731583664,0.307,0.045,0,"3","Uhrf1"
"Chaf1a",0,2.34538750130196,0.317,0.057,0,"3","Chaf1a"
"Incenp",0,2.17568663747947,0.321,0.065,0,"3","Incenp"
"Hmgb1",0,1.13184566695194,0.966,0.711,0,"3","Hmgb1"
"Brip1",0,2.5460282534578,0.285,0.046,0,"3","Brip1"
"Kif15",0,2.77720537555105,0.268,0.037,0,"3","Kif15"
"Aurkb",0,2.83019906752112,0.262,0.034,0,"3","Aurkb"
"Ccna2",0,2.35992179782124,0.266,0.044,0,"3","Ccna2"
"H2az1",0,1.1659347858093,0.988,0.797,0,"3","H2az1"
"S100a41",0,1.15622635479209,0.982,0.81,0,"3","S100a4"
"Lgals11",0,1.03256450745737,0.998,0.921,0,"3","Lgals1"
"Ppia",0,0.678412741792812,0.999,0.942,0,"3","Ppia"
"H3f3b",0,0.751728164783517,0.999,0.979,0,"3","H3f3b"
"Ube2c",5.90344889316133e-294,1.56409278781161,0.325,0.068,1.98922613903964e-289,"3","Ube2c"
"Diaph3",3.63810510951627e-290,2.12549913452149,0.31,0.065,1.2258958977026e-285,"3","Diaph3"
"Ngf1",6.74602737000828e-286,1.56289819510641,0.557,0.193,2.27314138259799e-281,"3","Ngf"
"Rad51b",3.06676672598554e-284,1.7089787618221,0.447,0.131,1.03337771598809e-279,"3","Rad51b"
"Prc1",3.60246692252325e-284,1.7548773496484,0.333,0.075,1.21388725421343e-279,"3","Prc1"
"Tipin",5.49850592112631e-283,1.80794613975869,0.397,0.105,1.85277655518272e-278,"3","Tipin"
"Racgap1",6.5671231459364e-275,1.83268754579291,0.347,0.083,2.21285781525473e-270,"3","Racgap1"
"Nsd2",6.90148940509968e-274,1.40570749262294,0.645,0.262,2.32552586994239e-269,"3","Nsd2"
"Cdca8",1.31585001130183e-271,1.76671703820175,0.377,0.098,4.43388819808264e-267,"3","Cdca8"
"Cenpf",1.23723872396857e-268,1.50894979749829,0.307,0.066,4.1689996042845e-264,"3","Cenpf"
"Anln",5.80585056955809e-265,1.56404030899553,0.4,0.109,1.95633940791829e-260,"3","Anln"
"Cks1b",1.882503823839e-263,1.31593102811075,0.63,0.249,6.3432848848079e-259,"3","Cks1b"
"Lig1",7.57769464253561e-263,1.91168759968563,0.323,0.076,2.5533799867488e-258,"3","Lig1"
"Dek",3.36603681981956e-257,1.23423063089106,0.649,0.269,1.1342197668064e-252,"3","Dek"
"Ptma",6.34262107740914e-256,0.590498473520908,0.997,0.972,2.13720959824378e-251,"3","Ptma"
"Dnajc9",2.21393015948201e-255,1.98901903098608,0.294,0.065,7.46005906539059e-251,"3","Dnajc9"
"Plk4",1.74274350935384e-253,1.78241314594653,0.332,0.081,5.87234852911869e-249,"3","Plk4"
"Dhfr",1.34308524008413e-251,2.06220057977859,0.269,0.056,4.5256600249875e-247,"3","Dhfr"
"Dut",1.70773118200611e-247,1.49142698074906,0.487,0.165,5.75437099088778e-243,"3","Dut"
"Tuba1b",2.2000560967002e-244,0.947747628689406,0.903,0.653,7.41330902344098e-240,"3","Tuba1b"
"Ranbp1",2.77530256163689e-243,1.17350573281263,0.728,0.357,9.35165951169167e-239,"3","Ranbp1"
"Srsf31",7.20005195187121e-241,0.997580814945012,0.854,0.505,2.42612950570252e-236,"3","Srsf3"
"Tubb51",1.01451940469703e-233,0.842786934358805,0.938,0.732,3.4185245860671e-229,"3","Tubb5"
"Hmmr",2.48449625063759e-231,1.68100982629361,0.271,0.06,8.37175856614841e-227,"3","Hmmr"
"Dtymk",3.38729146220665e-226,1.5915691591617,0.421,0.137,1.14138173110515e-221,"3","Dtymk"
"Ezh2",1.8187559302753e-224,1.26288588539613,0.619,0.268,6.12847998265564e-220,"3","Ezh2"
"S100a61",2.07766643546553e-218,0.630785089394606,0.994,0.952,7.00090482094465e-214,"3","S100a6"
"Brip1os",2.45121180262993e-210,1.54729279607774,0.413,0.137,8.25960329014181e-206,"3","Brip1os"
"Nasp",2.64212081582231e-201,1.12894995735363,0.687,0.34,8.90289030099485e-197,"3","Nasp"
"Ckap4",9.45781273440377e-197,1.28112964084857,0.495,0.193,3.1869045789847e-192,"3","Ckap4"
"Hnrnpab",1.07056231511774e-186,0.804081868165591,0.899,0.649,3.60736677702073e-182,"3","Hnrnpab"
"Hsp90aa1",3.33805689768804e-186,0.528244495949807,0.99,0.905,1.12479165224496e-181,"3","Hsp90aa1"
"Tubb6",1.79200789668711e-185,1.16144517444445,0.612,0.29,6.03834980867687e-181,"3","Tubb6"
"Arl4c1",1.75665869979264e-181,1.13377986572324,0.576,0.259,5.91923715482128e-177,"3","Arl4c"
"Rad18",9.78935455465472e-181,1.56597618693633,0.3,0.086,3.29862091073645e-176,"3","Rad18"
"Casp8ap2",1.27740835815694e-180,1.18798522676401,0.551,0.24,4.30435520364564e-176,"3","Casp8ap2"
"Rbm3",1.19055550451347e-179,0.922883761397091,0.802,0.495,4.01169582800857e-175,"3","Rbm3"
"S100a10",2.32782904682123e-176,0.675802428729378,0.946,0.756,7.84385275616883e-172,"3","S100a10"
"Ccl21",1.60303361727535e-172,0.84796754691906,0.703,0.373,5.40158207677103e-168,"3","Ccl2"
"Cbx5",1.3884950573937e-171,1.06234273577194,0.644,0.323,4.67867294539381e-167,"3","Cbx5"
"Ndufa41",2.69452057336355e-171,0.856958685376882,0.84,0.569,9.07945652400582e-167,"3","Ndufa4"
"Tm4sf11",6.49484740033237e-171,1.03432766107218,0.627,0.304,2.18850378001599e-166,"3","Tm4sf1"
"Orc6",3.06302501932569e-170,1.22801726817814,0.477,0.195,1.03211691051199e-165,"3","Orc6"
"Col1a21",1.12722345259434e-169,0.687463182775779,0.837,0.507,3.7982921458619e-165,"3","Col1a2"
"Tmpo",2.76110061349588e-169,1.26870508054841,0.461,0.187,9.3038046272357e-165,"3","Tmpo"
"H2az2",1.34765528906224e-166,1.11104729014326,0.56,0.259,4.54105926202412e-162,"3","H2az2"
"Slbp",2.97132083239603e-166,1.09730651640256,0.549,0.244,1.00121626768417e-161,"3","Slbp"
"Actb",2.23119512341232e-165,0.478192114888114,0.998,0.966,7.51823508785016e-161,"3","Actb"
"Clic11",4.17605401772982e-161,0.915603057483857,0.788,0.485,1.40716316181424e-156,"3","Clic1"
"Cenpw",4.43042574131523e-160,1.52751736926726,0.266,0.077,1.49287625779358e-155,"3","Cenpw"
"Usp1",8.16859638462156e-160,1.16741725340834,0.464,0.189,2.75249023776208e-155,"3","Usp1"
"H1f0",1.95475866611182e-158,1.04656426758854,0.826,0.591,6.58675480133039e-154,"3","H1f0"
"Pfn1",2.89732130689116e-157,0.822839703680632,0.834,0.569,9.76281387570046e-153,"3","Pfn1"
"Timp21",4.31756994802801e-157,0.856766470317141,0.746,0.42,1.45484836968752e-152,"3","Timp2"
"Ran",1.17567069014251e-156,0.779683029787148,0.854,0.594,3.96153995750421e-152,"3","Ran"
"Cenpa",2.13931304992067e-156,1.32130874900078,0.276,0.082,7.20862925301268e-152,"3","Cenpa"
"Mrpl18",5.179638485612e-153,1.13263422494726,0.483,0.208,1.74533098411182e-148,"3","Mrpl18"
"Rfc3",1.65083479043861e-152,1.29607479553399,0.363,0.131,5.56265290986195e-148,"3","Rfc3"
"Traf1",2.19334636595874e-152,1.14986453348991,0.388,0.146,7.39069991473458e-148,"3","Traf1"
"Prim2",1.85597400405048e-151,1.48137854020232,0.3,0.097,6.25389000404848e-147,"3","Prim2"
"Hat1",4.19415479474856e-149,1.35848831654867,0.328,0.114,1.41326239963848e-144,"3","Hat1"
"Nme1",8.28869417644127e-149,1.06372483728285,0.59,0.303,2.79295838969365e-144,"3","Nme1"
"Tnnt2",2.5304415787999e-146,1.22237260282092,0.404,0.162,8.52657594392414e-142,"3","Tnnt2"
"H3f3a1",9.19481281057291e-145,0.732980372519707,0.859,0.605,3.09828412465065e-140,"3","H3f3a"
"Rfc4",1.64722435988373e-144,1.45291164077942,0.268,0.082,5.55048720306421e-140,"3","Rfc4"
"Mast41",2.50447602205193e-144,0.736831088650824,0.86,0.589,8.43908240390618e-140,"3","Mast4"
"Gxylt2",7.32901042151294e-143,1.37417058107048,0.326,0.116,2.469583351633e-138,"3","Gxylt2"
"Fdps",1.69948360599422e-141,1.19848284766835,0.414,0.172,5.72657995875811e-137,"3","Fdps"
"Cep112",3.34309244483052e-140,1.18419256076897,0.414,0.171,1.12648843021009e-135,"3","Cep112"
"Hnrnpa1",8.59272510145399e-140,0.62019898129905,0.933,0.758,2.89540465018594e-135,"3","Hnrnpa1"
"Haus6",1.51683546033808e-138,1.39847504642438,0.269,0.085,5.11112876715519e-134,"3","Haus6"
"Oaf1",7.34050857664558e-137,0.893999550402323,0.678,0.386,2.4734577699865e-132,"3","Oaf"
"Mcm7",2.79288133648877e-135,1.38600770442324,0.282,0.093,9.41089295143254e-131,"3","Mcm7"
"Fabp5",5.95281085137792e-135,1.13559507447666,0.418,0.175,2.0058591444803e-130,"3","Fabp5"
"Alyref",5.2038531085218e-133,0.96675606718219,0.573,0.293,1.75349034344751e-128,"3","Alyref"
"Nup85",2.57137401715892e-131,1.38135785749199,0.273,0.09,8.66450188821871e-127,"3","Nup85"
"Cox6c",2.90270388695918e-129,0.713204096768042,0.817,0.556,9.78095101749766e-125,"3","Cox6c"
"Prdx4",6.08258458872306e-129,1.0758625900557,0.442,0.194,2.04958770301612e-124,"3","Prdx4"
"mt-Co3",1.17928954054827e-128,0.321306711655863,1,0.991,3.97373403583144e-124,"3","mt-Co3"
"Csn31",4.07459660345673e-128,0.983423786807138,0.488,0.229,1.37297607150078e-123,"3","Csn3"
"Park71",8.1491032417135e-127,0.935140589813551,0.556,0.279,2.74592182832778e-122,"3","Park7"
"Vcam11",4.16015937696847e-125,0.750810578666518,0.61,0.316,1.4018073036633e-120,"3","Vcam1"
"Hmga21",3.6312152751493e-124,0.532313739735174,0.972,0.842,1.22357429911431e-119,"3","Hmga2"
"AU020206",9.99883924262743e-124,1.10031520094602,0.338,0.132,3.36920887119574e-119,"3","AU020206"
"Arpc1b1",1.63412416568273e-123,0.647685193770712,0.85,0.577,5.50634478868454e-119,"3","Arpc1b"
"Etaa1",6.63730939382103e-123,1.27458339330842,0.271,0.092,2.23650777334194e-118,"3","Etaa1"
"Rfc1",8.82132770678181e-123,0.932387309201766,0.505,0.24,2.9724345840772e-118,"3","Rfc1"
"Pdgfa",1.51438227470119e-121,0.873494640147498,0.645,0.37,5.10286251283312e-117,"3","Pdgfa"
"E2f1",1.99990124171501e-121,1.27404622748568,0.297,0.108,6.73886722408291e-117,"3","E2f1"
"Klf61",1.63033100869921e-119,0.985364854397653,0.444,0.203,5.49356336691287e-115,"3","Klf6"
"Limd2",3.59809654660423e-119,1.34024954523239,0.257,0.087,1.21241461234376e-114,"3","Limd2"
"Elob1",1.54592388203365e-117,0.648952574881995,0.842,0.601,5.20914511290058e-113,"3","Elob"
"Nfkb11",1.68073171070525e-117,0.562121420807863,0.797,0.518,5.66339357239241e-113,"3","Nfkb1"
"Nucks1",5.06990004933508e-117,0.844801398409197,0.591,0.314,1.70835352062395e-112,"3","Nucks1"
"S100a11",1.38083676978973e-116,0.630028878927554,0.848,0.595,4.65286757948349e-112,"3","S100a11"
"Fkbp31",3.31129189403805e-116,0.884166087431617,0.561,0.291,1.11577291661506e-111,"3","Fkbp3"
"Mcph1",6.40245684904402e-115,1.19591533555657,0.304,0.115,2.15737185985387e-110,"3","Mcph1"
"Pttg1",7.83449160223444e-115,0.982912782840789,0.408,0.18,2.63991029028892e-110,"3","Pttg1"
"Tpx2",1.38855641747198e-114,0.946593785343774,0.347,0.139,4.67887970431358e-110,"3","Tpx2"
"Cyb5r3",2.28791795712746e-114,0.80181090821561,0.547,0.28,7.70936834833668e-110,"3","Cyb5r3"
"Txn1",7.75579336859822e-113,0.509979330405172,0.942,0.806,2.61339213348286e-108,"3","Txn1"
"Ssrp1",1.30806274335583e-112,0.913281984994689,0.509,0.253,4.40764822001181e-108,"3","Ssrp1"
"Ccdc34",3.52274930623239e-112,1.07366449757386,0.34,0.138,1.18702560622807e-107,"3","Ccdc34"
"Lsm2",4.06760264764029e-112,1.08761470491505,0.355,0.147,1.37061938814887e-107,"3","Lsm2"
"Ifitm3",9.45696417921907e-112,0.358957511711214,0.864,0.577,3.18661864982966e-107,"3","Ifitm3"
"Hnrnpd",6.80020920682325e-111,0.78551931249057,0.671,0.394,2.29139849433116e-106,"3","Hnrnpd"
"Rad21",9.03565752078307e-111,0.87864245089396,0.573,0.305,3.04465515820306e-106,"3","Rad21"
"Basp11",1.08157295375298e-110,0.677979433286446,0.774,0.497,3.64446822496605e-106,"3","Basp1"
"Myh10",1.23582967197635e-110,0.965562878455692,0.486,0.24,4.16425166269152e-106,"3","Myh10"
"Casp3",1.58783002206739e-110,1.09816643725418,0.353,0.146,5.35035204235829e-106,"3","Casp3"
"Arln",3.46822013400099e-109,0.801753592505129,0.615,0.346,1.16865145635297e-104,"3","Arln"
"Anp32e",4.77246518446577e-108,0.820436230626132,0.613,0.343,1.60812986855759e-103,"3","Anp32e"
"Cxcl10",8.38906316887684e-108,0.893273460129773,0.254,0.089,2.82677872538474e-103,"3","Cxcl10"
"Col1a11",8.35948802064721e-107,0.689056092186211,0.527,0.271,2.81681308343728e-102,"3","Col1a1"
"Tnfrsf12a",3.2385843509483e-105,0.540056868982487,0.904,0.726,1.09127338289554e-100,"3","Tnfrsf12a"
"Elovl61",2.19116578625489e-104,0.980818594332761,0.355,0.152,7.38335223336446e-100,"3","Elovl6"
"H2-D11",2.39345388884591e-103,0.594509782341748,0.804,0.542,8.06498222385519e-99,"3","H2-D1"
"Dhx91",3.95385516794107e-103,0.91866590162043,0.441,0.208,1.33229103738942e-98,"3","Dhx9"
"H2-K1",6.29649507601105e-102,0.676386660349361,0.682,0.405,2.12166698081268e-97,"3","H2-K1"
"Trp53",6.44973150265032e-100,0.660100840309114,0.748,0.491,2.17330152713305e-95,"3","Trp53"
"Rif1",4.99810389800956e-99,0.963227549399969,0.401,0.187,1.6841610894733e-94,"3","Rif1"
"Capg1",1.09571675397194e-97,0.742118875428196,0.573,0.315,3.69212717418386e-93,"3","Capg"
"Smc6",3.61337504639812e-96,0.743392808803383,0.626,0.363,1.21756285563431e-91,"3","Smc6"
"Dbi1",3.04636773186119e-95,0.759376115507406,0.477,0.24,1.02650407092795e-90,"3","Dbi"
"Itga51",1.52486081385595e-94,0.905273567281165,0.412,0.199,5.13817099836899e-90,"3","Itga5"
"Rangap1",1.71817080548544e-94,0.913614863374282,0.412,0.197,5.78954834616375e-90,"3","Rangap1"
"Odc1",9.40118600775695e-94,0.715955399426877,0.573,0.323,3.16782363717378e-89,"3","Odc1"
"Arhgap221",8.51464710998699e-93,0.842662283216844,0.462,0.234,2.86909549018122e-88,"3","Arhgap22"
"Angptl2",9.24309990755924e-92,1.01448013313312,0.297,0.123,3.11455494485116e-87,"3","Angptl2"
"Gjc1",2.81372425650884e-91,0.796466221708369,0.558,0.312,9.48112525473217e-87,"3","Gjc1"
"Snrpd1",1.54545414620679e-90,0.736349311862471,0.599,0.344,5.2075622910584e-86,"3","Snrpd1"
"Sae1",2.0309989211901e-90,1.018648988933,0.325,0.143,6.84365396484217e-86,"3","Sae1"
"Rad501",1.6727305708148e-89,0.799068969310239,0.445,0.221,5.63643293141756e-85,"3","Rad50"
"Prkg21",2.3471571843601e-89,0.851607119564951,0.42,0.206,7.90898084841978e-85,"3","Prkg2"
"Actn4",3.00708140635673e-89,0.826170210653982,0.442,0.22,1.01326615068597e-84,"3","Actn4"
"Mybl1",5.96999728581863e-89,0.98026360179774,0.3,0.126,2.01165028542945e-84,"3","Mybl1"
"Jun1",8.81356425332357e-89,0.490877038405888,0.879,0.672,2.96981861079991e-84,"3","Jun"
"Rbbp8",3.71317391463391e-88,0.936212472781223,0.332,0.147,1.25119108227504e-83,"3","Rbbp8"
"Psip1",4.37708690598367e-88,0.68918397739214,0.634,0.378,1.47490320384026e-83,"3","Psip1"
"Ppp1ca",6.77434251762408e-88,0.728079927013971,0.595,0.347,2.28268245473861e-83,"3","Ppp1ca"
"Snrpf",1.00159131948674e-87,0.799450688158114,0.452,0.23,3.3749621101425e-83,"3","Snrpf"
"Tmem176a1",1.1422593692436e-87,0.606561100024295,0.654,0.396,3.84895717060323e-83,"3","Tmem176a"
"E2f3",2.25026490484744e-87,0.897413218497255,0.396,0.192,7.58249262337392e-83,"3","E2f3"
"Uqcr111",2.72575960265781e-86,0.768447306668853,0.447,0.227,9.18471955711576e-82,"3","Uqcr11"
"Alcam1",4.43937355896643e-86,0.838288548995504,0.444,0.226,1.49589131442933e-81,"3","Alcam"
"Dbf4",5.57463184083202e-85,0.894758889717051,0.339,0.153,1.87842794508676e-80,"3","Dbf4"
"Tubb4b",5.60995048754704e-85,0.729534691790015,0.59,0.351,1.89032891628385e-80,"3","Tubb4b"
"Anapc5",1.3659712872159e-84,0.730631727410266,0.437,0.217,4.60277684940269e-80,"3","Anapc5"
