"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Cdc27",5.7572141585686e-19,0.526414768838705,0.578,0.376,1.93995088287128e-14,"7","Cdc27"
"Ndufc13",6.27745563472101e-19,0.432995498554738,0.469,0.276,2.11525145067559e-14,"7","Ndufc1"
"Sh3bgrl",6.98534289547372e-19,0.635316887741378,0.314,0.171,2.35378114205882e-14,"7","Sh3bgrl"
"Prrc2c1",1.31356127792163e-18,0.358200208319416,0.849,0.684,4.42617608208473e-14,"7","Prrc2c"
"Utp14b1",1.36386400740806e-18,0.687378698739819,0.286,0.152,4.59567615936219e-14,"7","Utp14b"
"Mdm12",1.37549155882776e-18,0.685945970037519,0.361,0.21,4.63485635662604e-14,"7","Mdm1"
"Cfl12",1.50493893705392e-18,0.395154942580743,0.812,0.635,5.0710422422969e-14,"7","Cfl1"
"Sox93",1.77287747636846e-18,0.510482911399746,0.52,0.331,5.97388794437117e-14,"7","Sox9"
"Ddr22",1.81711814727155e-18,0.537506706604769,0.405,0.238,6.12296130904621e-14,"7","Ddr2"
"Sdc23",1.94796267123884e-18,0.480890546481971,0.43,0.254,6.5638550170064e-14,"7","Sdc2"
"Hnrnpab1",2.01161430776845e-18,0.368601676498716,0.844,0.654,6.77833557145656e-14,"7","Hnrnpab"
"Flrt21",2.12171397668913e-18,0.645955832222974,0.26,0.135,7.14932741585168e-14,"7","Flrt2"
"Rad501",2.38436268563024e-18,0.5542912285611,0.395,0.233,8.03434850549965e-14,"7","Rad50"
"Atp5me1",2.52737536130956e-18,0.596002864089662,0.308,0.168,8.5162440174687e-14,"7","Atp5me"
"Nasp1",3.04255954507658e-18,0.515705124584103,0.547,0.36,1.025220864309e-13,"7","Nasp"
"Fabp51",3.81092632945166e-18,0.593069803818127,0.335,0.19,1.28412973597203e-13,"7","Fabp5"
"Hnrnph12",4.33332743178612e-18,0.414527278027375,0.665,0.45,1.46015801141465e-13,"7","Hnrnph1"
"Asxl1",4.73497446055436e-18,0.583436414127484,0.327,0.182,1.5954969942284e-13,"7","Asxl1"
"Mat2b",5.6392968796234e-18,0.629380338626699,0.355,0.206,1.9002174765579e-13,"7","Mat2b"
"Atp5mf1",7.99511181483229e-18,0.441194649462705,0.638,0.455,2.69403287712589e-13,"7","Atp5mf"
"Septin92",8.66543833348088e-18,0.630619430265881,0.305,0.169,2.91990610084972e-13,"7","Septin9"
"Col1a13",1.05646027118637e-17,0.321537187808793,0.46,0.284,3.55984852978958e-13,"7","Col1a1"
"Park73",1.18749551521455e-17,0.523250319092931,0.469,0.294,4.00138488806693e-13,"7","Park7"
"Trir1",1.24327184510515e-17,0.580101356365336,0.286,0.154,4.18932880926632e-13,"7","Trir"
"Gng111",1.32210851092973e-17,0.665217648666505,0.286,0.158,4.45497683842882e-13,"7","Gng11"
"Mbnl23",1.56789935171221e-17,0.483698743211657,0.462,0.287,5.28319365552947e-13,"7","Mbnl2"
"Dpy301",2.87970841318405e-17,0.580819807625126,0.305,0.169,9.70346546906498e-13,"7","Dpy30"
"Psma62",3.02042295071318e-17,0.467696631875395,0.57,0.372,1.01776171747231e-12,"7","Psma6"
"Zeb11",3.12357048810416e-17,0.406838709244322,0.57,0.38,1.05251831167158e-12,"7","Zeb1"
"Prpf38b1",3.49299551816542e-17,0.613018408092061,0.473,0.301,1.17699976980102e-12,"7","Prpf38b"
"Rapgef62",3.6348515040371e-17,0.502888590586573,0.446,0.273,1.22479956280034e-12,"7","Rapgef6"
"Elovl63",3.67454240883687e-17,0.552983495768595,0.298,0.164,1.23817381008167e-12,"7","Elovl6"
"Ndufa31",3.80222284040316e-17,0.582469385078188,0.257,0.134,1.28119700830225e-12,"7","Ndufa3"
"Rbbp81",3.92792829202162e-17,0.616904743140055,0.287,0.157,1.3235547172796e-12,"7","Rbbp8"
"Zc3h7a",4.18670847999333e-17,0.678757052135903,0.283,0.154,1.41075328941855e-12,"7","Zc3h7a"
"G3bp22",4.48324253861078e-17,0.497327632345502,0.436,0.268,1.51067340581029e-12,"7","G3bp2"
"Elk33",4.49372232705182e-17,0.553310239238498,0.339,0.194,1.51420467532338e-12,"7","Elk3"
"Smchd11",4.67925830335128e-17,0.464975151237845,0.516,0.336,1.57672287789725e-12,"7","Smchd1"
"Brd42",4.9654642559136e-17,0.465684640776266,0.543,0.356,1.67316283567265e-12,"7","Brd4"
"Lypd101",6.31013479858263e-17,0.759827494082304,0.257,0.139,2.1262630217304e-12,"7","Lypd10"
"Zfp911",6.42261887060615e-17,0.407428268255824,0.653,0.452,2.16416565463945e-12,"7","Zfp91"
"Pbx31",6.45985833792116e-17,0.496491955675124,0.374,0.22,2.17671386554591e-12,"7","Pbx3"
"Mideas",6.66656716004846e-17,0.665071984271539,0.274,0.149,2.24636647024993e-12,"7","Mideas"
"AU0202061",7.41864455981373e-17,0.540340184646749,0.267,0.145,2.49978647087483e-12,"7","AU020206"
"Ndufb81",7.64184938651385e-17,0.470981687596857,0.572,0.382,2.57499756927971e-12,"7","Ndufb8"
"Nfkb21",9.0505812872029e-17,0.653688535392495,0.303,0.17,3.04968387053589e-12,"7","Nfkb2"
"Hsd17b122",1.0784783239867e-16,0.503978195237636,0.339,0.194,3.63404056050558e-12,"7","Hsd17b12"
"Irf12",1.17890892924573e-16,0.606186870349097,0.376,0.229,3.97245152798643e-12,"7","Irf1"
"Ppp1r111",1.37580364819152e-16,0.568842070957509,0.379,0.228,4.63590797294616e-12,"7","Ppp1r11"
"Sf3b51",1.37697093284961e-16,0.586198715874133,0.342,0.198,4.63984125533004e-12,"7","Sf3b5"
"Actn42",1.38319618365344e-16,0.535618301216618,0.388,0.232,4.66081786043862e-12,"7","Actn4"
"Csf13",1.57954316057128e-16,0.702595549748653,0.577,0.412,5.32242863386099e-12,"7","Csf1"
"Psma2",1.72939275587194e-16,0.438968121471901,0.567,0.385,5.82736183018608e-12,"7","Psma2"
"Denr2",1.75993176040673e-16,0.541172490572604,0.57,0.398,5.93026605986653e-12,"7","Denr"
"Alcam3",1.84635325767653e-16,0.470521227158109,0.393,0.238,6.22147193706683e-12,"7","Alcam"
"Cnpy23",2.67659372244366e-16,0.492914323047518,0.375,0.223,9.01905020714616e-12,"7","Cnpy2"
"Nab13",3.10855030442012e-16,0.506774989097666,0.337,0.195,1.0474571105774e-11,"7","Nab1"
"Tsen341",3.16011069179932e-16,0.636296944571532,0.257,0.139,1.0648308987087e-11,"7","Tsen34"
"Sdhb1",3.2791030231826e-16,0.545031082379074,0.324,0.187,1.10492655469161e-11,"7","Sdhb"
"Khdrbs12",3.4027503414121e-16,0.44674124642071,0.587,0.4,1.14659075504222e-11,"7","Khdrbs1"
"Nup1073",3.54202354825123e-16,0.44980658339064,0.487,0.308,1.19352025481874e-11,"7","Nup107"
"Akirin22",3.66935079600669e-16,0.494328032171999,0.5,0.325,1.23642444422241e-11,"7","Akirin2"
"Pakap.12",3.68163073225393e-16,0.40876183220273,0.693,0.512,1.24056229154029e-11,"7","Pakap.1"
"Gm107013",3.68287579546943e-16,0.56130122400872,0.386,0.236,1.24098182804138e-11,"7","Gm10701"
"Pcna1",3.79759116545527e-16,0.395018825446598,0.398,0.237,1.27963631911181e-11,"7","Pcna"
"Cul5",3.8232828792803e-16,0.433766381736089,0.324,0.181,1.28829339900229e-11,"7","Cul5"
"Laptm4b1",3.85676698227792e-16,0.560704613289846,0.3,0.168,1.29957620234837e-11,"7","Laptm4b"
"Ppid1",4.4712063867937e-16,0.528275182687805,0.376,0.225,1.506617704094e-11,"7","Ppid"
"Arl4a2",4.47171587705386e-16,0.507990034884415,0.335,0.193,1.50678938193207e-11,"7","Arl4a"
"Hnrnpa01",4.69657443281891e-16,0.483976525769709,0.479,0.313,1.58255772088266e-11,"7","Hnrnpa0"
"Ddx62",5.02756331701261e-16,0.397508307939769,0.547,0.358,1.69408773530057e-11,"7","Ddx6"
"Etv6",5.1024490770037e-16,0.576860400353923,0.291,0.163,1.71932124098717e-11,"7","Etv6"
"Psip11",5.91074559257266e-16,0.423936487274306,0.575,0.39,1.99168483487328e-11,"7","Psip1"
"Dnmt11",6.62602277071203e-16,0.578225039868054,0.253,0.136,2.23270463281913e-11,"7","Dnmt1"
"Adnp3",7.0574867530323e-16,0.466380170807599,0.452,0.283,2.37809073630176e-11,"7","Adnp"
"Fkbp32",7.62153187932966e-16,0.456089999392601,0.47,0.305,2.56815138205892e-11,"7","Fkbp3"
"Srsf63",7.77232910762949e-16,0.523460921629794,0.371,0.223,2.61896401610683e-11,"7","Srsf6"
"Srsf12",8.83296322919018e-16,0.45341661822534,0.32,0.181,2.97635528970792e-11,"7","Srsf1"
"Baz1b2",9.42657413790721e-16,0.394678384896966,0.626,0.436,3.17637842150921e-11,"7","Baz1b"
"Twf12",1.00050925850701e-15,0.488069853710445,0.42,0.257,3.37131599746521e-11,"7","Twf1"
"Azin12",1.00285390738917e-15,0.48540504345035,0.435,0.273,3.37921652633856e-11,"7","Azin1"
"Ssrp11",1.02680950691064e-15,0.479329950503886,0.426,0.268,3.45993731448609e-11,"7","Ssrp1"
"Ilf31",1.06212587020281e-15,0.543909237794083,0.263,0.142,3.57893933223538e-11,"7","Ilf3"
"Lrrfip1",1.14342790726632e-15,0.490485022413345,0.446,0.28,3.85289467632459e-11,"7","Lrrfip1"
"Eif4ebp21",1.25434715080608e-15,0.592457338963193,0.28,0.156,4.22664815935616e-11,"7","Eif4ebp2"
"Psmd12",1.26093737304879e-15,0.399563872571806,0.528,0.345,4.24885457222522e-11,"7","Psmd1"
"Ndufc22",1.47219249984058e-15,0.458360094155183,0.411,0.255,4.96069984746281e-11,"7","Ndufc2"
"Otud41",1.48173959621689e-15,0.486754109014797,0.368,0.219,4.99286974341245e-11,"7","Otud4"
"Calm12",1.49411916741405e-15,0.253842260189993,0.956,0.867,5.0345839465184e-11,"7","Calm1"
"Zfpm23",1.576615113045e-15,0.419254476073706,0.643,0.456,5.31256228491644e-11,"7","Zfpm2"
"Prdx41",1.78140600278725e-15,0.514965916981178,0.351,0.209,6.00262566699191e-11,"7","Prdx4"
"Pgls2",1.96977007830407e-15,0.503503268516745,0.291,0.165,6.63733725585339e-11,"7","Pgls"
"Pvt11",2.17231638097574e-15,0.392989199661505,0.614,0.43,7.31983727733585e-11,"7","Pvt1"
"Gng102",2.64335908848388e-15,0.460941024803619,0.406,0.252,8.90706278455527e-11,"7","Gng10"
"Glo1",2.80745707408685e-15,0.54294914295055,0.266,0.146,9.46000735684305e-11,"7","Glo1"
"Uqcr113",2.8146301856937e-15,0.417486461780641,0.395,0.239,9.4841778737135e-11,"7","Uqcr11"
"Snrpc1",2.97100525360296e-15,0.523906162926159,0.351,0.21,1.00110993025405e-10,"7","Snrpc"
"Map3k20",2.99497696422939e-15,0.603850983088123,0.267,0.148,1.00918743786674e-10,"7","Map3k20"
"Mlec2",3.11724064424881e-15,0.511236478290655,0.297,0.168,1.05038540748608e-10,"7","Mlec"
"Egr11",3.24140080603611e-15,0.664230402468164,0.268,0.152,1.09222241560193e-10,"7","Egr1"
"Cbx31",3.49273993551042e-15,0.419903899273028,0.545,0.371,1.17691364866959e-10,"7","Cbx3"
"Phc21",3.508630788978e-15,0.525653530531598,0.322,0.188,1.18226823065403e-10,"7","Phc2"
"Plscr12",4.11368945542134e-15,0.494520968195933,0.345,0.205,1.38614879889877e-10,"7","Plscr1"
"Prkar2b1",4.66313136573481e-15,0.618255050939339,0.28,0.158,1.571288744998e-10,"7","Prkar2b"
"Ogfrl1",5.22063572767813e-15,0.523692867623442,0.256,0.139,1.75914541479842e-10,"7","Ogfrl1"
"Arf53",5.49643415932156e-15,0.432900856024331,0.459,0.294,1.85207845432499e-10,"7","Arf5"
"Ywhab3",5.79657483668738e-15,0.357955521698962,0.615,0.419,1.95321385697018e-10,"7","Ywhab"
"Ssr23",5.95624956988086e-15,0.379340848319496,0.524,0.349,2.00701785506705e-10,"7","Ssr2"
"Ccnl11",6.28311163627165e-15,0.388957051726332,0.695,0.506,2.1171572969581e-10,"7","Ccnl1"
"Pfdn61",6.60767575034459e-15,0.477129693240951,0.311,0.18,2.22652242083611e-10,"7","Pfdn6"
"Etfb1",6.61048827392928e-15,0.460821323074143,0.273,0.151,2.22747012878321e-10,"7","Etfb"
"Gtf2b1",6.67653971111785e-15,0.481086767876546,0.408,0.256,2.24972682105827e-10,"7","Gtf2b"
"Psmb41",6.79301673954378e-15,0.37789778296545,0.626,0.436,2.28897492055667e-10,"7","Psmb4"
"Hnrnpu",6.98685750426512e-15,0.341695335441276,0.815,0.662,2.35429150463718e-10,"7","Hnrnpu"
"Rbp13",7.99026572963741e-15,0.308004434578836,0.599,0.413,2.69239994025862e-10,"7","Rbp1"
"Bud312",1.13804131259521e-14,0.489209217863543,0.379,0.233,3.83474400692081e-10,"7","Bud31"
"Ier52",1.22110853484751e-14,0.474381291901629,0.466,0.306,4.11464731902216e-10,"7","Ier5"
"Dab22",1.25199144201995e-14,0.372780906965323,0.568,0.384,4.21871036303041e-10,"7","Dab2"
"Schip11",1.30070822054852e-14,0.54759653477331,0.286,0.164,4.38286641996028e-10,"7","Schip1"
"Tcf7l21",1.5221389881591e-14,0.550446792520956,0.31,0.181,5.12899953450089e-10,"7","Tcf7l2"
"Vcam13",1.6307946089466e-14,0.29199604220045,0.509,0.332,5.49512551430648e-10,"7","Vcam1"
"Bzw11",1.6590191137559e-14,0.336915085634673,0.741,0.563,5.59023080571188e-10,"7","Bzw1"
"Hnrnpm3",1.83080698794038e-14,0.433832680781215,0.477,0.311,6.16908722656389e-10,"7","Hnrnpm"
"Atp5pb",1.92064024084493e-14,0.376504346431603,0.771,0.605,6.47178935555106e-10,"7","Atp5pb"
"Atp5pf3",1.96716147184428e-14,0.322064160373652,0.524,0.342,6.62854729552648e-10,"7","Atp5pf"
"Dzip3",2.05783835649649e-14,0.517789618324181,0.266,0.148,6.93409212605056e-10,"7","Dzip3"
"Ktn1",2.0646094503594e-14,0.355483529853928,0.658,0.454,6.95690800393104e-10,"7","Ktn1"
"Fnip11",2.07497543313432e-14,0.429779264855523,0.544,0.37,6.99183721948941e-10,"7","Fnip1"
"Pds5b1",2.08916504806406e-14,0.383010217186227,0.497,0.324,7.03965054595666e-10,"7","Pds5b"
"Gnai21",2.151772834141e-14,0.396488410430532,0.557,0.38,7.25061374192152e-10,"7","Gnai2"
"Sestd1",2.27915765113017e-14,0.494713325864892,0.287,0.163,7.6798496212482e-10,"7","Sestd1"
"Hells1",2.41421757933714e-14,0.452218467759181,0.276,0.154,8.13494755533443e-10,"7","Hells"
"Ttc39c3",2.95403690475852e-14,0.429864354912861,0.375,0.232,9.95392275427432e-10,"7","Ttc39c"
"Wsb11",2.97104204067742e-14,0.508912410413028,0.379,0.237,1.00112232602666e-09,"7","Wsb1"
"Rc3h1",3.01863112086974e-14,0.452360293266331,0.342,0.207,1.01715794248827e-09,"7","Rc3h1"
"Rab311",3.26668443610094e-14,0.499748942719446,0.273,0.155,1.10074198758857e-09,"7","Rab31"
"Ndufa121",3.41971826122895e-14,0.435269963572148,0.406,0.25,1.15230826530371e-09,"7","Ndufa12"
"Pin11",3.54665936435558e-14,0.47731114560494,0.274,0.154,1.19508233941326e-09,"7","Pin1"
"Trappc11",3.82313034035012e-14,0.417935316691365,0.311,0.18,1.28824199948438e-09,"7","Trappc1"
"Vps37b1",3.91600385479911e-14,0.409346374358633,0.369,0.225,1.31953665891311e-09,"7","Vps37b"
"Ppp1r181",5.03382398474301e-14,0.562942277317612,0.29,0.169,1.696197329899e-09,"7","Ppp1r18"
"4930523C07Rik1",5.39757812453953e-14,0.55676754022015,0.281,0.164,1.81876792484484e-09,"7","4930523C07Rik"
"Trp531",5.51103254199032e-14,0.394787405132349,0.672,0.499,1.85699752534906e-09,"7","Trp53"
"Bclaf11",5.70073095165196e-14,0.34723927419655,0.662,0.47,1.92091830146865e-09,"7","Bclaf1"
"Chd22",5.70601986761703e-14,0.418184146572646,0.509,0.336,1.92270045459224e-09,"7","Chd2"
"Sumo11",5.86099796412834e-14,0.359813226985736,0.599,0.417,1.97492187399269e-09,"7","Sumo1"
"Myl12a1",6.14521515889046e-14,0.352281046620158,0.55,0.369,2.07069169993973e-09,"7","Myl12a"
"Csnk1a1",6.31066963559455e-14,0.338083865402213,0.706,0.517,2.12644324040994e-09,"7","Csnk1a1"
"Nudt42",6.62740887489168e-14,0.391058121222306,0.349,0.209,2.2331716944835e-09,"7","Nudt4"
"4933436I20Rik4",7.01083005434266e-14,0.460230403535774,0.392,0.251,2.3623692951113e-09,"7","4933436I20Rik"
"Arpc2",7.14865897656634e-14,0.308343325470084,0.741,0.562,2.40881212874379e-09,"7","Arpc2"
"Tank1",7.25396846318977e-14,0.543096410630479,0.392,0.254,2.44429721335643e-09,"7","Tank"
"Acsl33",8.0616606089679e-14,0.43522737226398,0.355,0.214,2.71645715879782e-09,"7","Acsl3"
"Metap2",9.02263014882932e-14,0.375615458493944,0.449,0.287,3.04026545494953e-09,"7","Metap2"
"Csrp22",9.25888386768865e-14,0.453816597161602,0.379,0.239,3.11987350805637e-09,"7","Csrp2"
"Ube2i1",1.12046157391524e-13,0.338918136949782,0.675,0.49,3.77550731946481e-09,"7","Ube2i"
"Cwc15",1.15469821288561e-13,0.473603747038514,0.276,0.158,3.89087109813935e-09,"7","Cwc15"
"Suco",1.18812584108437e-13,0.479789155897819,0.315,0.189,4.00350883411788e-09,"7","Suco"
"Aim2",1.18843813180743e-13,0.373983548758503,0.422,0.264,4.0045611289383e-09,"7","Aim2"
"Tnfrsf12a1",1.3458250652272e-13,0.300193689963911,0.861,0.725,4.53489213978958e-09,"7","Tnfrsf12a"
"Kmt2a1",1.37810006222842e-13,0.380675467388689,0.5,0.335,4.64364596968489e-09,"7","Kmt2a"
"Drap11",1.38677683265181e-13,0.459590313367416,0.354,0.218,4.67288321530352e-09,"7","Drap1"
"Ddx39b",1.40714264163055e-13,0.334637030823143,0.53,0.35,4.74150784523831e-09,"7","Ddx39b"
"Oaf2",1.50803911228751e-13,0.308507483903854,0.578,0.399,5.08148859276399e-09,"7","Oaf"
"Eif5a1",1.80123869303961e-13,0.306014662936363,0.893,0.763,6.06945390006626e-09,"7","Eif5a"
"Atp5f1b1",1.80193872485922e-13,0.31870259590552,0.811,0.64,6.07181272728561e-09,"7","Atp5f1b"
"Psmb31",1.86133973452628e-13,0.384753652530521,0.536,0.373,6.27197036945975e-09,"7","Psmb3"
"Mbnl11",1.98762506724659e-13,0.361325483988119,0.43,0.272,6.69750142659411e-09,"7","Mbnl1"
"Mrpl181",2.46721676922548e-13,0.419493086626505,0.365,0.225,8.31353362558218e-09,"7","Mrpl18"
"Lpp3",2.49349369582028e-13,0.395877778002769,0.599,0.423,8.402076357436e-09,"7","Lpp"
"Rpn22",2.62017474260526e-13,0.40392138840272,0.43,0.28,8.82894081268267e-09,"7","Rpn2"
"Dync2i1",2.68215058139629e-13,0.54794562889566,0.254,0.145,9.03777459907294e-09,"7","Dync2i1"
"Trim28",2.85649694729061e-13,0.487643471679031,0.332,0.202,9.62525211359045e-09,"7","Trim28"
"Mtap2",2.87694130567938e-13,0.392437386275672,0.439,0.288,9.69414142361725e-09,"7","Mtap"
"Tra2b1",3.19818776574362e-13,0.424490097752953,0.406,0.262,1.07766134954497e-08,"7","Tra2b"
"Cuedc21",3.23707678145201e-13,0.509820244026406,0.267,0.155,1.09076539227807e-08,"7","Cuedc2"
"Psma53",3.33567929135515e-13,0.361230720640487,0.578,0.408,1.12399049401503e-08,"7","Psma5"
"Rbm8a",3.40105122925562e-13,0.405295258209758,0.526,0.359,1.14601822220997e-08,"7","Rbm8a"
"Slc25a242",3.42714364818453e-13,0.429770909335404,0.411,0.263,1.15481032369226e-08,"7","Slc25a24"
"Snx92",3.64165783103839e-13,0.35832967729785,0.466,0.308,1.22709302274669e-08,"7","Snx9"
"Sem11",3.95343596083498e-13,0.326618695391852,0.713,0.536,1.33214978136296e-08,"7","Sem1"
"Krcc14",4.24129765116123e-13,0.469622944931898,0.355,0.22,1.42914765653529e-08,"7","Krcc1"
"Ube2q12",4.9408544277122e-13,0.45885314544916,0.322,0.196,1.6648703079619e-08,"7","Ube2q1"
"Sh3pxd2a2",4.9995584658205e-13,0.528175997238497,0.301,0.183,1.68465122064287e-08,"7","Sh3pxd2a"
"Rab5c",5.05258783595233e-13,0.475185393007599,0.268,0.156,1.7025199972025e-08,"7","Rab5c"
"Atp5po1",5.06280001432694e-13,0.385536095285169,0.3,0.174,1.7059610928276e-08,"7","Atp5po"
"Bax1",5.80914145141467e-13,0.31914181437331,0.462,0.296,1.95744830346869e-08,"7","Bax"
"Chka3",5.84106862893543e-13,0.380076532717683,0.494,0.336,1.96820648520608e-08,"7","Chka"
"Cyc11",6.05089310799471e-13,0.432894746388391,0.453,0.3,2.0389089416699e-08,"7","Cyc1"
"Rps27l1",6.06541252851278e-13,0.364037119038254,0.646,0.469,2.04380140560767e-08,"7","Rps27l"
"Cnot61",7.89897010686854e-13,0.525642173337363,0.256,0.148,2.66163696721042e-08,"7","Cnot6"
"Eif4e1",8.02870887509756e-13,0.336461644006442,0.592,0.414,2.70535374255287e-08,"7","Eif4e"
"Acin11",8.19938057522456e-13,0.355053998400957,0.562,0.386,2.76286327862767e-08,"7","Acin1"
"Mprip1",8.67132556373025e-13,0.328566736369491,0.572,0.39,2.92188986195454e-08,"7","Mprip"
"Khsrp2",8.9507167379519e-13,0.348724848828525,0.362,0.223,3.01603351202027e-08,"7","Khsrp"
"Glrx51",9.6151297601865e-13,0.433405111308904,0.301,0.179,3.23991412399244e-08,"7","Glrx5"
"Kansl11",1.00307331524971e-12,0.268684081316386,0.825,0.674,3.37995584306541e-08,"7","Kansl1"
"Micos102",1.02159406080224e-12,0.359148162581281,0.408,0.261,3.44236334727923e-08,"7","Micos10"
"Eif4g21",1.13135403628954e-12,0.292085404896282,0.832,0.683,3.81221056068125e-08,"7","Eif4g2"
"Arln1",1.18827152219872e-12,0.290466031523877,0.541,0.359,4.00399972120082e-08,"7","Arln"
"Zcrb1",1.29570056588323e-12,0.357438563134511,0.575,0.411,4.36599262680014e-08,"7","Zcrb1"
"Ube2n1",1.30894754037427e-12,0.438470766034164,0.344,0.214,4.41062963204513e-08,"7","Ube2n"
"Lrrk1",1.31002103741116e-12,0.47457552350668,0.273,0.16,4.41424688766064e-08,"7","Lrrk1"
"Cnot1",1.32928140586253e-12,0.418193758002244,0.338,0.206,4.47914662519438e-08,"7","Cnot1"
"Lcorl1",1.54860063284377e-12,0.410500262506123,0.389,0.252,5.21816469243035e-08,"7","Lcorl"
"S100a133",1.60835282524919e-12,0.390176623894344,0.361,0.228,5.41950567995966e-08,"7","S100a13"
"Mdh21",1.66407036338895e-12,0.307180845229828,0.656,0.466,5.60725149647542e-08,"7","Mdh2"
"Ndufa51",1.80962239401266e-12,0.409758072696761,0.351,0.222,6.09770361886506e-08,"7","Ndufa5"
"Piezo13",1.87740104589956e-12,0.350686517632345,0.359,0.223,6.32609056426316e-08,"7","Piezo1"
"Usp71",1.93257841214765e-12,0.45229452110857,0.291,0.173,6.51201621757272e-08,"7","Usp7"
"Tomm221",1.995471167318e-12,0.405402479614837,0.364,0.225,6.72393964539473e-08,"7","Tomm22"
"Erh1",2.10083011067841e-12,0.449799234535055,0.303,0.183,7.07895714094197e-08,"7","Erh"
"Xrcc5",2.10259396047686e-12,0.448565737749699,0.253,0.145,7.08490060922282e-08,"7","Xrcc5"
"E2f31",2.12962992718798e-12,0.44473218946965,0.33,0.204,7.17600100265261e-08,"7","E2f3"
"Pomp1",2.22154579021705e-12,0.344335973102561,0.5,0.331,7.48572069471538e-08,"7","Pomp"
"Spop2",2.36409550698969e-12,0.398819709185713,0.493,0.336,7.96605622035247e-08,"7","Spop"
"Srgap21",2.46235180244737e-12,0.348191492375587,0.358,0.223,8.29714063352666e-08,"7","Srgap2"
"Tsc22d23",2.5065729988925e-12,0.345177449535815,0.467,0.31,8.44614837706816e-08,"7","Tsc22d2"
"Macroh2a11",2.70054883200102e-12,0.369260919542442,0.42,0.274,9.09976934431063e-08,"7","Macroh2a1"
"Nfic2",2.71835708680942e-12,0.429198106729253,0.324,0.199,9.15977603971303e-08,"7","Nfic"
"Gatad11",2.96373684873654e-12,0.352793132221002,0.57,0.396,9.98660768550264e-08,"7","Gatad1"
"Pom1211",3.04966029655811e-12,0.501183996840711,0.29,0.175,1.02761353352822e-07,"7","Pom121"
"Fkbp22",3.25309447632244e-12,0.386638110909019,0.337,0.208,1.09616271474161e-07,"7","Fkbp2"
"Lamb12",3.25933838728047e-12,0.367717220826946,0.449,0.297,1.09826666297803e-07,"7","Lamb1"
"Mmp143",3.60049370484461e-12,0.331730452222775,0.33,0.202,1.21322235878444e-07,"7","Mmp14"
"Sptssa2",3.7107999957203e-12,0.401509404998968,0.395,0.255,1.25039116655791e-07,"7","Sptssa"
"Myo1e1",3.76862386187052e-12,0.39904250062906,0.366,0.233,1.26987549649589e-07,"7","Myo1e"
"Casp8ap21",3.78750152053606e-12,0.374485889634878,0.401,0.26,1.27623651235983e-07,"7","Casp8ap2"
"Srsf21",3.84169939129685e-12,0.384366786634854,0.584,0.419,1.29449902689139e-07,"7","Srsf2"
"Ctcf1",3.86970275535147e-12,0.463584030556289,0.349,0.223,1.30393504044323e-07,"7","Ctcf"
"Tcf42",3.9500576984167e-12,0.370822036433089,0.379,0.241,1.33101144205849e-07,"7","Tcf4"
"Ccn12",4.16372085266892e-12,0.338146134725799,0.455,0.306,1.40300737851532e-07,"7","Ccn1"
"Cox6a11",4.69414778635268e-12,0.319381242420096,0.595,0.419,1.5817400380894e-07,"7","Cox6a1"
"Slfnlnc1",4.9727144034672e-12,0.339112319417868,0.375,0.237,1.67560584539231e-07,"7","Slfnlnc"
"Suz121",5.05635798294603e-12,0.39479300686143,0.42,0.275,1.70379038593349e-07,"7","Suz12"
"Sptbn12",5.27422577904114e-12,0.2989619940694,0.739,0.569,1.7772031185057e-07,"7","Sptbn1"
"Serpinf13",5.7251475072384e-12,0.335993692791865,0.325,0.201,1.92914570403905e-07,"7","Serpinf1"
"Cct8",6.00028670261274e-12,0.316497817224335,0.516,0.357,2.02185660731239e-07,"7","Cct8"
"1810009A15Rik1",6.20921017265532e-12,0.445642125957046,0.314,0.194,2.09225545977794e-07,"7","1810009A15Rik"
"Zfp36l22",6.3033823673884e-12,0.363253126691644,0.55,0.385,2.1239877225152e-07,"7","Zfp36l2"
"Fstl12",6.45122422612385e-12,0.326931067134304,0.324,0.197,2.17380451523469e-07,"7","Fstl1"
"Atp5mj1",6.79386676272730e-12,0.337426230116772,0.53,0.367,2.28926134436859e-07,"7","Atp5mj"
"Tspan33",7.40469600093944e-12,0.472244773201196,0.301,0.185,2.49508636447655e-07,"7","Tspan3"
"Ptbp31",7.57978207524759e-12,0.393919140514306,0.473,0.318,2.55408336807543e-07,"7","Ptbp3"
"Kdm6b2",7.63212326856491e-12,0.434663515838192,0.507,0.358,2.57172025657563e-07,"7","Kdm6b"
"Commd2",8.33363993787954e-12,0.384610216402097,0.254,0.147,2.80810331346789e-07,"7","Commd2"
"Papss11",8.38026199859025e-12,0.375659954570121,0.276,0.163,2.82381308304497e-07,"7","Papss1"
"Tsn1",8.89995894057581e-12,0.383778059422584,0.436,0.291,2.99893016461642e-07,"7","Tsn"
"Gnb1",8.92240130324677e-12,0.336691371283415,0.628,0.462,3.00649234314203e-07,"7","Gnb1"
"Phf12",9.40476507607881e-12,0.422408323079928,0.266,0.156,3.16902964003552e-07,"7","Phf12"
"Ifrd12",1.00598414933458e-11,0.319160146999146,0.777,0.621,3.38976418959779e-07,"7","Ifrd1"
