"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Kif23",0,2.53731155519082,0.254,0.038,0,"3","Kif23"
"Mis18bp1",0,2.41808838100979,0.259,0.045,0,"3","Mis18bp1"
"H2az1",0,1.21822886907819,0.982,0.792,0,"3","H2az1"
"S100a41",0,1.12939375750891,0.978,0.805,0,"3","S100a4"
"Lgals11",0,1.05044588535367,0.997,0.918,0,"3","Lgals1"
"Ppia",0,0.65017928702202,0.996,0.94,0,"3","Ppia"
"H3f3b",0,0.710329873107985,0.998,0.978,0,"3","H3f3b"
"Nsd2",5.01055195933217e-295,1.33367722175699,0.619,0.253,1.68835558821657e-290,"3","Nsd2"
"S100a10",3.22753931128361e-291,0.827204387408848,0.951,0.749,1.08755164633012e-286,"3","S100a10"
"Ezh2",3.8202289575188e-290,1.301322311057,0.62,0.257,1.28726434952553e-285,"3","Ezh2"
"Tuba1b",2.88321583186649e-282,0.915282818703132,0.897,0.646,9.71528406705733e-278,"3","Tuba1b"
"Tubb51",1.09786338317171e-272,0.831100136526246,0.931,0.727,3.6993604559354e-268,"3","Tubb5"
"Dtymk",2.30339385791795e-272,1.60457416729583,0.411,0.129,7.76151594364032e-268,"3","Dtymk"
"H2az2",1.00764519336485e-271,1.28424751787271,0.589,0.245,3.39536124356219e-267,"3","H2az2"
"Ptma",2.37918460699659e-268,0.540306091690691,0.997,0.972,8.01690045173572e-264,"3","Ptma"
"Tipin",1.14754110354357e-264,1.62891933628474,0.358,0.102,3.86675450250043e-260,"3","Tipin"
"Dek",1.75035590953722e-262,1.1324317761286,0.616,0.261,5.89799927277661e-258,"3","Dek"
"Dnajc9",1.8506353502694e-261,1.8878951718925,0.27,0.061,6.23590087626776e-257,"3","Dnajc9"
"Hsp90aa1",4.89083940102921e-260,0.57413799056163,0.989,0.902,1.6480172445708e-255,"3","Hsp90aa1"
"Lig1",1.07084808887903e-243,1.72531730395592,0.289,0.073,3.60832972028677e-239,"3","Lig1"
"Ranbp1",5.03602326158324e-240,1.06499445051762,0.695,0.35,1.69693839822309e-235,"3","Ranbp1"
"Arl4c1",6.59721116935417e-238,1.19414662825055,0.577,0.248,2.22299627562558e-233,"3","Arl4c"
"Dut",2.00941149389796e-236,1.33503216663938,0.448,0.161,6.77091296983856e-232,"3","Dut"
"Tmpo",3.89475741903994e-236,1.34472606147075,0.47,0.177,1.3123774599197e-231,"3","Tmpo"
"Tubb6",2.07306943491277e-229,1.16873854373442,0.607,0.28,6.98541476788205e-225,"3","Tubb6"
"S100a61",1.66019316529188e-227,0.573610349333347,0.995,0.95,5.59418688976751e-223,"3","S100a6"
"Traf1",8.67503580324617e-227,1.30845403300476,0.401,0.136,2.92314006426183e-222,"3","Traf1"
"Rad18",2.29658536429262e-226,1.608240540877,0.296,0.08,7.73857404352043e-222,"3","Rad18"
"Nasp",1.62055245495445e-223,1.07991103758113,0.669,0.331,5.46061355221451e-219,"3","Nasp"
"Ckap2",1.31081992861195e-216,1.71629702772242,0.26,0.066,4.41693883145082e-212,"3","Ckap2"
"Ndufa41",8.08914844304352e-216,0.879747350950124,0.837,0.561,2.72571945936795e-211,"3","Ndufa4"
"Cenpw",1.60779096173038e-215,1.64892853142248,0.269,0.07,5.41761242464669e-211,"3","Cenpw"
"Tnnt2",6.91175670404409e-215,1.30513762476349,0.417,0.152,2.3289855389947e-210,"3","Tnnt2"
"Rad21",9.15970240386942e-211,1.12208407334322,0.608,0.292,3.08645332200784e-206,"3","Rad21"
"Hnrnpa1",4.87181504617859e-210,0.680900026006698,0.934,0.752,1.64160679796034e-205,"3","Hnrnpa1"
"Ckap4",2.53302646398271e-209,1.20221940301777,0.472,0.186,8.53528597303615e-205,"3","Ckap4"
"Tm4sf11",1.43668971478896e-206,1.03352162678252,0.615,0.295,4.84106966295288e-202,"3","Tm4sf1"
"Hnrnpab",1.9630714116834e-205,0.769453316569028,0.892,0.642,6.61476542880838e-201,"3","Hnrnpab"
"Nucks1",1.3323884622046e-203,1.05252738165502,0.618,0.301,4.48961616224463e-199,"3","Nucks1"
"Dbf4",2.12990775076123e-202,1.32760942226771,0.392,0.139,7.17693715696502e-198,"3","Dbf4"
"H1f0",1.1946907819767e-201,1.06213024491337,0.828,0.583,4.02563005894867e-197,"3","H1f0"
"Brip1os",1.15339333527463e-200,1.40604896440601,0.378,0.134,3.88647418254139e-196,"3","Brip1os"
"Col1a21",6.00108583400698e-200,0.686132837705698,0.825,0.499,2.02212588262699e-195,"3","Col1a2"
"Cep112",1.04488152871367e-199,1.28781655047562,0.424,0.162,3.5208327991536e-195,"3","Cep112"
"Clic11",3.11466528941272e-198,0.922990979899809,0.78,0.476,1.04951761592051e-193,"3","Clic1"
"Rbm3",4.57491337393432e-195,0.868149334688057,0.784,0.487,1.54156281048091e-190,"3","Rbm3"
"Pfn1",1.06289450535092e-193,0.823668876707318,0.83,0.561,3.58152932523047e-189,"3","Pfn1"
"Haus3",4.72810177984347e-193,1.60656075936776,0.259,0.071,1.59318117573606e-188,"3","Haus3"
"Ran",7.17700163598856e-192,0.787630767101203,0.848,0.587,2.41836247126271e-187,"3","Ran"
"Ccl21",1.3814226831628e-191,0.755790974046668,0.689,0.365,4.65484187318539e-187,"3","Ccl2"
"Actb",2.94424925714237e-190,0.456282931682912,0.998,0.965,9.92094229686693e-186,"3","Actb"
"Casp8ap2",8.2435669742881e-189,1.081860974596,0.527,0.234,2.77775232765612e-184,"3","Casp8ap2"
"Rangap1",2.67265119310268e-186,1.17608242468955,0.453,0.184,9.00576546027879e-182,"3","Rangap1"
"Klf61",5.19529101218132e-186,1.12118176804166,0.463,0.193,1.75060525946462e-181,"3","Klf6"
"Usp1",7.74720198893435e-184,1.11360240692699,0.451,0.182,2.61049718219132e-179,"3","Usp1"
"Anp32e",1.8518898284666e-181,0.980599819017799,0.635,0.332,6.24012796600105e-177,"3","Anp32e"
"Hmga21",5.3288252576527e-181,0.586285597593044,0.972,0.838,1.79560095881865e-176,"3","Hmga2"
"Cbx5",8.47483623525211e-181,0.979779410756984,0.624,0.316,2.85568081783055e-176,"3","Cbx5"
"Rfc3",2.70921898942119e-176,1.29376979738898,0.35,0.126,9.12898430675363e-172,"3","Rfc3"
"Csn31",5.71106980190161e-176,1.07921009209329,0.492,0.22,1.92440208044877e-171,"3","Csn3"
"Timp21",6.46127703569758e-176,0.809539461822951,0.733,0.412,2.17719190994866e-171,"3","Timp2"
"Orc6",7.69295559086331e-176,1.12379138978986,0.452,0.19,2.5922183158973e-171,"3","Orc6"
"Cox6c",9.79821596397416e-176,0.764673578083532,0.818,0.548,3.30160685122073e-171,"3","Cox6c"
"Mast41",4.9689445932757e-172,0.726696180282541,0.856,0.581,1.67433557015018e-167,"3","Mast4"
"S100a11",1.98841376516707e-171,0.728402938189452,0.848,0.588,6.70015902310694e-167,"3","S100a11"
"Gxylt2",7.93676773722282e-171,1.33295178364596,0.318,0.11,2.6743732567346e-166,"3","Gxylt2"
"H3f3a1",6.47266776264086e-170,0.723277964496558,0.848,0.598,2.18103012929946e-165,"3","H3f3a"
"Pdgfa",9.450155899753e-170,0.946144310663333,0.653,0.36,3.18432453198077e-165,"3","Pdgfa"
"Ccdc34",3.12431796991385e-166,1.20412813325764,0.351,0.13,1.05277018314217e-161,"3","Ccdc34"
"Slbp",1.90670167328998e-162,0.969201512368089,0.519,0.239,6.42482195831791e-158,"3","Slbp"
"Fdps",2.5483103611756e-162,1.14396343763174,0.402,0.166,8.58678659301729e-158,"3","Fdps"
"Tubb4b",3.70415805373993e-161,0.987434425187816,0.62,0.339,1.24815309778821e-156,"3","Tubb4b"
"Alyref",5.07743518639457e-158,0.940900974592387,0.566,0.285,1.71089256040751e-153,"3","Alyref"
"Rfc4",2.64574082639834e-156,1.39179623803933,0.253,0.079,8.91508828863186e-152,"3","Rfc4"
"Nme1",2.41215267546152e-154,0.97811958703608,0.569,0.297,8.12798965523513e-150,"3","Nme1"
"Mrpl18",1.31975284341951e-150,1.01060443763835,0.454,0.203,4.44703918118639e-146,"3","Mrpl18"
"Ifitm3",2.94369122708308e-150,0.398834170936066,0.862,0.568,9.91906195877913e-146,"3","Ifitm3"
"H2-K1",1.11698526850561e-149,0.742309016212908,0.693,0.395,3.76379356075652e-145,"3","H2-K1"
"Hmgn2",1.22692757056529e-149,1.31930161752475,0.252,0.08,4.13425514177681e-145,"3","Hmgn2"
"AU020206",2.81465073099697e-147,1.0484146924159,0.331,0.126,9.4842471031674e-143,"3","AU020206"
"Elob1",3.07112300075497e-147,0.646423755759803,0.838,0.594,1.0348456063344e-142,"3","Elob"
"Cyb5r3",5.6424501497358e-147,0.811089611878659,0.546,0.272,1.90128000245498e-142,"3","Cyb5r3"
"Park71",6.33281899573233e-146,0.906693754420304,0.544,0.272,2.13390668880197e-141,"3","Park7"
"Lsm2",6.71005198174446e-146,1.12413107906687,0.355,0.141,2.26101911576861e-141,"3","Lsm2"
"Prim2",3.76484778564614e-145,1.31147053872114,0.274,0.095,1.26860310985132e-140,"3","Prim2"
"Hat1",1.5864767549387e-144,1.20914262174145,0.303,0.11,5.34579207344146e-140,"3","Hat1"
"Haus6",4.36207379997156e-144,1.3065788203469,0.251,0.082,1.46984438763842e-139,"3","Haus6"
"H2-D1",2.1086089822552e-143,0.643436171538406,0.807,0.533,7.10516882660711e-139,"3","H2-D1"
"Oaf1",5.30534688580895e-142,0.80353324411574,0.66,0.379,1.78768968664218e-137,"3","Oaf"
"Arpc1b1",5.95821171622147e-142,0.622525538371516,0.84,0.57,2.00767901989799e-137,"3","Arpc1b"
"Cks2",7.5088813564723e-142,0.857807440288063,0.568,0.294,2.53019266187691e-137,"3","Cks2"
"Fabp5",1.04402972513616e-141,1.04418894787183,0.397,0.171,3.5179625618188e-137,"3","Fabp5"
"Capg",1.27887582671691e-141,0.822092682908287,0.584,0.306,4.30929998570529e-137,"3","Capg"
"Hmgb3",3.05601155568805e-141,1.2175805589151,0.297,0.108,1.02975365380464e-136,"3","Hmgb3"
"mt-Co3",1.04197575846428e-140,0.305148379972944,0.999,0.991,3.51104151572124e-136,"3","mt-Co3"
"Myh10",2.43739164254781e-140,0.991396040517287,0.484,0.233,8.21303487872909e-136,"3","Myh10"
"Mcm7",1.36875505018604e-139,1.2609276240338,0.264,0.09,4.61215701710689e-135,"3","Mcm7"
"Prdx4",1.67408551974579e-139,1.0119262419886,0.423,0.188,5.6409985673354e-135,"3","Prdx4"
"Vcam11",4.99047085858366e-139,0.693841736411867,0.595,0.309,1.68158906050835e-134,"3","Vcam1"
"Casp3",5.43135071114881e-137,1.12940837681844,0.347,0.141,1.8301479356287e-132,"3","Casp3"
"Txn1",2.69410207992913e-136,0.504906151669474,0.938,0.803,9.07804636852919e-132,"3","Txn1"
"Basp11",5.50903801167459e-136,0.676085513994834,0.768,0.489,1.85632544841387e-131,"3","Basp1"
"Arhgap221",2.85917958381789e-134,0.918222090305212,0.472,0.226,9.63429152563277e-130,"3","Arhgap22"
"Jpt1",6.72534103409887e-132,0.808385436760473,0.667,0.39,2.26617091484995e-127,"3","Jpt1"
"Dbi1",5.05040923665346e-131,0.8152443315651,0.482,0.231,1.70178589638275e-126,"3","Dbi"
"Fkbp3",5.60469914652097e-131,0.843045336152335,0.545,0.284,1.88855942441171e-126,"3","Fkbp3"
"Nup85",2.92605548879838e-130,1.25726393277323,0.252,0.087,9.85963657505501e-126,"3","Nup85"
"Etaa1",4.36168674665132e-129,1.17513068689914,0.255,0.089,1.46971396615163e-124,"3","Etaa1"
"Ubald2",5.12271224955053e-129,0.936441654818669,0.439,0.206,1.72614911960855e-124,"3","Ubald2"
"Prkg21",1.45445085855396e-128,0.941842057592705,0.428,0.198,4.90091761298341e-124,"3","Prkg2"
"Tuba1c",1.03121558209406e-126,0.683551839330425,0.782,0.541,3.47478402542415e-122,"3","Tuba1c"
"Snrpf",4.04779352707454e-126,0.868924661549355,0.462,0.222,1.36394450688304e-121,"3","Snrpf"
"Itga51",8.4476594822334e-126,0.934835379709565,0.416,0.192,2.84652333913337e-121,"3","Itga5"
"Hnrnpd1",1.83124893724844e-125,0.748319255292103,0.658,0.387,6.17057641895234e-121,"3","Hnrnpd"
"Nfkb11",3.40909655724752e-125,0.460040654898628,0.79,0.51,1.14872917593012e-120,"3","Nfkb1"
"Dhx91",1.34595401041594e-123,0.913034343773868,0.432,0.202,4.53532663349754e-119,"3","Dhx9"
"Calm2",1.78628821104368e-123,0.658039933395429,0.81,0.575,6.0190767559328e-119,"3","Calm2"
"Tnfrsf12a",2.47268589594887e-122,0.529299173525144,0.902,0.721,8.33196239498932e-118,"3","Tnfrsf12a"
"Sfpq1",2.31805004437534e-121,0.69275836589212,0.713,0.444,7.81090142952714e-117,"3","Sfpq"
"Sae1",2.0422095382435e-120,1.03218612230149,0.328,0.137,6.88142926006531e-116,"3","Sae1"
"Jun1",4.19026117194598e-120,0.547550129233718,0.875,0.666,1.41195040449892e-115,"3","Jun"
"Elovl6",9.43213818445649e-119,0.923610197223885,0.344,0.147,3.17825328263446e-114,"3","Elovl6"
"Angptl2",1.02157266192039e-118,1.05168205408972,0.297,0.118,3.44229124160695e-114,"3","Angptl2"
"Snrpe",2.12420680951961e-118,0.76433181639303,0.626,0.367,7.15772726535726e-114,"3","Snrpe"
"Odc1",3.99501885691205e-118,0.7227215980581,0.571,0.315,1.34616155402509e-113,"3","Odc1"
"Arln",2.55271131040624e-117,0.716727866831153,0.605,0.339,8.60161603154487e-113,"3","Arln"
"Trp53",3.30449112497836e-117,0.645792046052875,0.743,0.484,1.11348132947271e-112,"3","Trp53"
"Col1a11",5.37240129984575e-117,0.615392503817901,0.512,0.265,1.81028434199602e-112,"3","Col1a1"
"Ssrp1",1.0678113113132e-116,0.843628015510314,0.486,0.249,3.59809699460097e-112,"3","Ssrp1"
"Rfc1",1.2469651497385e-116,0.803508044824744,0.475,0.236,4.20177376855883e-112,"3","Rfc1"
"Mcph1",2.31585111571308e-115,1.09598816168074,0.283,0.112,7.80349191950678e-111,"3","Mcph1"
"Snrpd1",1.76711895466987e-114,0.742667794585389,0.598,0.336,5.95448402965559e-110,"3","Snrpd1"
"Ppp1ca",4.74887115749637e-114,0.730763036000758,0.599,0.338,1.60017962522998e-109,"3","Ppp1ca"
"Srsf7",5.07858186040822e-113,0.71683257670916,0.613,0.353,1.71127894368315e-108,"3","Srsf7"
"Cnih4",1.07577964507814e-111,0.81360411524739,0.457,0.228,3.62494709205531e-107,"3","Cnih4"
"Traf31",4.16751543105485e-111,0.868163351586073,0.432,0.213,1.40428599964824e-106,"3","Traf3"
"Alcam1",5.61008845364095e-110,0.84129432524733,0.443,0.22,1.89037540533885e-105,"3","Alcam"
"Tmem176a1",7.16083519855754e-110,0.592217081971782,0.652,0.388,2.41291502850595e-105,"3","Tmem176a"
"Hsp90ab1",2.01503878493741e-109,0.264589834775958,0.998,0.991,6.78987468972508e-105,"3","Hsp90ab1"
"E2f1",2.39747664948949e-109,1.07814865432949,0.269,0.106,8.07853731811978e-105,"3","E2f1"
"Ly6e",4.04269859700844e-109,0.523918666218175,0.402,0.186,1.36222771924796e-104,"3","Ly6e"
"Rbbp8",1.7337834743951e-108,0.929238174042686,0.328,0.142,5.84215679532174e-104,"3","Rbbp8"
"Rad501",3.57209967035883e-108,0.797714989931255,0.438,0.215,1.20365470492411e-103,"3","Rad50"
"Csf11",5.53968447162085e-108,0.770000482918174,0.64,0.395,1.86665207955736e-103,"3","Csf1"
"Actn4",2.98677645709925e-107,0.819354842447585,0.435,0.214,1.00642419498416e-102,"3","Actn4"
"Vim",1.96912419967008e-106,0.404731766292426,0.983,0.908,6.6351609032083e-102,"3","Vim"
"Ckap5",6.44464111301385e-106,0.861182512522171,0.411,0.199,2.17158626944115e-101,"3","Ckap5"
"Hmgn1",7.49676427155887e-106,0.6557427060044,0.563,0.307,2.52610968894448e-101,"3","Hmgn1"
"Smc1a",3.01053157418422e-105,0.767297794750721,0.446,0.224,1.01442871923711e-100,"3","Smc1a"
"Cd441",8.00752501042803e-105,0.579955652646709,0.76,0.495,2.69821562751383e-100,"3","Cd44"
"Ncaph2",1.27009858165826e-104,0.811971271929662,0.413,0.202,4.27972418075568e-100,"3","Ncaph2"
"Raly",3.16597619869484e-104,0.719296136352959,0.525,0.281,1.06680733991221e-99,"3","Raly"
"Denr1",1.42370132813177e-102,0.780225797693652,0.615,0.383,4.79730399527282e-98,"3","Denr"
"Lsm4",1.47777272716853e-102,0.853190012781234,0.341,0.153,4.97950298146708e-98,"3","Lsm4"
"Psip1",3.279891139375e-102,0.66425926332884,0.625,0.371,1.1051921183238e-97,"3","Psip1"
"Prdx21",9.90116552953742e-102,0.71211560666956,0.512,0.275,3.33629673683293e-97,"3","Prdx2"
"Lsm6",1.13808992260689e-101,1.04016054232388,0.275,0.114,3.83490780321616e-97,"3","Lsm6"
"Tpm3",2.25183602938313e-101,0.591651787947608,0.777,0.527,7.58778668460939e-97,"3","Tpm3"
"Rif1",3.57778802226013e-100,0.871234912078223,0.379,0.183,1.20557145198077e-95,"3","Rif1"
"Gjc1",1.66882005655857e-99,0.730552126509594,0.544,0.306,5.62325606257975e-95,"3","Gjc1"
"Ppargc1a1",1.80239424010891e-99,0.839995616592085,0.348,0.163,6.07334763147099e-95,"3","Ppargc1a"
"Lypd10",1.8124643014084e-99,1.00876936944035,0.289,0.125,6.10727971002574e-95,"3","Lypd10"
"Uqcr111",3.71944610783425e-99,0.725063930002302,0.438,0.221,1.25330456049583e-94,"3","Uqcr11"
"Slc38a1",5.10688229785349e-99,0.962169813129635,0.298,0.129,1.72081505908471e-94,"3","Slc38a1"
"Frmd4a1",3.51534934780587e-98,0.606301514240209,0.621,0.371,1.18453211623667e-93,"3","Frmd4a"
"Actn11",2.05371323870361e-96,0.655537371444046,0.536,0.296,6.92019212913568e-92,"3","Actn1"
"E2f3",2.09611502131167e-96,0.825012847716633,0.384,0.188,7.06306917581181e-92,"3","E2f3"
"Tsen34",2.17097200536864e-96,0.914564454175414,0.292,0.126,7.31530726929017e-92,"3","Tsen34"
"Smc6",4.41116435433791e-96,0.658180306069471,0.605,0.357,1.4863859408377e-91,"3","Smc6"
"Psmb7",1.93861878895786e-95,0.718357435067357,0.446,0.23,6.5323698712724e-91,"3","Psmb7"
"Tspo1",7.94278553061659e-95,0.480573115429371,0.848,0.637,2.67640101239656e-90,"3","Tspo"
"Wwtr11",1.02762703482461e-94,0.637074581656373,0.597,0.354,3.462692056545e-90,"3","Wwtr1"
"Tpm11",3.49666508209569e-93,0.468779218250536,0.744,0.489,1.17823626606296e-88,"3","Tpm1"
"Dpy30",3.33619487302623e-92,0.808510495876435,0.333,0.154,1.12416422441492e-87,"3","Dpy30"
"Selenof1",3.51914873389238e-92,0.607527986727577,0.622,0.375,1.18581235737238e-87,"3","Selenof"
"Erh",8.19075567795233e-92,0.803276816353481,0.353,0.168,2.75995703324282e-87,"3","Erh"
"Smchd1",1.75349024800315e-91,0.667940373329645,0.555,0.32,5.90856073967141e-87,"3","Smchd1"
"Srsf9",3.66976008678229e-90,0.777266197928155,0.349,0.166,1.23656235884216e-85,"3","Srsf9"
"Baz1b",2.32625361945723e-89,0.566195511628464,0.67,0.42,7.83854419612308e-85,"3","Baz1b"
"Oaz1",3.65898697247229e-89,0.504431081679749,0.821,0.599,1.23293225024426e-84,"3","Oaz1"
"Dynll11",1.15933098724942e-88,0.524527719566454,0.796,0.578,3.90648169463565e-84,"3","Dynll1"
"Etfb",1.16474523562693e-88,0.812748488285717,0.304,0.138,3.92472554596852e-84,"3","Etfb"
"Acp1",5.33705655771796e-88,0.737641441313703,0.395,0.201,1.79837457768864e-83,"3","Acp1"
"Mybl1",7.23500843961043e-88,0.872818147444063,0.28,0.123,2.43790844381113e-83,"3","Mybl1"
"Dab21",7.74465487726416e-88,0.574877629848753,0.613,0.367,2.60963890744293e-83,"3","Dab2"
"Myo1b1",1.58338584599185e-87,0.646370349787827,0.501,0.276,5.33537694665413e-83,"3","Myo1b"
"Hmga1",2.43412525560765e-87,0.693541361208028,0.449,0.241,8.20202846129553e-83,"3","Hmga1"
"Hnrnpa2b1",5.22091612776002e-87,0.459301667814416,0.867,0.677,1.75923989841001e-82,"3","Hnrnpa2b1"
"Mtap1",5.59481412848254e-87,0.655864151851048,0.49,0.271,1.88522856873348e-82,"3","Mtap"
"Pfdn6",6.36165171408992e-87,0.762527924494259,0.345,0.166,2.14362216157974e-82,"3","Pfdn6"
"Med30",1.36232274924273e-86,0.791072694094064,0.308,0.141,4.59048273584829e-82,"3","Med30"
"Anapc5",3.94099193152413e-86,0.647079895729798,0.417,0.213,1.32795664124637e-81,"3","Anapc5"
"Myof1",7.14586105902017e-86,0.628522276564359,0.528,0.304,2.40786934244744e-81,"3","Myof"
"Tcim1",1.24775672974325e-85,0.658191992080025,0.426,0.225,4.20444107654286e-81,"3","Tcim"
"Itpripl2",1.52203059255397e-85,0.609096386147438,0.543,0.312,5.12863428466986e-81,"3","Itpripl2"
"Serpinf11",2.05154388046918e-85,0.671120249377899,0.372,0.186,6.91288225962894e-81,"3","Serpinf1"
"Lsm5",3.43222334318328e-85,0.815138327340834,0.307,0.142,1.15652197771904e-80,"3","Lsm5"
"Srsf2",4.49063524927542e-85,0.594787051936833,0.644,0.404,1.51316445359585e-80,"3","Srsf2"
"Cldn9",1.02463438852801e-84,0.837183375357583,0.295,0.135,3.45260803558398e-80,"3","Cldn9"
"Pole3",1.99856691577698e-84,0.770854622512299,0.299,0.137,6.73437107940213e-80,"3","Pole3"
"Lsm8",2.89008694256581e-83,0.716306513581481,0.4,0.207,9.73843696166974e-79,"3","Lsm8"
"Cxcl1",3.41777774437677e-83,0.26411625234237,0.582,0.348,1.1516543887452e-78,"3","Cxcl1"
"Ppp1r18",2.96882518940518e-82,0.8041512910269,0.324,0.155,1.00037533582197e-77,"3","Ppp1r18"
"Sms1",6.69337082200673e-82,0.684879780700248,0.404,0.21,2.25539823218339e-77,"3","Sms"
"Prkar2b",6.84627142965414e-82,0.795574858693783,0.307,0.144,2.30691962093626e-77,"3","Prkar2b"
"Xpo1",7.22793522270909e-82,0.778097923496216,0.328,0.16,2.43552505264405e-77,"3","Xpo1"
"Gm14412",9.00314293874788e-82,0.857455967317461,0.262,0.116,3.03369904464049e-77,"3","Gm14412"
"Exosc8",9.36331113981467e-82,0.697231170845383,0.4,0.207,3.15506132167195e-77,"3","Exosc8"
"Atp5mf",1.76992331993206e-81,0.5498230207712,0.672,0.441,5.96393361884306e-77,"3","Atp5mf"
"Ccng1",2.84781222420581e-81,0.658979012202381,0.428,0.229,9.59598807068391e-77,"3","Ccng1"
"Suz12",7.51184023283207e-81,0.672978178931255,0.468,0.261,2.53118968485509e-76,"3","Suz12"
"Airn1",5.02670652961502e-80,0.51836837211253,0.712,0.484,1.69379903221908e-75,"3","Airn"
"Klf10",6.00402121850784e-80,0.926851370346811,0.311,0.151,2.0231149897884e-75,"3","Klf10"
"Khdrbs11",1.06518926628532e-79,0.578814289504187,0.62,0.384,3.58926175167501e-75,"3","Khdrbs1"
"Nr2f11",1.50230203209369e-78,0.66527225506248,0.342,0.169,5.06215692734291e-74,"3","Nr2f1"
"Terf1",2.60273905677851e-78,0.781831312240168,0.32,0.157,8.77018952572087e-74,"3","Terf1"
"Psma61",4.64471815833172e-78,0.587277735752266,0.59,0.357,1.56508423063146e-73,"3","Psma6"
"Tmem176b1",5.11691190999422e-78,0.439878207694146,0.72,0.485,1.72419463719165e-73,"3","Tmem176b"
"Dnajc10",1.30296705657946e-77,0.669636433397881,0.397,0.208,4.39047779385014e-73,"3","Dnajc10"
"Cyp511",2.33254634944148e-77,0.70279160447855,0.372,0.194,7.85974817907803e-73,"3","Cyp51"
"Hint1",2.43276885789883e-77,0.431337330211772,0.846,0.641,8.19745794357588e-73,"3","Hint1"
"Cox6a1",2.59666905593454e-77,0.547971821990077,0.633,0.403,8.74973605087702e-73,"3","Cox6a1"
"Tnfaip21",3.26724943259731e-77,0.651433839606584,0.422,0.229,1.10093236880799e-72,"3","Tnfaip2"
"Polr1c",6.14287648709031e-77,0.71342604885802,0.344,0.172,2.06990366108995e-72,"3","Polr1c"
"Calm1",6.44789061743763e-77,0.330453714390107,0.967,0.869,2.17268122245178e-72,"3","Calm1"
"Rbp11",6.79873285078679e-77,0.438348228590617,0.634,0.397,2.29090102140112e-72,"3","Rbp1"
"Zfhx41",7.49355095306836e-77,0.515345676421323,0.574,0.344,2.52502692914592e-72,"3","Zfhx4"
"Myl6",1.45319040825515e-76,0.463183630132234,0.781,0.573,4.89667039965655e-72,"3","Myl6"
"Nup155",2.45722174115488e-76,0.740459653603718,0.336,0.167,8.2798543789955e-72,"3","Nup155"
"Tpm21",3.67419720715631e-76,0.576182102359966,0.459,0.255,1.23805749092339e-71,"3","Tpm2"
"Sumo2",9.19339416445998e-76,0.412773133578841,0.882,0.727,3.09780609765643e-71,"3","Sumo2"
"Nop58",2.03322215569694e-75,0.496995145018567,0.733,0.505,6.85114537583639e-71,"3","Nop58"
"Cdk61",2.66210447495002e-75,0.605391651703445,0.546,0.331,8.9702272387916e-71,"3","Cdk6"
"Ifi27l2a",3.0860334712372e-75,0.676042968604846,0.311,0.151,1.03986983846809e-70,"3","Ifi27l2a"
"Macroh2a1",3.94246978413871e-75,0.612396420652063,0.462,0.258,1.32845461846338e-70,"3","Macroh2a1"
"Slc43a3",3.14221007298496e-74,0.874371065305092,0.263,0.122,1.05879910619301e-69,"3","Slc43a3"
"Anapc11",8.56488450968862e-74,0.685809846877468,0.342,0.173,2.88602348438468e-69,"3","Anapc11"
"Sh3pxd2a",1.62968397450607e-73,0.698242243418734,0.336,0.17,5.49138312049565e-69,"3","Sh3pxd2a"
"Stk17b",2.97552207444914e-73,0.661803214459977,0.369,0.193,1.00263191820638e-68,"3","Stk17b"
"Gm569061",6.37878300279119e-73,0.351954582802219,0.903,0.746,2.14939472062052e-68,"3","Gm56906"
"Gng101",9.92477701844548e-73,0.624677140739666,0.427,0.237,3.34425286413539e-68,"3","Gng10"
"Ndufc11",5.68282300623089e-72,0.572899732521604,0.467,0.263,1.91488404017956e-67,"3","Ndufc1"
"Egr1",9.68300416126931e-72,0.784750046368351,0.287,0.142,3.26278508218131e-67,"3","Egr1"
"G3bp21",3.09995245391349e-71,0.573156433510195,0.451,0.255,1.04455997887069e-66,"3","G3bp2"
"Lmna",3.78782241928934e-71,0.420984830822829,0.873,0.704,1.27634464240374e-66,"3","Lmna"
"Ifrd11",4.95923575641473e-71,0.405769477182339,0.817,0.612,1.67106408048151e-66,"3","Ifrd1"
"Mlec",7.92679854258638e-71,0.649099822035747,0.315,0.156,2.67101403690991e-66,"3","Mlec"
"Atp5if1",1.07106947025633e-70,0.56191657420178,0.504,0.297,3.60907568697572e-66,"3","Atp5if1"
"Phc2",1.0757065217609e-70,0.667055777050945,0.342,0.176,3.62470069572553e-66,"3","Phc2"
"Sox91",1.82568551301015e-70,0.51027156276236,0.531,0.318,6.15182990463901e-66,"3","Sox9"
"Cfl1",7.29535358693551e-70,0.423472537555794,0.826,0.628,2.45824234465379e-65,"3","Cfl1"
"Ybx1",2.96242539349459e-69,0.284087488982144,0.975,0.905,9.98218860591937e-65,"3","Ybx1"
"Psmb4",5.57764202136659e-69,0.515786665771908,0.644,0.423,1.87944225551968e-64,"3","Psmb4"
"Nfic",6.43457349213667e-69,0.633231062815292,0.357,0.186,2.16819388391037e-64,"3","Nfic"
"Ilf3",8.91525297568181e-69,0.733866556257693,0.274,0.131,3.00408364268574e-64,"3","Ilf3"
"Cnot6",1.44248616080509e-67,0.710994777719495,0.28,0.136,4.86060136744884e-63,"3","Cnot6"
