"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Egln1",1.65543746270538e-17,0.374322700150624,0.346,0.28,5.57816207433205e-13,"1","Egln1"
"Rprd2",3.24601435570794e-17,0.469497881110183,0.28,0.221,1.09377699729935e-12,"1","Rprd2"
"Ube2w",4.22851917869539e-17,0.349526196153462,0.37,0.304,1.4248418224532e-12,"1","Ube2w"
"Hipk2",8.0428588465617e-17,0.445593057670402,0.301,0.243,2.71012171693743e-12,"1","Hipk2"
"Cyrib1",8.30770524863548e-17,0.387906086658923,0.421,0.365,2.79936436058021e-12,"1","Cyrib"
"Ufl1",9.14753547470895e-17,0.362281289136997,0.394,0.335,3.08235355355793e-12,"1","Ufl1"
"Rptor",9.31920255956259e-17,0.412919158788556,0.286,0.226,3.14019849447021e-12,"1","Rptor"
"Aatf",1.27820758759935e-16,0.441762245723646,0.26,0.202,4.30704828717476e-12,"1","Aatf"
"Birc6",1.75556471152078e-16,0.274957748391061,0.54,0.484,5.91555085194041e-12,"1","Birc6"
"Sod21",2.10369737289104e-16,0.404420593533165,0.346,0.288,7.08861866769364e-12,"1","Sod2"
"Fer",3.26281188456974e-16,0.436175360454838,0.285,0.228,1.09943709262462e-11,"1","Fer"
"Pim3",5.5463242850592e-16,0.399986694282099,0.262,0.204,1.86888943109355e-11,"1","Pim3"
"Aimp1",6.03483992289731e-16,0.266619564721438,0.48,0.421,2.03349966041948e-11,"1","Aimp1"
"Sec24d",6.71814086113978e-16,0.368635866318831,0.361,0.303,2.26374474456966e-11,"1","Sec24d"
"Exoc6b",8.19148175672858e-16,0.310713256950698,0.401,0.337,2.76020169274726e-11,"1","Exoc6b"
"Snd1",8.7053514626583e-16,0.288846234953881,0.488,0.43,2.93335522885734e-11,"1","Snd1"
"Slain2",9.45049778883066e-16,0.450838790158876,0.267,0.212,3.18443973492438e-11,"1","Slain2"
"Rai14",9.58130674191733e-16,0.309574411222631,0.432,0.373,3.22851711975646e-11,"1","Rai14"
"Runx21",1.37969161219415e-15,0.33432296165235,0.4,0.341,4.64900885644940e-11,"1","Runx2"
"Dip2c",2.34589877532583e-15,0.385551848671489,0.326,0.268,7.90474051333791e-11,"1","Dip2c"
"Ino80",2.55291271944542e-15,0.413397326497337,0.304,0.248,8.60229469944328e-11,"1","Ino80"
"Zcchc7",2.63180752212462e-15,0.353777851495485,0.324,0.266,8.86813862655113e-11,"1","Zcchc7"
"Glis3",4.22692446195035e-15,0.315635466817464,0.379,0.32,1.42430446669879e-10,"1","Glis3"
"Sdad1",6.23100871442385e-15,0.344428202797536,0.325,0.265,2.09960069641226e-10,"1","Sdad1"
"Pja2",6.28968813491076e-15,0.433974579904594,0.256,0.202,2.11937331393953e-10,"1","Pja2"
"Ube2b",7.96285680715888e-15,0.265171684546622,0.555,0.502,2.68316422974026e-10,"1","Ube2b"
"Ifi202b",9.3974660669932e-15,0.30167438367949,0.398,0.337,3.16657016593403e-10,"1","Ifi202b"
"Alkbh5",1.27341476789974e-14,0.308415164076157,0.376,0.315,4.29089840191495e-10,"1","Alkbh5"
"Smyd3",2.85128853447765e-14,0.444513746199477,0.255,0.202,9.6077018457759e-10,"1","Smyd3"
"Arhgap5",3.11195693124427e-14,0.292953331036461,0.455,0.4,1.04860500755207e-09,"1","Arhgap5"
"Satb2",3.20448747319614e-14,0.413105513672676,0.295,0.241,1.07978409896817e-09,"1","Satb2"
"Xbp1",6.35677909052347e-14,0.325164016464423,0.346,0.289,2.14198028234279e-09,"1","Xbp1"
"Sptan1",7.70469443382061e-14,0.306497403099641,0.436,0.382,2.59617383642019e-09,"1","Sptan1"
"6820431F20Rik",7.72601959369017e-14,0.286433926068994,0.406,0.347,2.60335956228984e-09,"1","6820431F20Rik"
"Sbf2",8.56179545088302e-14,0.311142090901682,0.347,0.288,2.88498259512954e-09,"1","Sbf2"
"Zfp652",8.86282219379009e-14,0.392322731176121,0.291,0.239,2.98641656641951e-09,"1","Zfp652"
"Baiap2",9.4826850853998e-14,0.331524711595589,0.331,0.275,3.19528556637632e-09,"1","Baiap2"
"Osbpl9",1.02852268432455e-13,0.361166227052327,0.256,0.202,3.4657100371e-09,"1","Osbpl9"
"Cfl2",1.59363219055832e-13,0.272240722926032,0.425,0.369,5.36990302930532e-09,"1","Cfl2"
"Mthfd1l",1.61350068964086e-13,0.407275825233978,0.269,0.217,5.43685192381384e-09,"1","Mthfd1l"
"Xpot",1.74513966952392e-13,0.328597027729787,0.294,0.239,5.88042263042779e-09,"1","Xpot"
"Mrc21",1.88198499642052e-13,0.302401777369884,0.395,0.341,6.3415366439386e-09,"1","Mrc2"
"Rad23b",5.46302832096695e-13,0.279604510113321,0.394,0.34,1.84082202303302e-08,"1","Rad23b"
"Mia2",6.44828313505365e-13,0.393772483705025,0.271,0.22,2.17281348518768e-08,"1","Mia2"
"Ywhah",6.70808370304624e-13,0.318819959622831,0.384,0.333,2.26035588457846e-08,"1","Ywhah"
"Safb",7.49221593795938e-13,0.379202797558426,0.263,0.213,2.52457708245479e-08,"1","Safb"
"Kansl2",1.05638494556856e-12,0.375137618646573,0.307,0.258,3.55959471258781e-08,"1","Kansl2"
"Gnl3",1.15950718725577e-12,0.265783004452362,0.477,0.429,3.90707541817703e-08,"1","Gnl3"
"Ubn2",1.23175945984474e-12,0.267150922503127,0.431,0.376,4.15053667589283e-08,"1","Ubn2"
"Scaf8",1.23953841381114e-12,0.3293865700842,0.339,0.286,4.17674863917802e-08,"1","Scaf8"
"Arid1b1",1.74298746565614e-12,0.354421972348377,0.279,0.229,5.87317056427494e-08,"1","Arid1b"
"Wdfy3",2.2718873067939e-12,0.36661975478692,0.313,0.263,7.65535146897273e-08,"1","Wdfy3"
"Fgfr2",2.7154547120757e-12,0.438793122840141,0.276,0.227,9.14999619781028e-08,"1","Fgfr2"
"Atp6v1d",2.78961750611389e-12,0.380632706716356,0.274,0.224,9.39989514860137e-08,"1","Atp6v1d"
"Bnip3l",2.85741482465534e-12,0.350037005241883,0.295,0.245,9.62834499315863e-08,"1","Bnip3l"
"Tmem167",3.16041286583795e-12,0.285989406387856,0.43,0.382,1.06493271927276e-07,"1","Tmem167"
"Sh3kbp11",3.25465613416843e-12,0.300762582713228,0.405,0.358,1.0966889309694e-07,"1","Sh3kbp1"
"Akirin2",3.47460325941438e-12,0.279414287328204,0.382,0.329,1.17080231429227e-07,"1","Akirin2"
"Ddit4",4.04704360564191e-12,0.270208260364316,0.385,0.337,1.3636918133571e-07,"1","Ddit4"
"Mdn1",4.09481961457403e-12,0.284595304686828,0.368,0.318,1.37979041732686e-07,"1","Mdn1"
"Vps13b",4.35098940079769e-12,0.321223493724758,0.367,0.319,1.46610938849279e-07,"1","Vps13b"
"Btbd7",5.56179828929255e-12,0.337727266652175,0.325,0.277,1.87410355156002e-07,"1","Btbd7"
"Ep300",6.20723987271036e-12,0.298176236320846,0.382,0.335,2.09159154750848e-07,"1","Ep300"
"Ccni",6.50094403543984e-12,0.305233720662561,0.336,0.285,2.19055810218181e-07,"1","Ccni"
"Ptprs1",8.05690338959043e-12,0.322961072356306,0.34,0.292,2.71485416615639e-07,"1","Ptprs"
"Zyg11b",8.07618798681055e-12,0.354167719030337,0.26,0.211,2.72135230403568e-07,"1","Zyg11b"
"Asxl2",8.24271044161461e-12,0.384477789372569,0.269,0.222,2.77746371040646e-07,"1","Asxl2"
"Nrn1",9.95492051832559e-12,0.341981446466945,0.254,0.205,3.35441001785499e-07,"1","Nrn1"
"Paip2",1.14448858873816e-11,0.291152679647415,0.338,0.287,3.85646874861211e-07,"1","Paip2"
"Uqcc2",1.21710458664508e-11,0.256447871218321,0.442,0.395,4.10115561515925e-07,"1","Uqcc2"
"Dhrs3",1.29598918344478e-11,0.360543646127939,0.294,0.246,4.36696515253554e-07,"1","Dhrs3"
"Tns3",1.3104628497551e-11,0.351714397341076,0.36,0.316,4.41573561853477e-07,"1","Tns3"
"Golim4",1.51458831885988e-11,0.332854792440718,0.323,0.275,5.10355679923025e-07,"1","Golim4"
"Atf6",1.6615129604032e-11,0.367335522999926,0.278,0.232,5.59863407137463e-07,"1","Atf6"
"Cd2ap",1.74214728028158e-11,0.328775661062397,0.334,0.288,5.87033947563681e-07,"1","Cd2ap"
"Rrs1",1.78048425693949e-11,0.262657714918902,0.401,0.352,5.99951975218329e-07,"1","Rrs1"
"Tbc1d51",2.38426261113875e-11,0.338188244402235,0.354,0.307,8.03401129449315e-07,"1","Tbc1d5"
"Gatad2b",2.50316373033582e-11,0.267749754896622,0.405,0.356,8.43466050573959e-07,"1","Gatad2b"
"Ccar1",3.38354746788066e-11,0.356973408734341,0.301,0.256,1.14012015477707e-06,"1","Ccar1"
"Usp32",5.17605780050374e-11,0.377721200118253,0.257,0.212,1.74412443645774e-06,"1","Usp32"
"Kif1b",6.38035612716359e-11,0.363785512280654,0.283,0.239,2.14992480060904e-06,"1","Kif1b"
"Mxi1",6.76731179466473e-11,0.276109246542864,0.292,0.241,2.28031338233023e-06,"1","Mxi1"
"Hectd1",7.44664686497016e-11,0.259519133737083,0.425,0.377,2.50922212762035e-06,"1","Hectd1"
"Csnk2a2",8.02936325434036e-11,0.324208283534764,0.311,0.265,2.70557424218253e-06,"1","Csnk2a2"
"Afg2a",8.57056986223665e-11,0.312378005176646,0.307,0.26,2.88793922077926e-06,"1","Afg2a"
"Pard3",1.29046725974544e-10,0.350653570897619,0.294,0.25,4.34835847843822e-06,"1","Pard3"
"Ralgapa1",2.27544371453023e-10,0.290124507428005,0.336,0.289,7.66733514048107e-06,"1","Ralgapa1"
"Arid5b",2.57926437383813e-10,0.339198007742522,0.285,0.241,8.69108923408496e-06,"1","Arid5b"
"Znrf3",2.95347224608434e-10,0.368520320553292,0.253,0.211,9.95202008040581e-06,"1","Znrf3"
"Arf6",3.25577623797447e-10,0.296795479741158,0.331,0.286,1.09706636114788e-05,"1","Arf6"
"Eif2a",3.40301088023805e-10,0.334580197396685,0.315,0.271,1.14667854620501e-05,"1","Eif2a"
"Map3k3",4.06848389093405e-10,0.250563362675428,0.317,0.27,1.37091633188914e-05,"1","Map3k3"
"Ppp1cc",4.45699332892022e-10,0.312321839790002,0.37,0.327,1.50182847211296e-05,"1","Ppp1cc"
"Ccdc85b",4.77298434903784e-10,0.254988504378629,0.38,0.335,1.60830480625179e-05,"1","Ccdc85b"
"Cebpz",5.02183561371491e-10,0.292063527911095,0.287,0.242,1.69215772839738e-05,"1","Cebpz"
"Man1a1",8.7145762758786e-10,0.317820444398612,0.273,0.23,2.93646362192005e-05,"1","Man1a"
"Lnpep",1.00341676927038e-09,0.345823924180765,0.268,0.226,3.38111314573346e-05,"1","Lnpep"
"Nemf",1.09497687326661e-09,0.303961287634254,0.298,0.255,3.68963407215918e-05,"1","Nemf"
"Mllt10",1.46985289384893e-09,0.282083273969181,0.279,0.236,4.95281631111336e-05,"1","Mllt10"
"Rfx31",1.73251959189433e-09,0.396158583753163,0.287,0.249,5.83789801684714e-05,"1","Rfx3"
"Lcor",2.00879947719132e-09,0.252882088677862,0.35,0.305,6.76885071834386e-05,"1","Lcor"
"Ptk2",2.01498213987911e-09,0.303887807828845,0.296,0.253,6.78968381853664e-05,"1","Ptk2"
"Nop14",2.0193724844848e-09,0.278610376221233,0.339,0.298,6.80447752371997e-05,"1","Nop14"
"Cdc42bpb",2.13117012251455e-09,0.324050289917997,0.25,0.208,7.18119084482503e-05,"1","Cdc42bpb"
"Smg6",2.57904746751604e-09,0.321902971337654,0.345,0.306,8.69035834654204e-05,"1","Smg6"
"Rcor1",2.87739460424929e-09,0.265469496177466,0.347,0.303,9.6956688584784e-05,"1","Rcor1"
"Nfx1",3.20163867669707e-09,0.286334072723711,0.312,0.269,0.000107882416849984,"1","Nfx1"
"Prpsap1",3.58260130529263e-09,0.252595806649628,0.335,0.292,0.00012071933358314,"1","Prpsap1"
"Tram1",4.70730446432905e-09,0.263037521227901,0.357,0.314,0.000158617331230032,"1","Tram1"
"Rbm6",5.70920331287831e-09,0.289319666103218,0.299,0.258,0.000192377314830747,"1","Rbm6"
"Sipa1l1",6.27538813315831e-09,0.271903083779878,0.316,0.273,0.000211455478534902,"1","Sipa1l1"
"Rbpms1",7.19843252776758e-09,0.289756080418888,0.261,0.221,0.000242558382455656,"1","Rbpms"
"Mycbp2",7.20306538632802e-09,0.278451999188194,0.298,0.256,0.000242714491257709,"1","Mycbp2"
"Pex39",9.44290062267384e-09,0.271522146455333,0.304,0.263,0.000318187979381618,"1","Pex39"
"Srp68",1.30276415751737e-08,0.311024793197348,0.257,0.218,0.000438979410517052,"1","Srp68"
"Kif21a1",1.33239925686655e-08,0.339457257746383,0.275,0.239,0.000448965253593751,"1","Kif21a"
"Eif1a",1.56198044579889e-08,0.251971254811694,0.329,0.288,0.000526324931016395,"1","Eif1a"
"Ints6",1.63889619335867e-08,0.263653152885378,0.321,0.279,0.000552242461314136,"1","Ints6"
"Mphosph10",2.26288712235595e-08,0.291176620856415,0.265,0.226,0.000762502444749062,"1","Mphosph10"
"Ssr1",2.77461296321411e-08,0.271880597040012,0.302,0.263,0.000934933584084625,"1","Ssr1"
"Agap1",3.21905701687624e-08,0.275668302760706,0.303,0.264,0.00108469345240662,"1","Agap1"
"Tasor2",3.70126595867046e-08,0.295448340503286,0.25,0.211,0.0012471785774336,"1","Tasor2"
"Luc7l",3.89909997844277e-08,0.285417234215021,0.288,0.25,0.00131384072873608,"1","Luc7l"
"Fbxl171",5.40543420424767e-08,0.252915044839738,0.347,0.308,0.00182141510946329,"1","Fbxl17"
"Pcgf5",5.50619232964754e-08,0.257343211421277,0.278,0.238,0.00185536656739803,"1","Pcgf5"
"Txn2",7.42252731587618e-08,0.27567102288231,0.283,0.245,0.00250109480435764,"1","Txn2"
"Ehbp1",9.19073562436278e-08,0.307577359432813,0.26,0.224,0.00309691027598528,"1","Ehbp1"
"Marchf5",9.55369471384483e-08,0.257259556420656,0.292,0.256,0.00321921297077716,"1","Marchf5"
"Smarcad1",2.76477271713069e-07,0.294634978426705,0.254,0.22,0.00931617814764358,"1","Smarcad1"
"Ube2j1",3.92681298935684e-07,0.252669989005119,0.31,0.276,0.0132317890489368,"1","Ube2j1"
"Wdr70",1.03702756944548e-06,0.266008920093365,0.253,0.218,0.034943680980035,"1","Wdr70"
"Ubr2",1.21339597935574e-06,0.277827039186897,0.269,0.237,0.0408865909203712,"1","Ubr2"
"Wdr12",1.42643878337904e-06,0.264831080923533,0.263,0.23,0.0480652812447403,"1","Wdr12"
"Ncoa11",1.80477859110452e-06,0.258728231794212,0.27,0.237,0.060813819405858,"1","Ncoa1"
"Kif3a",2.97723497964585e-06,0.251165449724655,0.271,0.239,0.100320909874147,"1","Kif3a"
"Ankhd1",3.0167160032597e-06,0.277567129462612,0.285,0.254,0.101651262445839,"1","Ankhd1"
"Frrs11",7.71164750327336e-06,0.262459961381776,0.269,0.24,0.259851674270299,"1","Frrs1"
"Ccnl2",2.17235821528857e-05,0.262686170768392,0.272,0.246,0.731997824223635,"1","Ccnl2"
"Nmd3",4.37735290633751e-05,0.257483862112344,0.267,0.242,1,"1","Nmd3"
"Zbtb381",0.000197141481380073,0.264013644926973,0.267,0.246,1,"1","Zbtb38"
"1110038B12Rik1",0,0.924094451670166,0.89,0.716,0,"2","1110038B12Rik"
"Npm11",0,0.738641181057906,0.983,0.941,0,"2","Npm1"
"Rpl9",0,0.610026222520982,0.987,0.976,0,"2","Rpl9"
"Rps7",0,0.507555565710488,0.993,0.983,0,"2","Rps7"
"Rps10",0,0.488061582321603,0.995,0.989,0,"2","Rps10"
"Rpl32",0,0.462093031055996,0.996,0.992,0,"2","Rpl32"
"Rpl26",0,0.444319990333073,0.998,0.994,0,"2","Rpl26"
"Rpl23",0,0.532005672894909,0.998,0.995,0,"2","Rpl23"
"Rpl30",0,0.549894213939718,0.995,0.992,0,"2","Rpl30"
"Rps24",2.98660325138986e-303,0.49320360713341,0.996,0.987,1.00636583158833e-298,"2","Rps24"
"Rpl13",9.86701909729344e-299,0.422467059477824,0.996,0.994,3.324790755024e-294,"2","Rpl13"
"Eif11",3.00872699528225e-277,0.566892751102372,0.983,0.958,1.01382064833031e-272,"2","Eif1"
"Rpl5",9.90825952326655e-269,0.48776794954381,0.991,0.979,3.3386871289599e-264,"2","Rpl5"
"Rpl38",5.59869438951041e-263,0.484809245884358,0.985,0.973,1.88653606148943e-258,"2","Rpl38"
"Rps23",9.07560261019401e-259,0.465665836445668,0.991,0.981,3.05811505553097e-254,"2","Rps23"
"Rpl31",3.13702713647957e-257,0.492724517166929,0.985,0.971,1.05705266390816e-252,"2","Rpl31"
"Rpl7",9.66181840731768e-256,0.418233593522474,0.993,0.989,3.25564633052976e-251,"2","Rpl7"
"Hspa51",5.34831251415283e-239,0.767544739157189,0.955,0.92,1.80216738476894e-234,"2","Hspa5"
"Rps14",2.18310474328613e-232,0.427400098995426,0.992,0.985,7.35618974297693e-228,"2","Rps14"
"Rpl37",4.43956526982326e-219,0.406452674501121,0.991,0.985,1.49595591331965e-214,"2","Rpl37"
"Rpl17",1.78116517318234e-215,0.384447092396075,0.991,0.987,6.00181416755522e-211,"2","Rpl17"
"Rack1",8.09982587320838e-207,0.453335818364039,0.988,0.98,2.7293173262363e-202,"2","Rack1"
"Rps25",2.16971484710777e-200,0.533325149207901,0.943,0.899,7.31107114881433e-196,"2","Rps25"
"Rpl8",2.6762122278621e-200,0.362366740167428,0.994,0.992,9.01776472300413e-196,"2","Rpl8"
"Rpl14",8.80941000443005e-198,0.497121177987324,0.969,0.938,2.96841879509275e-193,"2","Rpl14"
"Rpl12",9.32148435117441e-196,0.441070263440697,0.978,0.964,3.14096736697173e-191,"2","Rpl12"
"Rps20",1.93731460266123e-195,0.325738340536104,0.996,0.996,6.52797528512728e-191,"2","Rps20"
"Rps3a1",3.34667257356194e-194,0.321804218639481,0.998,0.996,1.12769479038743e-189,"2","Rps3a1"
"Rps26",2.4634369039811e-189,0.391722237590479,0.991,0.981,8.30079699165473e-185,"2","Rps26"
"Rpl4",5.26085102999048e-180,0.541960340841265,0.941,0.885,1.77269636306559e-175,"2","Rpl4"
"Rps27",7.41886325210724e-170,0.541550793969154,0.922,0.879,2.49986016143005e-165,"2","Rps27"
"Rps29",4.53103435883061e-168,0.532985933643518,0.927,0.875,1.52677733755156e-163,"2","Rps29"
"Rpl24",3.67219555990727e-167,0.38818905352024,0.979,0.964,1.23738301586635e-162,"2","Rpl24"
"Rps21",7.5115095554213e-167,0.425187435023731,0.978,0.965,2.53107825979476e-162,"2","Rps21"
"Rpl35a",7.99117642413306e-164,0.487721047431114,0.94,0.883,2.69270680787588e-159,"2","Rpl35a"
"Rps6",1.55575288099372e-163,0.370398325339215,0.99,0.977,5.24226490779642e-159,"2","Rps6"
"Rps18",2.36616898080107e-162,0.480711984848969,0.95,0.913,7.97304299770727e-158,"2","Rps18"
"Rpl28",1.44927463063376e-158,0.333332790568061,0.991,0.986,4.88347579538351e-154,"2","Rpl28"
"Eef1a1",5.44745069093145e-157,0.253470911935745,0.999,0.997,1.83557298481626e-152,"2","Eef1a1"
"Eef1b2",4.66931427976158e-156,0.409045280792157,0.98,0.965,1.57337213970846e-151,"2","Eef1b2"
"Rps5",4.50036676287128e-155,0.393079169677097,0.979,0.961,1.51644358441711e-150,"2","Rps5"
"Rpl18a",3.79809759050336e-148,0.351371333993646,0.983,0.976,1.27980696409601e-143,"2","Rpl18a"
"Gapdh1",3.31856431434918e-147,0.403956242648897,0.982,0.956,1.1182234313631e-142,"2","Gapdh"
"Rplp1",3.15841054472612e-143,0.292566528057972,0.993,0.991,1.06425801715091e-138,"2","Rplp1"
"Rps4x",2.4928295215789e-142,0.353997061690327,0.979,0.966,8.39983835591225e-138,"2","Rps4x"
"Rpl34",6.29580243446126e-142,0.325410067893593,0.991,0.984,2.12143358831607e-137,"2","Rpl34"
"Rpsa",9.06533116377543e-137,0.318620298134366,0.989,0.987,3.05465398894577e-132,"2","Rpsa"
"Hspa91",2.51944327480593e-136,0.624562341749728,0.785,0.659,8.48951605878606e-132,"2","Hspa9"
"Rps11",1.77134836430676e-134,0.375556623589328,0.974,0.959,5.96873544836807e-130,"2","Rps11"
"Gas5",3.06447611819544e-134,0.642250932541675,0.803,0.692,1.03260587278714e-129,"2","Gas5"
"Ero1a1",8.07846387956745e-132,0.467197391688627,0.87,0.671,2.72211918885905e-127,"2","Ero1a"
"Rps28",8.10833601245944e-128,0.440906412633046,0.933,0.886,2.73218490275833e-123,"2","Rps28"
"Rps19",1.6320284610902e-124,0.351294478644394,0.978,0.965,5.49928310248952e-120,"2","Rps19"
"Rpl23a",1.97341653229823e-123,0.348568116222211,0.979,0.965,6.6496243472321e-119,"2","Rpl23a"
"Rps12",7.92568891444074e-121,0.342411658271412,0.988,0.986,2.67064013660995e-116,"2","Rps12"
"Plk21",1.11510906011262e-120,0.693294865544443,0.715,0.553,3.75747148895547e-116,"2","Plk2"
"Rpl37a",9.28181629676318e-119,0.374227083241229,0.973,0.96,3.12760081935732e-114,"2","Rpl37a"
"Rpl3",7.84296425940584e-117,0.326970499198581,0.983,0.973,2.64276523684939e-112,"2","Rpl3"
"Rpl39",1.85950195359577e-116,0.366615583834073,0.964,0.937,6.26577778283632e-112,"2","Rpl39"
"Rps16",1.1093303256059e-115,0.280691585057894,0.99,0.983,3.73799946516164e-111,"2","Rps16"
"Rpl27",9.38140262309371e-115,0.387678062749714,0.951,0.921,3.16115742787766e-110,"2","Rpl27"
"Rpl19",6.96232714700068e-109,0.256003093338829,0.994,0.99,2.34602575545335e-104,"2","Rpl19"
"Rpl15",2.98867836600657e-108,0.322318486040175,0.981,0.965,1.00706506220957e-103,"2","Rpl15"
"Rpl36",2.37292487866505e-107,0.363556106686914,0.953,0.931,7.99580767114975e-103,"2","Rpl36"
"Rpl27a",8.85543455441748e-96,0.253453839812071,0.99,0.982,2.98392722745651e-91,"2","Rpl27a"
"Rpl36a",7.50775683685361e-94,0.3692726324734,0.92,0.896,2.52981374374619e-89,"2","Rpl36a"
"2410006H16Rik",1.57420461262838e-91,0.454811306369617,0.826,0.731,5.30443986271257e-87,"2","2410006H16Rik"
"Rpl22",4.47564998390005e-80,0.270502980468499,0.969,0.956,1.50811501857496e-75,"2","Rpl22"
"Rpl6",5.73183904038935e-75,0.255800419396281,0.983,0.981,1.93140048304959e-70,"2","Rpl6"
"Mif1",7.04616381577319e-69,0.298054811501971,0.941,0.915,2.37427535936293e-64,"2","Mif"
"Nme2",1.12987589586683e-67,0.33599539915246,0.883,0.824,3.80722981871286e-63,"2","Nme2"
"Gpi11",2.12262528822548e-67,0.419758773152904,0.749,0.637,7.15239817120456e-63,"2","Gpi1"
"Eif3e1",1.08289796980411e-66,0.391292713865854,0.82,0.762,3.64893299905195e-62,"2","Eif3e"
"Pim11",8.77587993628912e-66,1.02816278834121,0.297,0.18,2.95712050333198e-61,"2","Pim1"
"Rpl10a",5.32967681305746e-56,0.255199735963889,0.948,0.936,1.79588789892784e-51,"2","Rpl10a"
"Naca",1.36131768942771e-55,0.268322094396682,0.945,0.923,4.58709608629561e-51,"2","Naca"
"Ccn1",1.25130586750104e-54,0.926938914305172,0.407,0.3,4.21640025113149e-50,"2","Ccn1"
"Hspe1",1.54857639430307e-54,0.478831627612915,0.686,0.613,5.21808301824363e-50,"2","Hspe1"
"Sqstm11",1.16569354703788e-49,0.328211749164404,0.833,0.776,3.92792097609883e-45,"2","Sqstm1"
"Kdr1",3.31390023230371e-48,0.5969778386572,0.52,0.416,1.11665182227706e-43,"2","Kdr"
"Hmox11",1.16471500952054e-44,0.465498216026897,0.475,0.356,3.92462369608042e-40,"2","Hmox1"
"Gnl31",2.91758467057842e-43,0.552259855384256,0.511,0.423,9.83109330598105e-39,"2","Gnl3"
"Rps18-ps6",5.60006534703837e-43,0.45940503408612,0.599,0.524,1.88699801933805e-38,"2","Rps18-ps6"
"Eef1g1",1.57529533827199e-42,0.321620147981159,0.863,0.846,5.30811517184129e-38,"2","Eef1g"
"Snhg61",1.64644538889972e-42,0.581004922890488,0.467,0.375,5.54786238243649e-38,"2","Snhg6"
"Cdkn1a",1.79818818622941e-42,0.428901853309191,0.731,0.681,6.05917491231863e-38,"2","Cdkn1a"
"Rrs11",1.89923620727916e-42,0.613487448212392,0.439,0.345,6.39966632404787e-38,"2","Rrs1"
"Ncl",2.36772210905883e-42,0.262223477664537,0.919,0.895,7.97827641868464e-38,"2","Ncl"
"Gclm1",8.6339582378193e-42,0.622364744261581,0.425,0.328,2.90929856781559e-37,"2","Gclm"
"Hspa8",2.59330363217426e-41,0.272980473698135,0.949,0.944,8.7383959189744e-37,"2","Hspa8"
"Cmss1",3.13254059648559e-41,0.250343795795446,0.912,0.905,1.05554087939179e-36,"2","Cmss1"
"Csnk2a11",2.24334637933708e-40,0.623105828256579,0.409,0.318,7.55917995981422e-36,"2","Csnk2a1"
"Hsph11",6.27967102454502e-38,0.897372461152847,0.392,0.309,2.11599794843069e-33,"2","Hsph1"
"P4ha11",3.50168573307881e-37,0.316585394923406,0.707,0.635,1.17992802461824e-32,"2","P4ha1"
"Eef2",7.98398660795432e-36,0.270467113049122,0.867,0.85,2.69028412741629e-31,"2","Eef2"
"Tcea1",2.8228566853424e-34,0.357577645786042,0.683,0.628,9.51189788692974e-30,"2","Tcea1"
"Rpl35",5.99783865930803e-34,0.308288262419977,0.743,0.7,2.02103171464043e-29,"2","Rpl35"
"Krtcap2",1.34892657968467e-32,0.333592749551606,0.707,0.669,4.54534300290548e-28,"2","Krtcap2"
"Eif4a21",6.23738870472856e-32,0.516754327751665,0.459,0.383,2.10175049794533e-27,"2","Eif4a2"
"Xpot1",8.58333995374929e-32,0.708365491540692,0.314,0.236,2.89224223081536e-27,"2","Xpot"
"Pmm11",1.33365120414257e-31,0.738448575016293,0.299,0.222,4.49387109747879e-27,"2","Pmm1"
"P4ha21",5.66160057794758e-31,0.588798784739957,0.397,0.32,1.90773293074522e-26,"2","P4ha2"
"Fxr11",1.84452432043852e-30,0.448307565270755,0.548,0.486,6.21530915014964e-26,"2","Fxr1"
"Mrpl30",2.81321361894657e-30,0.434949243439233,0.534,0.481,9.47940461040237e-26,"2","Mrpl30"
"Epb41l4aos1",1.75031508512036e-29,0.613968672227937,0.324,0.246,5.89786171082156e-25,"2","Epb41l4aos"
"Serpinb6a1",1.52522603824964e-28,0.372632564660947,0.594,0.533,5.13940165848599e-24,"2","Serpinb6a"
"Hnrnpc",1.90263876713978e-28,0.359944038777817,0.65,0.604,6.41113158975422e-24,"2","Hnrnpc"
"Ube2w1",2.87919132518326e-28,0.577633571313342,0.377,0.303,9.70172308933752e-24,"2","Ube2w"
"Eif3h",3.17964840003956e-28,0.269273079025586,0.785,0.752,1.07141432487733e-23,"2","Eif3h"
"Ghitm",4.23964968124821e-27,0.512485559547554,0.393,0.32,1.4285923565934e-22,"2","Ghitm"
"Dnttip21",3.9283234489057e-26,0.385800966369061,0.592,0.541,1.32368786934327e-21,"2","Dnttip2"
"Agap11",1.22099855361433e-24,0.626886875988066,0.326,0.26,4.11427672625884e-20,"2","Agap1"
"Ppp1r15a",4.67967683377004e-24,0.522686463111154,0.392,0.327,1.57686390590715e-19,"2","Ppp1r15a"
"Alkbh1",1.8666072417008e-23,0.673300812530244,0.256,0.191,6.289719761635e-19,"2","Alkbh1"
"Cct4",3.90403574891845e-23,0.442564559250827,0.467,0.415,1.31550388595556e-18,"2","Cct4"
"Atp6v0b1",4.81164450905384e-23,0.374206939289526,0.503,0.445,1.62133173377078e-18,"2","Atp6v0b"
"Nub11",2.34001680103545e-22,0.553872857963136,0.318,0.252,7.88492061276904e-18,"2","Nub1"
