"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"TES",4.19457648892517e-06,0.50184123614705,0.396,0.404,0.247144446727471,"1","TES"
"MEF2A",4.62643238503244e-06,0.325064942888693,0.522,0.543,0.272589396126111,"1","MEF2A"
"ARHGAP21",5.31311806058762e-06,0.47812070782625,0.413,0.42,0.313048916129822,"1","ARHGAP21"
"CDKN1A",5.66285180366909e-06,0.484865755014334,0.395,0.4,0.333655228272183,"1","CDKN1A"
"DRAP1",6.08503317054214e-06,0.58624577062854,0.345,0.341,0.358530154408343,"1","DRAP1"
"GAPDHP1",6.8310427112267e-06,0.589514507842511,0.345,0.346,0.402485036545477,"1","GAPDHP1"
"TPM1",8.02094969562965e-06,0.65271153700548,0.317,0.302,0.472594356066499,"1","TPM1"
"DAAM1",8.21541686579108e-06,0.321102103858726,0.53,0.554,0.484052361732411,"1","DAAM1"
"CITED4",9.76578772266585e-06,0.530382170726213,0.365,0.362,0.575400212619472,"1","CITED4"
"PRNP",1.0302843835408e-05,0.439037800844738,0.418,0.429,0.607043558782241,"1","PRNP"
"PJA2",1.23344980123941e-05,0.659718587285391,0.27,0.253,0.726748622890258,"1","PJA2"
"OCIAD2",2.05249927614222e-05,0.286400457446628,0.57,0.62,1,"1","OCIAD2"
"ANKRD12",2.07596384294018e-05,0.495125111895393,0.404,0.413,1,"1","ANKRD12"
"SNHG6",2.39977401628789e-05,0.467392471575213,0.411,0.434,1,"1","SNHG6"
"CFAP20DC",2.60605665069354e-05,0.443749996642215,0.311,0.29,1,"1","CFAP20DC"
"WASF2",2.68034796443626e-05,0.418359975897635,0.435,0.459,1,"1","WASF2"
"RHOC",4.71042653335622e-05,0.412170450544879,0.454,0.488,1,"1","RHOC"
"TMCC1",4.73517832993188e-05,0.621966357388972,0.288,0.275,1,"1","TMCC1"
"ZFP36L1",5.08256303662583e-05,0.400138056460969,0.472,0.496,1,"1","ZFP36L1"
"BICD11",5.41347758827553e-05,0.312189319564018,0.562,0.599,1,"1","BICD1"
"APBB21",6.69483493694927e-05,0.584655614004982,0.284,0.272,1,"1","APBB2"
"EFHD2",7.29141834491876e-05,0.380192971240337,0.45,0.475,1,"1","EFHD2"
"CIB1",9.55424750480104e-05,0.425570114504731,0.457,0.488,1,"1","CIB1"
"BLZF1",0.000127978015081528,0.523254700109543,0.329,0.328,1,"1","BLZF1"
"EIF2A",0.000136644679710989,0.411397482948152,0.429,0.457,1,"1","EIF2A"
"UBAP1",0.000139670710944367,0.345429026374583,0.466,0.501,1,"1","UBAP1"
"TAF7",0.000141129286861126,0.57247669170393,0.306,0.304,1,"1","TAF7"
"CLIC4",0.000177313661230059,0.547408419799247,0.313,0.31,1,"1","CLIC4"
"IGBP1",0.000201281359158868,0.55251721230361,0.307,0.307,1,"1","IGBP1"
"CDV3",0.000244542004529092,0.305721236196461,0.524,0.568,1,"1","CDV3"
"KLF12",0.000252125868712602,0.494783350601981,0.342,0.341,1,"1","KLF12"
"NRG11",0.000342848982305118,0.481837723298554,0.337,0.429,1,"1","NRG1"
"CHPF",0.000367944814887522,0.501611389800306,0.316,0.315,1,"1","CHPF"
"EEF1D",0.000399791386323072,0.265347175923373,0.553,0.593,1,"1","EEF1D"
"PAK2",0.000492417105538305,0.310193432832497,0.523,0.581,1,"1","PAK2"
"TPBG",0.000512911932652093,0.624639597398605,0.25,0.24,1,"1","TPBG"
"SERP1",0.000711389651455744,0.375162196593819,0.449,0.488,1,"1","SERP1"
"SYF2",0.00071737624304188,0.605717952031842,0.254,0.248,1,"1","SYF2"
"CAB39",0.000912880686917109,0.410976582224927,0.359,0.37,1,"1","CAB39"
"XBP1",0.000998620694187598,0.552682192891904,0.272,0.267,1,"1","XBP1"
"SNHG32",0.00120374570720951,0.451391705007093,0.355,0.373,1,"1","SNHG32"
"PLEK2",0.00127803870532266,0.596736112577025,0.258,0.254,1,"1","PLEK2"
"RGS10",0.00131753669750876,0.53638473140746,0.272,0.268,1,"1","RGS10"
"CAVIN11",0.00132538329099762,0.448420402227106,0.345,0.351,1,"1","CAVIN1"
"PRSS231",0.0018611116870876,0.408778667994019,0.335,0.336,1,"1","PRSS23"
"PFKP",0.00201712491003388,0.408622815295522,0.372,0.391,1,"1","PFKP"
"CIRBP",0.0024930566012582,0.470863318546216,0.351,0.372,1,"1","CIRBP"
"C19orf33",0.00273395257586994,0.47690916441919,0.352,0.372,1,"1","C19orf33"
"PSD3",0.00338637563723923,0.379305809916631,0.457,0.504,1,"1","PSD3"
"BHLHE40",0.00359862584762585,0.466155850146207,0.386,0.41,1,"1","BHLHE40"
"ARL6IP1",0.00365726483132133,0.292730385270018,0.447,0.484,1,"1","ARL6IP1"
"ZRANB2",0.00379912661803323,0.250735304956758,0.229,0.291,1,"1","ZRANB2"
"RALBP1",0.00385470322086119,0.509841062131074,0.331,0.346,1,"1","RALBP1"
"SEMA4B",0.00398223744547818,0.556927498355141,0.273,0.271,1,"1","SEMA4B"
"MMP14",0.00409578798200134,0.454638344739023,0.286,0.285,1,"1","MMP14"
"FBXO11",0.0043696776100782,0.376929144959294,0.406,0.429,1,"1","FBXO11"
"FSCN11",0.00442070620600536,0.341190929157051,0.476,0.524,1,"1","FSCN1"
"BACH2",0.00442948501621733,0.436229188379998,0.34,0.349,1,"1","BACH2"
"RFC1",0.00516536289619709,0.272942962532023,0.207,0.261,1,"1","RFC1"
"NUFIP2",0.00578417623284351,0.388241727974348,0.404,0.436,1,"1","NUFIP2"
"AMOTL1",0.00711214215496769,0.487369498382891,0.256,0.251,1,"1","AMOTL1"
"KRT81",0.00714284051568414,0.364346183751509,0.498,0.502,1,"1","KRT81"
"ARNTL2",0.00734045358923704,0.412758553524642,0.362,0.379,1,"1","ARNTL2"
"SKAP2",0.00744781591196039,0.56728367413557,0.256,0.257,1,"1","SKAP2"
"CRIP2",0.00864546013517795,0.471584578081548,0.302,0.309,1,"1","CRIP2"
"EIF1B",0.00864752807164004,0.44956058956868,0.315,0.326,1,"1","EIF1B"
"JPT2",0.00898153160138676,0.482306997209434,0.261,0.261,1,"1","JPT2"
"FAM114A1",0.00916932707469131,0.364920166728511,0.362,0.381,1,"1","FAM114A1"
"HDLBP",0.00923857246706748,0.328344476990604,0.413,0.444,1,"1","HDLBP"
"CLU",0,2.25203124082408,0.751,0.275,0,"2","CLU"
"AKR1C3",0,1.65128757907112,0.876,0.427,0,"2","AKR1C3"
"LCN2",0,2.97268688751834,0.602,0.181,0,"2","LCN2"
"ADGRF1",0,3.20139629823571,0.427,0.05,0,"2","ADGRF1"
"AKR1C2",0,1.601760655763,0.967,0.642,0,"2","AKR1C2"
"COX3",0,0.856101589152158,0.999,0.957,0,"2","COX3"
"TXN",0,0.830689418526782,1,0.963,0,"2","TXN"
"COX21",0,0.873182810913543,0.998,0.968,0,"2","COX2"
"CLDN1",6.59624220924313e-306,1.55052187599783,0.792,0.321,3.88650590968605e-301,"2","CLDN1"
"IGFBP3",2.76676323095816e-294,2.09941373114722,0.689,0.257,1.63017689568055e-289,"2","IGFBP3"
"MACC1",2.39397771841863e-292,1.85027165753519,0.608,0.181,1.41053167169225e-287,"2","MACC1"
"CYTB1",1.58666611800475e-285,0.723804567469598,0.999,0.942,9.34863676728401e-281,"2","CYTB"
"SAMD12",6.08057464679032e-259,2.48676477802845,0.343,0.057,3.58267458188885e-254,"2","SAMD12"
"SPP1",5.22296293514375e-256,2.56267265031191,0.346,0.061,3.0773697613867e-251,"2","SPP1"
"ATP6",1.30963567474316e-254,0.774146030099081,0.995,0.878,7.71637339558669e-250,"2","ATP6"
"RPS6",7.68258360824662e-248,0.562374076704693,0.999,0.989,4.52657826197891e-243,"2","RPS6"
"EPCAM",2.47739863314531e-246,2.07909566106687,0.334,0.056,1.45968327464922e-241,"2","EPCAM"
"PRDX1",5.2004579167804e-238,0.889519837622987,0.97,0.759,3.06410980456701e-233,"2","PRDX1"
"RPL7A",1.64034764214411e-236,0.596720328063871,0.999,0.977,9.6649283075131e-232,"2","RPL7A"
"CTSC",9.74697511173766e-235,1.20330520617211,0.91,0.578,5.74291773583583e-230,"2","CTSC"
"RPL35",8.78745629122107e-227,0.6624087528908,0.997,0.93,5.17756924678745e-222,"2","RPL35"
"RPL12",1.11019893050128e-224,0.577573508029438,0.999,0.977,6.54129209851352e-220,"2","RPL12"
"EFNA5",8.45860355384921e-209,1.34920854216726,0.742,0.33,4.98380921392796e-204,"2","EFNA5"
"KCNQ5",8.19991428011557e-207,2.00942056642045,0.315,0.06,4.8313894938441e-202,"2","KCNQ5"
"AKR1C1",2.73052169923861e-204,1.19329207006203,0.82,0.424,1.60882338519139e-199,"2","AKR1C1"
"LDHB",1.29437181134351e-202,1.05598798519919,0.823,0.397,7.62643871243596e-198,"2","LDHB"
"COX11",3.85553906958289e-201,0.542514090001972,0.999,0.97,2.27168361979824e-196,"2","COX1"
"RPS2",3.87455984576023e-201,0.527317099327566,0.998,0.979,2.28289066112193e-196,"2","RPS2"
"SNHG29",6.5552517186636e-200,0.833702978930437,0.958,0.736,3.86235431263659e-195,"2","SNHG29"
"AKR1B10",8.28514135788619e-197,1.23006667932776,0.558,0.187,4.88160528806655e-192,"2","AKR1B10"
"HS6ST2",2.28380567975e-194,1.9034999133424,0.287,0.052,1.3456183065087e-189,"2","HS6ST2"
"DOCK8",2.09345249044133e-193,2.1477022798062,0.294,0.056,1.23346220736803e-188,"2","DOCK8"
"PTGR1",9.10089044302504e-191,1.09504286672179,0.754,0.335,5.36224464903035e-186,"2","PTGR1"
"RPS12",1.84196781591942e-189,0.439325584825578,1,0.995,1.08528743713972e-184,"2","RPS12"
"EPS8",5.75991311724859e-187,1.19229395020808,0.656,0.259,3.39374080868287e-182,"2","EPS8"
"HSPE1",3.45081433324351e-184,1.11126595613876,0.678,0.273,2.03321980514708e-179,"2","HSPE1"
"PTPN13",2.77138382948645e-183,1.24091644990757,0.789,0.407,1.63289935233342e-178,"2","PTPN13"
"LINC00342",2.45089582711115e-182,1.68442598248682,0.458,0.147,1.44406782133389e-177,"2","LINC00342"
"TNFAIP2",4.17337316813177e-182,1.54245107695925,0.57,0.224,2.45895147066324e-177,"2","TNFAIP2"
"RPS23",1.32101034898997e-180,0.608427281092442,0.991,0.91,7.78339297624892e-176,"2","RPS23"
"LMO7",6.32420879592494e-180,1.47995487571292,0.455,0.143,3.72622382255897e-175,"2","LMO7"
"RPS3",1.54675103291737e-179,0.508135912678814,0.998,0.972,9.11345708594917e-175,"2","RPS3"
"RPL19",8.92770623947822e-178,0.478249375442029,0.999,0.977,5.26020451630057e-173,"2","RPL19"
"RPS27A",4.6962481894386e-176,0.460213461983347,1,0.986,2.76702943321722e-171,"2","RPS27A"
"KRT811",6.40621267538713e-176,1.08781295340285,0.79,0.434,3.7745405083381e-171,"2","KRT81"
"ANKRD36C",1.07367411496743e-175,1.41495482885752,0.487,0.165,6.32608788538807e-171,"2","ANKRD36C"
"PLAAT4",2.61754041427154e-172,1.32867168839395,0.477,0.156,1.54225481208879e-167,"2","PLAAT4"
"KRT7",3.16679422520736e-170,1.74839715551814,0.288,0.061,1.86587515749217e-165,"2","KRT7"
"RPL18A",5.16454248851225e-170,0.513747969683334,0.998,0.953,3.04294843423142e-165,"2","RPL18A"
"CYBA",1.31774672602799e-167,0.964966184040329,0.809,0.426,7.76416370975694e-163,"2","CYBA"
"KANK1",6.23243486589507e-167,1.49308881213409,0.331,0.08,3.67215062298537e-162,"2","KANK1"
"FTL",6.56005511519955e-166,0.477998601134471,1,0.991,3.86518447387557e-161,"2","FTL"
"RPL13A",1.001724331978e-165,0.410420020261151,1,0.994,5.90215976401439e-161,"2","RPL13A"
"RPLP1",1.18997996894405e-164,0.385236349545963,0.999,0.996,7.01136197701832e-160,"2","RPLP1"
"PTGES",1.48793696416403e-163,1.67137062302395,0.314,0.075,8.76692459285444e-159,"2","PTGES"
"LOC124903002",4.48131783469748e-163,1.56891313788571,0.309,0.072,2.64039246820375e-158,"2","LOC124903002"
"RCC1",2.88025704198455e-161,1.27508512446828,0.417,0.125,1.6970474491373e-156,"2","RCC1"
"GSR",2.19743755447944e-160,1.14187016953924,0.444,0.137,1.29473020709929e-155,"2","GSR"
"ND41",1.58973052258052e-159,0.489649981591873,0.998,0.956,9.3666922390444e-155,"2","ND4"
"PLAT",1.54141714781288e-157,1.25419064808522,0.431,0.138,9.08202983491349e-153,"2","PLAT"
"SAA1",7.93027783277647e-157,2.27850410532162,0.402,0.132,4.67251969907189e-152,"2","SAA1"
"C1QBP",4.07102586776627e-155,1.1144528881557,0.481,0.161,2.39864844128789e-150,"2","C1QBP"
"RPS14",4.73734925737061e-155,0.406299705097638,0.998,0.991,2.79124618244276e-150,"2","RPS14"
"RPSA",3.07990845007577e-153,0.556636039497092,0.989,0.902,1.81468205878464e-148,"2","RPSA"
"RPL32",5.10458933723418e-151,0.448620358672788,0.999,0.974,3.00762403749838e-146,"2","RPL32"
"RPS18",5.31815636992569e-151,0.424399369917463,0.999,0.987,3.13345773316022e-146,"2","RPS18"
"ATP5MC1",1.25706881128147e-150,1.23722558712128,0.395,0.119,7.40664943607041e-146,"2","ATP5MC1"
"DUT",2.95970527100979e-149,1.19545161711913,0.486,0.172,1.74385834567897e-144,"2","DUT"
"ANKRD281",1.73296148102015e-146,0.875547944503376,0.69,0.309,1.02106090461707e-141,"2","ANKRD28"
"MAL2",3.00437472812694e-146,1.12556635777082,0.449,0.154,1.77017758981239e-141,"2","MAL2"
"SNRPD1",3.50216959402665e-146,0.913512841011416,0.668,0.286,2.06347832480051e-141,"2","SNRPD1"
"PGD",2.36132159021887e-145,0.919002247521002,0.752,0.369,1.39129068095696e-140,"2","PGD"
"CMTM8",1.92272502546087e-144,1.01288615716503,0.453,0.151,1.13286958500155e-139,"2","CMTM8"
"NQO11",5.51489851131252e-143,0.65931718944587,0.952,0.711,3.24937820286534e-138,"2","NQO1"
"AOPEP",5.7865634626571e-143,0.868196619741875,0.817,0.448,3.40944319219756e-138,"2","AOPEP"
"RPS17",4.30242563153579e-142,0.520137254909757,0.985,0.894,2.53498918210089e-137,"2","RPS17"
"CLDN4",5.17310831928693e-142,0.646385951139053,0.625,0.274,3.04799542172386e-137,"2","CLDN4"
"BID",4.17999112117752e-140,1.3456259465331,0.326,0.09,2.4628507685978e-135,"2","BID"
"PCNA",5.57543649781053e-140,1.4994418345232,0.287,0.072,3.28504718450997e-135,"2","PCNA"
"TNFRSF21",7.2995002958344e-139,1.11315414523362,0.435,0.148,4.30086557430563e-134,"2","TNFRSF21"
"RBM47",1.04069805473961e-137,1.11378733892608,0.446,0.156,6.13179293852579e-133,"2","RBM47"
"NME1",5.50291249032907e-133,1.08099092114597,0.394,0.126,3.24231603930189e-128,"2","NME1"
"RPL29",2.68522312793415e-132,0.43612932490528,0.999,0.97,1.5821334669788e-127,"2","RPL29"
"RPS24",2.2680530972323e-130,0.45018226330933,0.997,0.957,1.33633688488927e-125,"2","RPS24"
"GMDS",7.51990210209354e-130,0.923020937631475,0.691,0.334,4.43072631855351e-125,"2","GMDS"
"MID1",9.03889851924247e-130,0.913456735173952,0.533,0.211,5.32571900753766e-125,"2","MID1"
"TALDO1",3.01053334074413e-129,0.727060828296055,0.852,0.497,1.77380624436644e-124,"2","TALDO1"
"RANBP1",1.37558042284348e-127,0.968522029832845,0.481,0.179,8.10491985139377e-123,"2","RANBP1"
"ASPH1",3.27759717875887e-125,0.756692132472875,0.851,0.493,1.93116025772472e-120,"2","ASPH"
"LAPTM4B1",5.04756654376819e-125,0.837471967445251,0.625,0.271,2.97402620758822e-120,"2","LAPTM4B"
"RPL37A",7.94383252651033e-124,0.46494412150129,0.993,0.93,4.68050612461988e-119,"2","RPL37A"
"DKC1",1.04422331467088e-122,1.07113800284972,0.359,0.114,6.1525637700408e-118,"2","DKC1"
"SOD1",7.12614725548453e-121,0.754062486185894,0.805,0.445,4.19872596293149e-116,"2","SOD1"
"SLPI",9.91212603817794e-121,0.683410263470895,0.62,0.287,5.84022466169444e-116,"2","SLPI"
"RPL13",1.70945743990643e-120,0.326073351175943,1,0.996,1.00721232359287e-115,"2","RPL13"
"PLAAT3",4.78999077481696e-120,1.11034945156477,0.302,0.086,2.82226256452215e-115,"2","PLAAT3"
"MAP3K13",7.20607420777124e-120,0.994884966309858,0.533,0.227,4.24581892321881e-115,"2","MAP3K13"
"RPS11",3.38593590278598e-119,0.467000233478274,0.989,0.909,1.9949934339215e-114,"2","RPS11"
"MRPL12",4.16678384486428e-119,0.958299055952176,0.397,0.136,2.45506904139403e-114,"2","MRPL12"
"TOMM5",5.67484211114219e-119,0.85823962036706,0.516,0.204,3.34361697188498e-114,"2","TOMM5"
"NDUFAF8",2.10057956945354e-118,1.00961796919767,0.351,0.112,1.23766148232202e-113,"2","NDUFAF8"
"ASS1",4.89771077109993e-118,0.939655447484947,0.547,0.234,2.88573118633208e-113,"2","ASS1"
"MMP7",1.13465694662577e-117,1.23723471834818,0.349,0.118,6.68539872951906e-113,"2","MMP7"
"SRM",2.1882417402213e-117,1.01254253516544,0.34,0.107,1.28931203333839e-112,"2","SRM"
"PRKDC",2.53249567223367e-117,0.821844191094543,0.599,0.26,1.49214645008008e-112,"2","PRKDC"
"PSME2",3.27330309446259e-116,0.84073374841045,0.539,0.221,1.92863018325736e-111,"2","PSME2"
"NOP56",3.5980446413743e-116,0.808663342231624,0.542,0.222,2.11996790269774e-111,"2","NOP56"
"PAICS",2.17470581450921e-115,0.986214089024538,0.378,0.129,1.28133666590883e-110,"2","PAICS"
"RPS16",3.06846475776121e-115,0.416889151748323,0.996,0.952,1.80793943527291e-110,"2","RPS16"
"GPX2",1.93926477665591e-114,0.6874077316422,0.839,0.496,1.14261480640566e-109,"2","GPX2"
"ZNF782",9.31612806569444e-114,0.799316636157117,0.579,0.251,5.48906265630716e-109,"2","ZNF782"
"NASP",2.90281445960377e-112,0.826876973281137,0.624,0.284,1.71033827959854e-107,"2","NASP"
"NHP2",6.36340016463332e-112,0.822010197667446,0.439,0.162,3.74931537700195e-107,"2","NHP2"
"NCL1",7.2067686938856e-112,0.571462997770289,0.977,0.798,4.2462281144374e-107,"2","NCL"
"RPL8",9.85290415589278e-111,0.33270227341919,1,0.993,5.80533112865203e-106,"2","RPL8"
"RPL10A",3.6933841030619e-110,0.412749843532015,0.997,0.942,2.17614191352407e-105,"2","RPL10A"
"TRIM16L",1.15295462462326e-109,0.787173113929542,0.5,0.202,6.79320864828026e-105,"2","TRIM16L"
"GCLM1",1.45214921556861e-108,0.764860925300882,0.762,0.42,8.55606317813026e-104,"2","GCLM"
"LGALS8",2.88298191896689e-108,1.03620027158279,0.374,0.133,1.69865294665529e-103,"2","LGALS8"
"DYNC2I2",1.93241600148579e-107,1.18963688640191,0.25,0.067,1.13857950807543e-102,"2","DYNC2I2"
"LYN",8.37550932271458e-107,0.773900527054058,0.69,0.346,4.93485009294343e-102,"2","LYN"
"ND3",1.84903017251412e-106,0.509640681826991,0.967,0.798,1.08944857764532e-101,"2","ND3"
"PRMT1",6.11411105296611e-106,0.771929226982253,0.56,0.245,3.60243423240763e-101,"2","PRMT1"
"RPL27A",8.3170713215636e-106,0.445438800631505,0.985,0.888,4.90041842266527e-101,"2","RPL27A"
"SNRPF",7.29244235344394e-104,0.807716422618086,0.481,0.197,4.29670703464917e-99,"2","SNRPF"
"ABCC31",1.71744029214191e-103,0.765463076780038,0.608,0.286,1.01191582013002e-98,"2","ABCC3"
"NOP16",5.52128246690728e-103,0.923761282944382,0.347,0.12,3.25313962950177e-98,"2","NOP16"
"PSMA3",5.58663784390656e-103,0.732415740320544,0.605,0.275,3.29164701762975e-98,"2","PSMA3"
"MTATP6P1",4.53586398919763e-102,0.761624301845348,0.608,0.284,2.67253106243524e-97,"2","MTATP6P1"
"GPHN",1.38719400424705e-101,0.725939144264733,0.571,0.256,8.1733470730236e-97,"2","GPHN"
"RPL27",2.07762789619301e-101,0.445825915340179,0.982,0.87,1.22413835643692e-96,"2","RPL27"
"TIMM13",2.21460586846182e-101,0.710013471730157,0.552,0.239,1.30484577769771e-96,"2","TIMM13"
"SNU13",3.20897074798595e-101,0.728352037785546,0.717,0.374,1.89072556471332e-96,"2","SNU13"
"ARHGAP26",9.69107222234282e-101,0.955807315235316,0.332,0.114,5.70997975340439e-96,"2","ARHGAP26"
"HSPD1",1.30075648143503e-100,0.654751690070259,0.848,0.508,7.66405718861518e-96,"2","HSPD1"
"TIMM8B",3.94778331721011e-100,0.896508751375461,0.307,0.099,2.3260339305002e-95,"2","TIMM8B"
"ERH",1.16302142990863e-99,0.707222324066055,0.568,0.25,6.85252226502164e-95,"2","ERH"
"CCT31",5.75724830189362e-99,0.666344949045478,0.706,0.354,3.39217069947572e-94,"2","CCT3"
"PVT11",1.07184239353424e-98,0.652852521941915,0.768,0.419,6.31529538270376e-94,"2","PVT1"
"AHCY",3.49627542897296e-98,0.896628392120887,0.35,0.125,2.06000548275087e-93,"2","AHCY"
"TRNAU1AP",3.65665856630024e-98,0.934430810559174,0.315,0.106,2.1545032272641e-93,"2","TRNAU1AP"
"PPA1",3.42644907628207e-97,0.674861527681389,0.67,0.334,2.0188637957454e-92,"2","PPA1"
"PHLPP1",5.03606989909479e-96,1.14188403472778,0.272,0.086,2.96725238454665e-91,"2","PHLPP1"
"LOC105374164",5.781804851492e-96,0.868505885829316,0.47,0.204,3.40663941849908e-91,"2","LOC105374164"
"RPS4X",6.33557201112784e-96,0.391677830987844,0.993,0.943,3.73291902895652e-91,"2","RPS4X"
"LSM4",2.39225614325126e-95,0.700462954172171,0.477,0.198,1.40951731960364e-90,"2","LSM4"
"G6PD",3.72019421912009e-95,0.727906361758718,0.461,0.189,2.19193843390555e-90,"2","G6PD"
"CD55",4.99803327091176e-95,0.748882834243081,0.521,0.232,2.94484120322121e-90,"2","CD55"
"TMPO",9.60237092124346e-95,1.14081905416107,0.277,0.089,5.65771694679664e-90,"2","TMPO"
"EXPH5",8.25412298867203e-94,0.778305036249379,0.495,0.22,4.86332926492556e-89,"2","EXPH5"
"GALNT14",2.70579494792947e-93,0.996804134975477,0.253,0.076,1.59425438332005e-88,"2","GALNT14"
"NCOA2",2.73960131168738e-93,0.783079915460393,0.5,0.222,1.6141730928462e-88,"2","NCOA2"
"CORO2A",4.97183104178526e-93,0.960157747212374,0.254,0.077,2.92940284981988e-88,"2","CORO2A"
"FBL",1.01701989183496e-92,0.76785214100176,0.405,0.159,5.99228120269161e-88,"2","FBL"
"PSMB8",1.32586633928333e-92,0.703975640572447,0.467,0.197,7.81200447105736e-88,"2","PSMB8"
"ND1",1.62416399155441e-92,0.527468843926465,0.93,0.707,9.56957423823856e-88,"2","ND1"
"NAA38",2.7573145772884e-92,0.78506325442664,0.351,0.128,1.62460974893832e-87,"2","NAA38"
"MCU",2.88887209930902e-92,0.865260762520593,0.396,0.157,1.70212344091288e-87,"2","MCU"
"NFIA",4.00705046414267e-92,0.989332597587466,0.273,0.087,2.36095413347286e-87,"2","NFIA"
"PA2G4",6.89761573427514e-92,0.646219010809296,0.655,0.318,4.06407519063491e-87,"2","PA2G4"
"RPL23A",8.99053092119253e-92,0.442706732628396,0.969,0.843,5.29722081876664e-87,"2","RPL23A"
"NOLC1",1.24829261467227e-91,0.688615574133309,0.504,0.219,7.35494008564901e-87,"2","NOLC1"
"NR6A1",1.33406354421142e-91,0.711667282857308,0.463,0.195,7.86030240249371e-87,"2","NR6A1"
"SLC25A5",7.76057427234169e-91,0.681331271334255,0.649,0.326,4.57253036126372e-86,"2","SLC25A5"
"HSD17B12",2.47356677053413e-90,0.636906770711707,0.599,0.281,1.45742554119871e-85,"2","HSD17B12"
"NIBAN1",2.89418576950269e-90,0.756809623999965,0.598,0.296,1.70525425539099e-85,"2","NIBAN1"
"COA4",4.24726821311133e-90,0.842181192978367,0.312,0.108,2.50249043116519e-85,"2","COA4"
"PSIP1",1.84649733633773e-89,0.872523975899923,0.33,0.12,1.08795623057019e-84,"2","PSIP1"
"HACD3",2.26223043433099e-89,0.684580321347831,0.415,0.166,1.33290617190782e-84,"2","HACD3"
"FTH1",2.55306376492429e-89,0.36319102135469,1,1,1.50426517029339e-84,"2","FTH1"
"LSM7",3.96519514035286e-89,0.692598289287384,0.529,0.241,2.33629297669591e-84,"2","LSM7"
"POLR2H",1.20756528454352e-88,0.727219842987597,0.394,0.155,7.11497465653044e-84,"2","POLR2H"
"HMGB2",1.38780342130651e-88,1.5029375793597,0.262,0.087,8.17693775833795e-84,"2","HMGB2"
"ANP32B",2.27025742139007e-88,0.608614424239993,0.82,0.491,1.33763567268303e-83,"2","ANP32B"
"RPL11",2.58240808291845e-88,0.324204239770403,0.998,0.979,1.52155484245555e-83,"2","RPL11"
"MBP",1.97323361696377e-87,0.756684278140103,0.429,0.179,1.16262924711505e-82,"2","MBP"
"SLIRP",2.06488038812784e-87,0.798897932011996,0.374,0.146,1.21662752468492e-82,"2","SLIRP"
"PARP1",4.68221708849843e-87,0.795298106902272,0.333,0.122,2.75876230854328e-82,"2","PARP1"
"ME1",1.03578010978702e-86,0.736134162334033,0.393,0.159,6.10281640686509e-82,"2","ME1"
"STOML2",1.73275203285301e-86,0.666377916661668,0.458,0.194,1.020937497757e-81,"2","STOML2"
"NDUFA8",1.85919071891478e-86,0.683844315495819,0.401,0.161,1.09543517158459e-81,"2","NDUFA8"
"STMN1",4.45562185380368e-86,0.982318963706174,0.427,0.186,2.62525239626113e-81,"2","STMN1"
"RPS15A",1.0234654380763e-85,0.337943494855018,0.998,0.976,6.03025836114554e-81,"2","RPS15A"
"UQCRQ",2.03020099967489e-85,0.653356898487343,0.577,0.274,1.19619442900845e-80,"2","UQCRQ"
"LIMCH1",2.60683965384318e-85,0.796908467047584,0.311,0.112,1.5359499240444e-80,"2","LIMCH1"
"BMPR1B",3.1695218634097e-85,1.0259087609093,0.252,0.081,1.867482281921e-80,"2","BMPR1B"
"EBPL",1.9702774836224e-84,0.672967085822782,0.38,0.15,1.16088749335032e-79,"2","EBPL"
"RPS5",2.35027562260508e-84,0.434729610786849,0.966,0.845,1.38478239683891e-79,"2","RPS5"
"ATOX1",2.4456340196212e-84,0.73787946337786,0.374,0.147,1.44096756436081e-79,"2","ATOX1"
"RPL3",3.00935617778356e-84,0.346140176269123,0.993,0.938,1.77311265995007e-79,"2","RPL3"
"CKS2",3.38349715755763e-84,0.977792484663014,0.36,0.142,1.99355652523295e-79,"2","CKS2"
"PHPT1",4.95515985802605e-84,0.604812818806278,0.651,0.328,2.91958018834895e-79,"2","PHPT1"
"SSBP1",5.06595904933607e-84,0.641513030158466,0.599,0.291,2.98486307186881e-79,"2","SSBP1"
"PSMB10",7.12505312376707e-84,0.696996173670386,0.369,0.145,4.19808130052356e-79,"2","PSMB10"
"RPS13",1.11865972232381e-83,0.360490231581446,0.996,0.95,6.59114308393188e-79,"2","RPS13"
"NDUFA7",1.24892019956755e-83,0.658624926970967,0.452,0.193,7.35863781585202e-79,"2","NDUFA7"
"LSM5",1.27947192487422e-83,0.806735578614542,0.33,0.123,7.5386485813589e-79,"2","LSM5"
"PHB1",1.36216128315643e-83,0.704676844260277,0.371,0.146,8.0258542803577e-79,"2","PHB1"
"ACTR3C",1.62140838791851e-83,0.708532573564565,0.389,0.157,9.55333822161588e-79,"2","ACTR3C"
"TOMM22",2.43554597335342e-83,0.636930014106646,0.36,0.139,1.43502368749984e-78,"2","TOMM22"
"CMSS1",2.57325260745232e-83,0.932589967427944,0.275,0.094,1.5161604363109e-78,"2","CMSS1"
"SNRPG",3.41003685632645e-83,0.648403587062557,0.433,0.182,2.00919371574755e-78,"2","SNRPG"
"RPS19",7.11430018443025e-83,0.287413836679928,0.999,0.985,4.1917456686663e-78,"2","RPS19"
