"status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value"
"OK",0.545616677836281,-0.114594367569043,-0.000246696097313646,"GM38572",0.691002998925476
"OK",0.515357281965193,-0.0385045095265745,-0.000119361613760817,"K230015D01RIK",0.691002998925476
"OK",0.437772383636723,0.156619457062835,0.000212117119019548,"GM48350",0.691002998925476
"OK",0.529544824391122,-0.0741257184118337,-0.000165856296355831,"TMEM273",0.691002998925476
"OK",0.511162440786005,-0.0279837415561805,-9.4825688159976e-05,"GAP43",0.691002998925476
"OK",0.544057141732198,-0.110660315180418,-0.000245467200997432,"GM50133",0.691002998925476
"OK",0.587159263886785,-0.220243561543368,-0.000420697448514113,"CYP26C1",0.691002998925476
"OK",0.508309139463961,-0.0208294300141782,-5.76946173050291e-05,"TMEM239",0.691002998925476
"OK",0.544449212562416,-0.111649181124266,-0.00026484984070011,"EIF5A2",0.691002998925476
"OK",0.40586574546179,0.238192890620523,0.000425743288139269,"PIH1D2",0.691002998925476
"OK",0.457752651357639,0.106097111733674,0.000155976690264867,"SLC6A20A",0.691002998925476
"OK",0.553771921202606,-0.135196951147939,-0.000279221652157653,"NR1H4",0.691002998925476
"OK",0.507466223165772,-0.0187161387259952,-5.63387041279967e-05,"GSDMA3",0.691002998925476
"OK",0.588054776662682,-0.222543971966979,-0.000481562725677905,"KRT17",0.691002998925476
"OK",0.432999438012276,0.168742896513828,0.000288560990701227,"GM57364",0.691002998925476
"OK",0.55655228550971,-0.142233680565941,-0.000295880063390161,"TSPAN10",0.691002998925476
"OK",0.523927935098755,-0.0600144452246697,-0.000131949354260563,"5730507C01RIK",0.691002998925476
"OK",0.462527106670771,0.0940691664620856,0.000139315510900897,"SIRT5",0.691002998925476
"OK",0.564603843947144,-0.162652165006052,-0.000361469415545592,"CCDC65",0.691002998925476
"OK",0.429636026515028,0.177300888371403,0.000302978100928041,"GM50455",0.691002998925476
"OK",0.543454434576694,-0.109140401070686,-0.000207404921943153,"ADAMTS19",0.691002998925476
"OK",0.527691877717323,-0.0694690789899796,-0.000177512615394996,"GM57169",0.691002998925476
"OK",0.449164758449954,0.127771863874518,0.000203714607091595,"NEIL1",0.691002998925476
"OK",0.575352123443132,-0.190017071509053,-0.000415982009886444,"ENSMUSG00000031294",0.691002998925476
"OK",0.449679566164386,0.126470963381761,0.000205718483619069,"LRRC45",0.691002998925476
"OK",0.446895613062543,0.133508520609121,0.000212279931799905,"GM34316",0.691002998925476
"OK",0.542502054805164,-0.106739190856044,-0.000182414298906944,"ADCY8",0.691002998925476
"OK",0.582610265260588,-0.208575715956186,-0.000367984552429558,"ATP13A5",0.691002998925476
"OK",0.481141763118498,0.0472882079818846,4.8236891296422e-05,"PNLDC1",0.691002998925476
"OK",0.578847540355805,-0.198946085099255,-0.00042905380096959,"CABP4",0.691002998925476
"OK",0.44610562331803,0.135506726116931,0.000218248639711793,"NSUN7",0.691002998925476
"OK",0.565900020932708,-0.165945349952337,-0.00037294959715156,"RFNG",0.691002998925476
"OK",0.571035651258653,-0.179011467365429,-0.000316627419052104,"GM47979",0.691002998925476
"OK",0.534644325735848,-0.0869498832524071,-0.00019828648379127,"MCIDAS",0.691002998925476
"OK",0.515550331068429,-0.0389887752500778,-0.000105153770593536,"CXCR1",0.691002998925476
"OK",0.538043031212543,-0.0955047247925097,-0.000205763728294415,"EDDM13",0.691002998925476
"OK",0.435872340794227,0.161442771625369,0.000271570559105229,"GM6980",0.691002998925476
"OK",0.535300967557462,-0.0886021933713229,-0.000216731641844061,"ESRRB",0.691002998925476
"OK",0.47695003857593,0.057809868812633,5.59168759989928e-05,"POU6F2",0.691002998925476
"OK",0.569821927450835,-0.175920824253892,-0.000368321282652604,"ENSMUSG00000115174",0.691002998925476
"OK",0.543421098747629,-0.109056341768575,-0.000240704362629249,"MLC1",0.691002998925476
"OK",0.54402275882339,-0.110573601107055,-0.000262083375465671,"GM2885",0.691002998925476
"OK",0.530779203381826,-0.077228721730588,-0.000179831361217918,"GM16050",0.691002998925476
"OK",0.461406687697107,0.0968904720683859,0.000128222349888939,"VSIG4",0.691002998925476
"OK",0.571864155688441,-0.181122163144865,-0.000368409438763257,"4930578G10RIK",0.691002998925476
"OK",0.570123501258958,-0.176688597948967,-0.000355988354805906,"SIGLECL1",0.691002998925476
"OK",0.470644324781477,0.0736502957427009,9.74437080421402e-05,"9630028H03RIK",0.691002998925476
"OK",0.531375865968209,-0.0787288872766769,-0.000194825213051002,"GM43728",0.691002998925476
"OK",0.584019623792942,-0.212187507505347,-0.000451869409034649,"ZFP446",0.691002998925476
"OK",0.444121576189879,0.140527593450855,0.000232481360471778,"BC026762",0.691002998925476
