"","logFC","logCPM","F","PValue","FDR"
"GM49503",-4.81894385656414,3.10424071645061,9.33217668629668,0.00400616482630824,1
"IER2",0.720236224336554,7.50112924837982,9.27777089449253,0.00405719346882173,1
"GM9484",-4.82108365301955,3.10643984250761,9.30077776966365,0.0040620495981818,1
"MECOMOS",-4.82108365301955,3.10643984250761,9.30077776966365,0.0040620495981818,1
"FAXDC2",-3.05993729200639,3.62708467573143,9.19567902146378,0.00414737953916412,1
"LCE1F",1.90141838569529,4.2164819164214,9.14688752595972,0.00429420102488174,1
"GAS1",-0.932038806675236,6.38201551130855,9.11019245865536,0.00437105043718858,1
"KLHL5",0.99620097289329,5.80975232655747,9.08133665762873,0.00442773394433169,1
"6030445D17RIK",4.90931056740081,2.92598059817753,9.09962396404635,0.00443348108812655,1
"VMN1R88",4.90931056740081,2.92598059817753,9.09962396404635,0.00443348108812655,1
"SLC38A6",1.10866173544401,5.7849580882585,9.0636134609909,0.00446290520285679,1
"ACTMAP",-4.82322640093347,3.10864178553946,9.03716755479489,0.00456500586772163,1
"ENSMUSG00000120131",-1.82747476342526,4.3823964888798,8.88518568492733,0.0048153231878955,1
"PEDS1",-0.868273420432757,6.4297141373721,8.85145538065061,0.00490703098132338,1
"HEMK1",-3.06412005418704,3.63133412343467,8.76417129847232,0.00503523339647838,1
"ENSMUSG00000097603",-3.06412005418704,3.63133412343467,8.76417129847232,0.00503523339647838,1
"CAND2",1.87427728718572,4.03148557566985,8.73536033984532,0.00515787338139807,1
"GREP1",2.27694517971234,3.5823315955421,8.69703018316272,0.00520170034967439,1
"GM41555",-1.02277676695792,5.86287761459068,8.66344839225258,0.00534070595375652,1
"ACACB",-1.29771928928137,5.50332572502293,8.65236851867122,0.00536862422907972,1
"COL3A1",-0.989586444616918,5.98031515997252,8.6430726436723,0.00538985054737598,1
"FEN1",-1.04656184762592,5.71554670522282,8.63352059532906,0.0054136237665748,1
"DKK3",4.6571649882695,2.8188150843174,8.64030134925046,0.00543474705565989,1
"GM56958",4.6571649882695,2.8188150843174,8.64030134925046,0.00543474705565989,1
"NCAN",4.6571649882695,2.8188150843174,8.64030134925046,0.00543474705565989,1
"1700045H11RIK",-4.99297490678753,3.20090049357712,8.62182833697809,0.00549928465757423,1
"HS6ST2",4.65770416760637,2.81922311953624,8.60454492154549,0.00552299821190673,1
"SEMA3B",4.65770416760637,2.81922311953624,8.60454492154549,0.00552299821190673,1
"RBFOX1",4.65770416760637,2.81922311953624,8.60454492154549,0.00552299821190673,1
"RAB11BOS1",1.54448182490343,4.61858809178827,8.58613888541636,0.00553183777030012,1
"FLACC1",0.914923512202871,6.30935992276964,8.58040153543427,0.00554424368380582,1
"FAM186A",-4.81467308815491,3.09985089251445,8.58792701116615,0.00558095264811073,1
"GM56793",-4.81467308815491,3.09985089251445,8.58792701116615,0.00558095264811073,1
"GM41611",-1.60130637360586,4.76972596174672,8.54495760998322,0.00563120761117949,1
"SMAD4",-0.87484111504456,6.27077215045895,8.5270676531527,0.00567982403003289,1
"H4C9",1.82665973991285,4.17042940825582,8.51758438629963,0.0056972164080608,1
"CMTM2A",2.66619524907164,3.44386632806799,8.45759410178589,0.0057677256491402,1
"GM527",-1.32116150938645,5.17186415421486,8.46817420183729,0.00583559112677726,1
"GM26510",-1.96521605643957,4.23164130797541,8.44091702459831,0.00587153377014703,1
"SLC23A3",2.51496308324547,3.37061992502145,8.34597092358519,0.00606876997102517,1
"ADAMTSL5",0.644841656439856,7.46300036200601,8.38049148742682,0.00607032355281202,1
"PRSS12",1.38084977532333,4.71691953152084,8.36628765040768,0.00611237747151357,1
"NEMP2",-2.95618374343901,3.56467587703811,8.30914850042456,0.00619391494156016,1
"KANSL1L",1.11438376244395,5.34815972964644,8.30201555619901,0.00629227446228629,1
"NME6",1.63237464524033,4.33306656344342,8.23913632933311,0.00647360234017392,1
"ZFP1004",-1.95408405472421,4.22240497769236,8.22318074228675,0.00648542576512294,1
"MANBA",1.13441233212706,5.30696190984073,8.23505001013279,0.00648766256602249,1
"GATD1",1.86944500936077,4.03524654576195,8.19873349361018,0.00658152835763977,1
"PIBF1",-1.66480308162401,4.65737062448874,8.19168710370927,0.00660984393280704,1
"NFKB1",-0.697120107472077,7.29519527132054,8.15587031080553,0.0067257227509663,1
"MROH8",-2.95828375917297,3.56681176087524,8.10207728213445,0.00681239650595252,1
"VWA3A",-2.95828375917297,3.56681176087524,8.10207728213445,0.00681239650595252,1
"1700007J10RIK",-5.14375527754516,3.28593010955555,8.12668572944311,0.00688431097325504,1
"GM29585",0.696260543167982,8.24500143367628,8.07913191799644,0.00696653246804717,1
"STK36",-4.63446933159449,3.01290967735581,8.05271905669776,0.00711112897025429,1
"1700041I07RIK",-4.63446933159449,3.01290967735581,8.05271905669776,0.00711112897025429,1
"G3BP2",-0.665105111707388,7.28570939935558,7.99872002497447,0.00722885432836005,1
"SLC5A8",-4.63232205692812,3.01070000404884,7.9311678898826,0.00751872581896967,1
"NR4A3",-4.63232205692812,3.01070000404884,7.9311678898826,0.00751872581896967,1
"CD200R3",-4.63232205692812,3.01070000404884,7.9311678898826,0.00751872581896967,1
"OR13F5",-4.63232205692812,3.01070000404884,7.9311678898826,0.00751872581896967,1
"PLEK2",-4.63661960542787,3.01512222666409,7.92272883503065,0.00754806370319383,1
"CD74",-1.0855689773471,5.49307187259829,7.89916093971485,0.00757012847616154,1
"ZKSCAN5",-0.981180619189334,5.7811505483602,7.87001970290097,0.00767173980887896,1
"MEIOB",-2.08623080144058,4.01278837410725,7.81216381062472,0.00781033199026479,1
"CP",-0.84803111052776,6.38867953941173,7.81698306213283,0.00786141525990918,1
"B4GALT5",1.09723188926774,5.2891765516139,7.80541335652272,0.00790475860034183,1
"MAPKAPK2",-0.834103541340081,6.37400450663921,7.73112160833788,0.00818048080302997,1
"RHBDL2",2.01787545179335,3.70666646917973,7.69407536395024,0.00827637056425407,1
"ZFYVE21",1.78418376653497,3.98278316276413,7.66090793776295,0.00843586053926138,1
"SLFN2",-1.30703190320021,5.05910745208837,7.66045460889899,0.00845589964919923,1
"PAWR",-1.47209039657886,4.68603919019608,7.64558158795684,0.00850883055177194,1
"SUMF1",-2.8400394251362,3.4950111790405,7.61303573883732,0.00854913859233256,1
"GM44995",-2.8400394251362,3.4950111790405,7.61303573883732,0.00854913859233256,1
"RHOBTB1",-2.2873793813157,3.74923909401458,7.57521057610061,0.00867895953700286,1
"BCORL1",-2.84214401018899,3.49715455307267,7.5676162296053,0.008732930442884,1
"MOAP1",2.98577583451261,3.12126259255492,7.55781357504946,0.00877099667679217,1
"ENSMUSG00000120304",2.9863102494253,3.12166827539865,7.53103594122734,0.00888185910500717,1
"GREM1",-1.08311702151853,5.56206291767487,7.55099141308338,0.00889727153057725,1
"GKAP1",-1.05096036168035,5.53882767534233,7.52598427824899,0.0090017372475867,1
"GM10550",-2.01138085675457,4.25987781160381,7.50126758942574,0.0090604693195337,1
"GM56633",-4.63017777365108,3.00849320072376,7.52144797272449,0.00908714384552197,1
"PRKD2",-4.63017777365108,3.00849320072376,7.52144797272449,0.00908714384552197,1
"4930467K11RIK",-4.63017777365108,3.00849320072376,7.52144797272449,0.00908714384552197,1
"SAP130",-1.44037881541025,4.8050208948111,7.50202068167876,0.00910073179770617,1
"MSMO1",-1.55612986965993,4.58092033618531,7.49243182726189,0.00913443717966984,1
"FBXO2",-2.07193760962492,3.99845434273231,7.45508292142316,0.00922820335528556,1
"CCAR2",2.27807887865387,3.57937834461101,7.45172741785655,0.00923708962931221,1
"ICMT",1.48207170380782,4.37422539386315,7.46702573027701,0.00925265583689739,1
"MRPL42",-0.903875059710787,6.22331782094027,7.46600024148599,0.00925614529588275,1
"SH3BP4",2.14129481869153,3.51340080253567,7.42834025203284,0.00933836271411071,1
