"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.14931579384638e-285,1.2867972241107,0.48,0.258,2.29863158769276e-282,"0","MFSD9"
8.92175550086906e-284,1.51774632014285,0.338,0.166,1.78435110017381e-280,"0","DPEP2"
1.22535168432988e-281,0.739504099234473,0.799,0.63,2.45070336865976e-278,"0","PHLDA1"
8.09188183851569e-281,0.383977368970645,0.385,0.229,1.61837636770314e-277,"0","FGF10"
5.19131267591174e-280,0.434641102186597,0.3,0.18,1.03826253518235e-276,"0","GM28905"
1.04602988973006e-278,0.320132984986741,0.336,0.223,2.09205977946012e-275,"0","1700045H11RIK"
1.23537012241291e-276,1.11053631046922,0.631,0.436,2.47074024482582e-273,"0","SLC7A11"
3.3480210715031e-275,0.313799373708385,0.564,0.368,6.6960421430062e-272,"0","PKD2L2"
5.28330064623334e-275,0.449796984690101,0.827,0.665,1.05666012924667e-271,"0","MDM2"
3.25497405689854e-272,0.456885492618268,0.365,0.178,6.50994811379708e-269,"0","ENSMUSG00000121458"
9.43600754438401e-270,1.49112004969334,0.297,0.189,1.8872015088768e-266,"0","LCE3D"
1.40248395110621e-268,0.637560443575959,0.331,0.232,2.80496790221243e-265,"0","GM16278"
4.94005550106414e-268,0.608876335646471,0.356,0.23,9.88011100212828e-265,"0","1810024B03RIK"
8.45031887845427e-267,1.21881567712404,0.537,0.39,1.69006377569085e-263,"0","RAET1E"
2.07491228889842e-264,0.583509933318392,0.585,0.377,4.14982457779685e-261,"0","SAMHD1"
1.44200893497413e-262,1.09804673003993,0.598,0.489,2.88401786994826e-259,"0","EBF1"
1.56075560812338e-262,0.59149993923367,0.504,0.333,3.12151121624676e-259,"0","SYT16"
4.29191031449825e-262,0.625492784414177,0.754,0.645,8.5838206289965e-259,"0","ABCB1B"
3.5648398317857e-261,0.484666317035237,0.875,0.712,7.1296796635714e-258,"0","CSTB"
4.39421467393309e-259,0.454343144041568,0.9,0.736,8.78842934786618e-256,"0","CD63"
1.70068788450715e-258,0.809205869882415,0.6,0.381,3.40137576901429e-255,"0","PTGS2OS"
8.30268280761262e-258,2.08147430177595,0.474,0.367,1.66053656152252e-254,"0","TTC23L"
1.92487821090223e-256,0.496717185328127,0.79,0.672,3.84975642180445e-253,"0","NR4A1"
2.38199478465716e-256,0.498404882909034,0.538,0.37,4.76398956931431e-253,"0","CX3CR1"
5.38275216939679e-256,0.715353857205956,0.69,0.551,1.07655043387936e-252,"0","ERN1"
3.47549818093812e-255,0.359625157746561,0.5,0.214,6.95099636187623e-252,"0","CD274"
8.85108172514381e-255,0.470450852398525,0.43,0.201,1.77021634502876e-251,"0","GM11588"
1.49824778296401e-253,0.681366463727796,0.752,0.588,2.99649556592801e-250,"0","TANC2"
3.20886490043372e-253,0.300086789140793,0.361,0.231,6.41772980086744e-250,"0","MRC1"
4.04948330700698e-253,1.19518789254926,0.611,0.496,8.09896661401395e-250,"0","IFI202B"
7.28134020691362e-252,1.80824945167816,0.515,0.319,1.45626804138272e-248,"0","FAM185A"
1.06662493681333e-250,0.848475868310782,0.556,0.289,2.13324987362667e-247,"0","BTK"
8.87308795094528e-249,1.14593813772482,0.656,0.506,1.77461759018906e-245,"0","SLC2A1"
1.470975286811e-247,1.43727248138141,0.459,0.222,2.941950573622e-244,"0","TNFSF9"
6.16685155060469e-247,0.840058196824304,0.371,0.24,1.23337031012094e-243,"0","AOX3"
1.48417050611816e-242,1.09841381176017,0.535,0.312,2.96834101223632e-239,"0","A"
5.82285385322319e-242,1.21388501026035,0.58,0.426,1.16457077064464e-238,"0","PRKCG"
6.78564358428608e-241,1.28001814039121,0.517,0.323,1.35712871685722e-237,"0","ALDH1L2"
5.30599156825526e-240,1.45533729978305,0.496,0.404,1.06119831365105e-236,"0","AK7"
2.21486250377452e-239,0.645299043755824,0.59,0.463,4.42972500754904e-236,"0","SLC4A4"
