,TF,log2FC,pval,qval,cluster_mean,others_mean,n_in,n_out,cluster
208,PITX1(-),-0.12416417448730314,3.0506417749655143e-31,5.4816219393911585e-31,0.028907282275187175,0.03150535702133982,1802,7718,1
209,FOXA1(-),-0.12283453868821058,1.3684629672659341e-68,3.211698800726172e-68,0.06386650222744424,0.069542454179711,1802,7718,1
210,IRF6(+),-0.11773855255660502,5.710497868182653e-63,1.2876612840019707e-62,0.12896817786615508,0.13993469326235586,1802,7718,1
211,NFE2L2(+),-0.11663522450643533,1.3899797173208897e-265,8.88042597177235e-265,0.7877362611166746,0.8540662073377319,1802,7718,1
212,HMGA2(+),-0.11148133929178751,4.1942249006797236e-26,7.420551747356434e-26,0.4371668445701469,0.4722874921826145,1802,7718,1
213,FOXO1(-),-0.09910293642157285,3.599185616394299e-111,1.034765864713361e-110,0.040219412973651614,0.043079304659178495,1802,7718,1
214,CEBPB(-),-0.0967951348869596,0.008977357623373894,0.011471068074311086,0.04893460573715709,0.052330433595511025,1802,7718,1
215,CEBPB(+),-0.09448099406653346,1.2232163655794112e-76,3.058040913948528e-76,0.14585058895929398,0.15572193822280428,1802,7718,1
216,PRDM1(+),-0.08928405695439899,1.3924997129012833e-37,2.7609908100628895e-37,0.17197679976745903,0.18295616256841982,1802,7718,1
217,GATA6(-),-0.08264453962995702,6.652510347515231e-56,1.4434692263476444e-55,0.034831632106099755,0.03688521427960625,1802,7718,1
218,KLF12(+),-0.08096504029416984,1.2532987250714867e-40,2.528585147074052e-40,0.12165310581201005,0.12867557182481348,1802,7718,1
219,KLF3(+),-0.069551577536973,1.461466005237065e-43,3.055792556404772e-43,0.11806028149715089,0.1238913329781677,1802,7718,1
220,ATF4(+),-0.06124783399177775,2.6849760034343973e-43,5.51379000705278e-43,0.12749279997437285,0.13302188399306214,1802,7718,1
221,E2F7(-),-0.06034362063332764,6.411189910602576e-07,8.673962820227014e-07,0.062491093223465626,0.06516034310681053,1802,7718,1
222,ELK3(-),-0.05901315375002209,9.99920717017378e-35,1.9489980077457366e-34,0.027200687136837074,0.02833639548653672,1802,7718,1
223,ELF3(-),-0.057198748123323935,8.142142494245734e-18,1.3004810928309157e-17,0.033749601460006926,0.035114556542152744,1802,7718,1
224,BACH2(+),-0.055808664133208896,1.5842537130593047e-21,2.6792526029679416e-21,0.15945043402299935,0.16573940971220924,1802,7718,1
225,PRDM1(-),-0.0540844946602622,4.855846825090012e-05,6.418648102130476e-05,0.04078407384313523,0.04234202849042225,1802,7718,1
226,ETS2(-),-0.04486812621712524,0.0006978679474883661,0.000911986522285933,0.027857502858350487,0.028737490193029052,1802,7718,1
227,KLF7(-),-0.03709605243150599,0.003977322715556217,0.0051392372167299435,0.03150729350076298,0.03232794685020903,1802,7718,1
228,ETV6(-),-0.03142823435119807,0.036075007940003886,0.04558929574835656,0.030890747460490437,0.03157106690365913,1802,7718,1
229,ELF2(-),-0.017046598411359595,8.692606995956185e-06,1.1623834936453038e-05,0.03132527869581738,0.031697607335463944,1802,7718,1
230,MXD1(+),-0.30986013063891193,5.326830609995184e-176,6.125855201494462e-174,0.15510395600804167,0.19226492779517496,2391,7129,0
231,BHLHE40(+),-0.29878148621000555,1.6106035386018886e-35,1.54349505782681e-34,0.16303170072396372,0.20054611309144127,2391,7129,0
232,TFAP2A(-),-0.29148346061067787,6.433194926181667e-14,3.0825725687953824e-13,0.03454366902966153,0.04227793153537204,2391,7129,0
233,HMGA2(-),-0.283689007648855,3.965590205697021e-74,1.1401071841378935e-72,0.03170433623694783,0.03859380235296968,2391,7129,0
234,EHF(-),-0.2808270477996286,2.3849967291521277e-27,1.7142163990780916e-26,0.023063441117587583,0.02801957049599187,2391,7129,0
235,THRB(-),-0.27120135158393655,1.321594134449594e-28,1.0855951818693094e-27,0.033906724961641564,0.04091905424117739,2391,7129,0
236,NR3C1(-),-0.21601055965476204,5.609312808762467e-37,6.450709730076837e-36,0.043911192983532035,0.05100360755534414,2391,7129,0
237,FOXO1(+),-0.17715523331842878,3.277425459960027e-70,6.281732131590052e-69,0.12738955531977073,0.14403328343290348,2391,7129,0
238,THRB(+),-0.17269767661304639,3.0860661221672404e-117,1.7744880202461633e-115,0.14516231523338086,0.16362176286285965,2391,7129,0
239,SOX4(+),-0.16227686384207202,1.4562623280370235e-105,5.582338924141923e-104,0.573061132124269,0.6412851114461423,2391,7129,0
240,YBX1(-),-0.15984426783427239,3.7163338111017856e-16,1.942629037621388e-15,0.025326870456917394,0.028294332320944075,2391,7129,0
241,SOX4(-),-0.1397059902102987,1.659031229999745e-10,7.338022748075796e-10,0.02260570598005354,0.024904267360069454,2391,7129,0
242,KLF4(-),-0.12110309966979435,1.937324567564741e-14,9.686622837823704e-14,0.040920972694144464,0.04450426314037248,2391,7129,0
243,IRF6(+),-0.11354684449802135,1.3897524310313376e-72,3.1964305913720767e-71,0.1298939278321424,0.1405302619816273,2391,7129,0
244,BACH2(-),-0.10981182218999212,1.9049878285494032e-09,7.824057152970763e-09,0.028829293538092007,0.031109329696352116,2391,7129,0
245,TEAD1(-),-0.10726868562034066,0.005509161976194047,0.014733805285170124,0.01929264613311459,0.020781787135474565,2391,7129,0
246,PRDM1(+),-0.10706025829141609,5.900372259105503e-68,9.693468711387612e-67,0.1710131174809479,0.1841864906700912,2391,7129,0
247,BACH2(+),-0.09505950496364017,1.260330753636157e-61,1.8117254583519755e-60,0.15656371484544288,0.16722718530969524,2391,7129,0
248,ATF1(+),-0.0887021321031567,2.614743147934412e-20,1.5826076948024074e-19,0.06665329539485937,0.07087998696240048,2391,7129,0
249,JUN(+),-0.08090450164958878,2.847513688665925e-28,2.183093827977209e-27,0.10579350992608944,0.11189578000602887,2391,7129,0
250,FOXP1(-),-0.07855502673046426,0.00016509949644983964,0.0004996432129403042,0.09456039843158551,0.0998519873519551,2391,7129,0
251,RFX3(-),-0.07524470480790434,2.6512242343192245e-32,2.3453137457439295e-31,0.031037740996709837,0.03269949296500872,2391,7129,0
252,TFAP2A(+),-0.0668518766011769,7.391516023245716e-37,7.727494024302339e-36,0.14530924488053412,0.15220105617637555,2391,7129,0
253,KLF3(+),-0.06203990318965627,3.83655668897002e-42,4.902266880350581e-41,0.11887600363684214,0.12409951051868078,2391,7129,0
254,REL(+),-0.05818739412969111,2.645597907225451e-07,9.814314817126673e-07,0.2812129554623683,0.29278678833361316,2391,7129,0
255,ETS2(-),-0.05610785639660124,7.780244479901726e-06,2.5563660433962814e-05,0.027746919592613783,0.028847283590209903,2391,7129,0
256,KLF12(+),-0.05374556548944493,4.749433172916215e-26,3.2128518522668513e-25,0.12382675516508332,0.12852674827008564,2391,7129,0
257,ELK3(+),-0.0520653621763914,5.816175736556898e-25,3.715890053911351e-24,0.1322095898882063,0.1370680372493484,2391,7129,0
258,E2F7(-),-0.050707983024309136,7.137386044931159e-06,2.41411586813848e-05,0.06296826779990453,0.06522083739338981,2391,7129,0
259,ELF1(-),-0.04774416038442063,3.5408694300714956e-06,1.2724999514319437e-05,0.027717904211644297,0.028650540172055712,2391,7129,0
260,FOSL1(+),-0.04771563707375024,7.294839395438751e-18,3.994793002264078e-17,0.2385829613134682,0.2466057864713944,2391,7129,0
261,ETV6(-),-0.047554563967718746,0.0014471831979271216,0.004059172384429732,0.030672565050938006,0.031700451430698835,2391,7129,0
262,FOXP1(+),-0.042382818154118186,1.2063505029671986e-09,5.138159549675105e-09,0.4892593969673367,0.5038458378205978,2391,7129,0
263,TCF12(-),-0.04150225332888885,0.00010480216868596173,0.0003347847055245999,0.028675296562153334,0.02951218343899441,2391,7129,0
264,JUN(-),-0.03881472145599413,0.0029654612908853926,0.008119715439329052,0.040701566499577665,0.04181147803747643,2391,7129,0
265,EHF(+),-0.03719146266940723,4.0310068146793124e-18,2.3178289184406048e-17,0.12425413295586489,0.1274989443995288,2391,7129,0
266,STAT1(-),-0.03713454694433387,0.00045828981812829803,0.001317583227118857,0.03797051797828632,0.038960554963390626,2391,7129,0
267,GATA6(-),-0.03584172148267208,1.040076812015009e-12,4.784353335269041e-12,0.03582172642099895,0.036722813437029676,2391,7129,0
268,PRDM1(-),-0.03102882918526022,0.007954739671328025,0.01988684917832006,0.041373557862804757,0.04227303971166265,2391,7129,0
269,CLOCK(+),-0.020913472745615398,0.0001392139595345493,0.00043269203639116676,0.11118717138140218,0.1128106923247862,2391,7129,0
270,EGR1(+),-0.0208277352609217,1.718681077885355e-08,6.815459446786753e-08,0.11534561230703512,0.1170228988027125,2391,7129,0
271,KLF7(+),-0.020647106408472195,3.971918125245344e-08,1.522568614677382e-07,0.1332783288108474,0.13519945372512598,2391,7129,0
272,ILF2(-),-0.020412148137885347,0.005925278963775373,0.015486524564412905,0.035321761783263274,0.035825068236643255,2391,7129,0
273,NFIA(-),-0.016969091280231042,0.011222566226898082,0.027459470555176155,0.049785021307633265,0.05037405394515436,2391,7129,0
274,KLF5(+),-0.01695551690939199,4.817299940730743e-06,1.6787560399516224e-05,0.1400031465644072,0.14165826415368132,2391,7129,0
275,SMAD3(+),-0.012847820958674535,0.00027570335615944344,0.0008129714348291281,0.1400355949935165,0.1412882417143096,2391,7129,0
276,ELF3(+),-0.012632228126288041,0.013581171796483351,0.032538224095741364,0.13306338342576496,0.13423360126291423,2391,7129,0
277,ELF2(+),-0.010736761168256607,0.006341535832700011,0.016206147128011137,0.11660221454917265,0.11747322346789384,2391,7129,0
278,TEAD1(-),-1.7381496155990828,1.498643688238157e-07,1.914933601637645e-07,0.006230974749797427,0.02078697105857692,248,9272,6
279,TCF7L2(-),-1.6672442079284904,6.937551927394016e-18,1.0361278852601452e-17,0.009265881666676617,0.029429121525818024,248,9272,6
280,MXD1(-),-1.6249664500180467,1.908436687013448e-33,3.429222171977289e-33,0.021720128988458914,0.06699248026162023,248,9272,6
281,MYC(-),-1.483326136504715,4.127052087274932e-15,5.8593949387236694e-15,0.01095457481987604,0.030628181487853172,248,9272,6
282,NFE2L2(-),-1.4678810551630952,1.2768583590775617e-14,1.7907159913892635e-14,0.008794843929074592,0.02432788735246123,248,9272,6
283,HLTF(+),-1.4054169482474308,1.1852067666752359e-25,2.0343101219052557e-25,0.036509904862017065,0.09671266849471517,248,9272,6
284,NR2F6(-),-1.3333419661609587,1.6197795835546035e-23,2.6610664586968487e-23,0.01703230391673783,0.04291897480431482,248,9272,6
285,CEBPB(-),-1.3258495292911503,8.823497322269632e-24,1.470582887044939e-23,0.020946937345334277,0.05250987980660801,248,9272,6
286,SOX9(-),-1.2547314194594805,5.232125985291168e-18,7.91703274090111e-18,0.022665026936469344,0.05408390539342915,248,9272,6
287,ATF4(-),-1.1747024854936265,5.839612832939839e-10,7.808784602186994e-10,0.011869109928534401,0.02679408042883291,248,9272,6
288,FOS(+),-1.1120799615837689,6.034947185943366e-65,1.1965843558335986e-64,0.19788415949455793,0.42774058374292123,248,9272,6
289,MYC(+),-0.9849958410939132,3.950381815444738e-137,2.1633043275054517e-136,0.08914447214603809,0.17644433282038816,248,9272,6
290,CEBPD(+),-0.9847690621111087,6.125769514585403e-144,5.870529118144345e-143,0.08004144710788091,0.15840174479603517,248,9272,6
291,HIF1A(+),-0.9753119163954125,1.5944949326344998e-125,6.112230575098916e-125,0.08334894440350414,0.16386954523594552,248,9272,6
292,HMGA2(+),-0.9664612226245599,1.7019741244119153e-78,3.6245745242105604e-78,0.24136555950065175,0.4716383584797963,248,9272,6
293,RUNX1(+),-0.9534086275661422,2.87839145063731e-81,6.365673400447897e-81,0.2242912752118781,0.4343271479218546,248,9272,6
294,ATF3(+),-0.9425135677785428,4.207190850314149e-111,1.2095673694653179e-110,0.30385313247564316,0.5839673603969379,248,9272,6
295,JUND(+),-0.931075249983792,5.0391686575543636e-151,5.795043956187518e-149,0.08679241933203186,0.16548680654239592,248,9272,6
296,REL(+),-0.9245323291427409,3.9717124157382905e-52,7.612448796831723e-52,0.15462954598544404,0.29349752622265524,248,9272,6
297,CEBPB(+),-0.919807299680667,5.045339417777334e-150,2.901070165221967e-148,0.08233491861345701,0.1557663525336622,248,9272,6
298,FOSB(+),-0.9130534172502912,7.961778342473949e-142,5.72252818365315e-141,0.04460452267278404,0.08399150573142528,248,9272,6
299,TCF7L2(+),-0.904028629649188,2.4855795851835767e-75,5.104315219573416e-75,0.2092034788752896,0.3914791508535142,248,9272,6
300,ILF2(+),-0.9019019181443887,4.874388817843438e-148,1.1211094281039908e-146,0.07222999360625887,0.1349637416079352,248,9272,6
301,BHLHE40(+),-0.8937679517315295,4.2556508538252646e-24,7.19705659102802e-24,0.10411680604177809,0.19345136634615184,248,9272,6
302,SMAD1(+),-0.8861631271992585,8.243582104504337e-103,2.1066932044844416e-102,0.09394589567978949,0.1736358893430649,248,9272,6
303,PITX1(+),-0.8831980134400165,2.2937110951910907e-149,8.792559198232514e-148,0.07322934835950833,0.13506855895386968,248,9272,6
304,KLF4(+),-0.8810879401735343,1.017154908971022e-100,2.5428872724275545e-100,0.05786147283502908,0.10656715862565226,248,9272,6
305,NFIC(+),-0.8742801069149582,3.7317593502490426e-144,3.9013847752603626e-143,0.07813862713284861,0.14323538372995556,248,9272,6
306,NFIA(+),-0.8716133107770263,1.611562616414333e-142,1.2355313392509886e-141,0.07340648378095498,0.13431242039137978,248,9272,6
307,RFX3(+),-0.870532124025592,1.3159889738121753e-135,6.879033272200007e-135,0.05912045128350759,0.10809211767124423,248,9272,6
308,JUN(+),-0.86863090845536,3.2976043051621455e-124,1.1491651366474142e-123,0.06116289909188191,0.11167913059981406,248,9272,6
309,FOXP1(+),-0.867553949355435,7.767137128404759e-74,1.567053982046574e-73,0.27740343202738893,0.506141085507891,248,9272,6
310,NFKB1(+),-0.8649406611495047,4.6024872159148856e-92,1.0585720596604237e-91,0.09200897951226447,0.16757271244336946,248,9272,6
311,ELF3(+),-0.8614047696911465,2.694116978573608e-148,7.745586313399123e-147,0.07459625704573952,0.13552696520998367,248,9272,6
312,ETV6(+),-0.8564134638002896,9.673399434136203e-146,1.5892013356080905e-144,0.07263189088033294,0.1315023441500672,248,9272,6
313,GATA6(+),-0.8560967771600748,2.3357598232534807e-145,3.3576547459268787e-144,0.07496263425329713,0.13569243981225265,248,9272,6
314,ETS2(+),-0.8536276179596096,1.3232942443187964e-144,1.5217883809666159e-143,0.07498422023324908,0.13549940878536604,248,9272,6
315,SMAD2(-),-0.8512952665126969,2.62236944965762e-07,3.309846347070326e-07,0.014617353704798676,0.026371460324768285,248,9272,6
316,FOXP1(-),-0.8496532062704547,4.939675120866076e-12,6.7626504630904615e-12,0.05531351969866191,0.09967870767868207,248,9272,6
317,ELF1(+),-0.8481392352123339,1.0538796006423404e-144,1.3466239341541016e-143,0.07346342508441471,0.13224721211854132,248,9272,6
318,YY1(+),-0.8475255645895056,8.197028026845172e-146,1.571097038478658e-144,0.07686487827438328,0.13831158662196372,248,9272,6
319,NFE2L2(+),-0.847137116411972,6.352144249149133e-141,4.058314381400835e-140,0.4732600564643875,0.8513605734212372,248,9272,6
320,ELF2(+),-0.8319991603391356,9.823078422125166e-144,8.68964629649534e-143,0.06662839688517731,0.11860857017495266,248,9272,6
321,TEAD1(+),-0.830945310764152,1.0928923972053597e-141,7.393095628153903e-141,0.08281425534397982,0.14731418475033317,248,9272,6
322,STAT1(+),-0.8260619822260632,1.7135959620446298e-127,7.298649467967868e-127,0.05915349869652774,0.10486966354685326,248,9272,6
323,EGR1(+),-0.8182970490005426,7.876753072591731e-140,4.5291330167402454e-139,0.0668802723481476,0.11793154627354606,248,9272,6
324,KLF6(+),-0.809143519179072,5.6007359424134564e-129,2.57633853351019e-128,0.08254149978163904,0.14462681696350804,248,9272,6
325,ARID5B(+),-0.808586217835518,6.451470191340623e-117,2.060886311122699e-116,0.0872714963765213,0.15285552123382848,248,9272,6
326,CLOCK(+),-0.806975164700626,3.233665519360671e-143,2.6562252480462652e-142,0.06497228445890163,0.11367157310294675,248,9272,6
327,PRDM1(+),-0.8005050390369778,6.980522969531595e-123,2.3610592396945101e-122,0.10501573119009554,0.18290702702209638,248,9272,6
328,MXD1(+),-0.7884521855894245,1.0499036048370539e-77,2.1952529919320218e-77,0.10708559157255383,0.18496041871840285,248,9272,6
329,KLF5(+),-0.7841360414780709,7.800443907565425e-129,3.450196343730861e-128,0.08292529456072671,0.14280239598102185,248,9272,6
330,TFAP2A(+),-0.781494125525328,1.3493495337499235e-125,5.350868840732455e-125,0.08850235991424989,0.1521276044792936,248,9272,6
331,EHF(+),-0.7810940089240009,8.428905961944516e-134,4.214452980972257e-133,0.07453235914440992,0.12807890222755502,248,9272,6
332,FOXO1(+),-0.7802231853481516,1.7958900151691997e-90,4.049555916558e-90,0.08232910844551096,0.14139172621529886,248,9272,6
333,KLF7(+),-0.776600452126348,1.2968981794157162e-125,5.326546094028835e-125,0.07950186364274042,0.1361938015109757,248,9272,6
334,E2F7(+),-0.7748583425439155,4.2946821418864135e-113,1.2663806315818912e-112,0.07162894940940352,0.12255871176488317,248,9272,6
335,ATF4(+),-0.7721838943263336,1.9011957490983863e-140,1.150723742875339e-139,0.078119020142075,0.13341581203807595,248,9272,6
336,NR3C1(+),-0.7708964604387527,3.1881210346400986e-114,9.64826102588451e-114,0.07850591853383529,0.13395698361448707,248,9272,6
337,THRB(+),-0.7678958673107504,7.932618517098175e-106,2.1215142545727676e-105,0.09438276799205975,0.16071351560723812,248,9272,6
338,SMAD3(+),-0.7658062735746801,2.3896088749158494e-125,8.864678084365247e-125,0.0838092941477351,0.14250261840618794,248,9272,6
339,KLF3(+),-0.7579754434065059,4.420675236283779e-133,2.1182402173859777e-132,0.07338875251316983,0.12410887883521314,248,9272,6
340,ELK3(+),-0.7578142191627243,1.9957613152514426e-124,7.172267226684871e-124,0.08120362663222858,0.13730939037624187,248,9272,6
341,SOX4(+),-0.7508370081716305,9.702188428723615e-96,2.2770442230677874e-95,0.37486899365225373,0.630817861948116,248,9272,6
342,KLF12(+),-0.7499631116825632,5.347471008536922e-117,1.757026188519274e-116,0.07653070135441338,0.12870549461618394,248,9272,6
343,THRB(-),-0.7293969136791124,5.2147476861139e-18,7.91703274090111e-18,0.023865018839391974,0.03956691031023179,248,9272,6
344,BACH2(+),-0.7269906271101841,1.0065383723794126e-110,2.823217385942255e-110,0.100450204553368,0.16626345939808412,248,9272,6
345,IRF6(+),-0.7120507703200089,1.2532961788474976e-109,3.431644299225291e-109,0.08501896615711839,0.139272208316081,248,9272,6
346,FOSL1(+),-0.6950181367852584,1.0376555102682724e-116,3.225145504887874e-116,0.15260391062106413,0.2470512017278958,248,9272,6
347,IRF6(-),-0.6881544231350882,2.65001892940112e-09,3.502898584840561e-09,0.02255108074370929,0.03633477626028948,248,9272,6
348,NFIC(-),-0.5937930156916926,5.268839481622705e-07,6.515231617060335e-07,0.02522769468108144,0.03807387511362775,248,9272,6
349,FOXA1(-),-0.5759066609853809,1.4454588783279657e-105,3.777903886539001e-105,0.0463300425217693,0.06906020791926906,248,9272,6
350,KLF10(-),-0.5491922052815627,2.238270944195184e-99,5.4766203953711946e-99,0.05456545097679857,0.07984377803456352,248,9272,6
351,ATF1(+),-0.4992940447873257,1.0108817020476397e-49,1.9057605858275174e-49,0.0497725644480128,0.07035460098802372,248,9272,6
352,E2F7(-),-0.48664542110075026,2.3067885542778085e-35,4.2108045038404446e-35,0.04648997060591234,0.06514095830206898,248,9272,6
353,YY1(-),-0.46809733435031403,1.5396551981556871e-12,2.133257202263904e-12,0.019998063879050634,0.02766300121671337,248,9272,6
354,NFIA(-),-0.4613465161412206,3.2028141607023635e-79,6.949502424165505e-79,0.036741591564733736,0.050586788375054155,248,9272,6
355,BACH2(-),-0.4583927263403024,3.624789118570071e-19,5.633118224804841e-19,0.022383216639917852,0.030754768607438872,248,9272,6
356,HLTF(-),-0.45439218860111436,5.804155119374358e-16,8.343472984100639e-16,0.0250898881696792,0.03437830092780982,248,9272,6
357,EHF(-),-0.34675149730553473,0.0006297600396198468,0.0007704511123008764,0.02117228238520363,0.02692466347568464,248,9272,6
358,PRDM1(-),-0.3241163576485977,6.7720736760024076e-21,1.0968851728736294e-20,0.033763699338296066,0.04226868847266074,248,9272,6
359,CTCF(-),-0.31593627325858725,1.8813124449789187e-17,2.7386193819313372e-17,0.030455439379696022,0.037911517390902406,248,9272,6
360,NR3C1(-),-0.3088004916322589,2.3281371827338183e-10,3.1498326589928134e-10,0.0399382688801655,0.049470630932203656,248,9272,6
361,FOXO1(-),-0.30714429211827965,1.9728238695456125e-97,4.72655718745303e-97,0.03455349778439701,0.04275153020788717,248,9272,6
362,GATA6(-),-0.2732443475265588,3.272019798959914e-61,6.37766570983712e-61,0.030335625579999928,0.03666128663949018,248,9272,6
363,KLF3(-),-0.27069719062724956,2.6478770776562606e-07,3.309846347070326e-07,0.040319799046732906,0.04864143007810716,248,9272,6
364,ATF1(-),-0.2511975035420819,9.565598853128834e-48,1.7742643034029288e-47,0.0342368421575554,0.04074850558790246,248,9272,6
365,NFKB1(-),-0.2203864597270129,0.0006843011681251024,0.0008283645719409134,0.040256987225813154,0.046901227188843736,248,9272,6
366,PITX1(-),-0.21496811840763058,1.4534369443537722e-17,2.1428878025728692e-17,0.02681692935276829,0.03112582718627054,248,9272,6
367,KLF12(-),-0.19778284046767022,1.3948845023438395e-07,1.8023788513431635e-07,0.029076121413371077,0.03334840316072647,248,9272,6
368,FOSL1(-),-0.1963956729779631,8.562813312067674e-20,1.3489363436818938e-19,0.023199270563849243,0.02658246929474089,248,9272,6
369,RFX3(-),-0.18461023961256995,1.3856537740885023e-27,2.4515412926181196e-27,0.02849377984521742,0.03238346275550739,248,9272,6
370,ELF3(-),-0.1769713626089099,1.114884365853722e-25,1.9426015465633037e-25,0.030925323537215384,0.03496132970082391,248,9272,6
371,GRHL2(-),-0.10465288289002127,0.008722354294821988,0.01044865358233884,0.035166600967960905,0.037812383271024964,248,9272,6
372,ELK3(-),-0.09959826296039223,8.891557351626128e-21,1.420179299218062e-20,0.026291209464258374,0.02817037517671854,248,9272,6
373,KLF4(-),-0.09287008975462893,0.016846395081548376,0.019972530251320238,0.040952323596367954,0.04367523310909338,248,9272,6
374,ELF2(-),-0.04485243395670405,4.68774837757845e-08,6.126034811608201e-08,0.030683459549758436,0.03165237140386462,248,9272,6
