"","logFC","logCPM","F","PValue","FDR"
"RFX2",-1.07990252084563,5.16751522982302,12.6994990427697,0.00317298424206857,0.739315080433464
"WNT9A",0.875904502993795,5.48151226454392,12.6994294649074,0.0031730339186067,0.739315080433464
"CYP1B1",0.929223370959645,3.63309025152857,12.6978348360487,0.00317458783689182,0.739315080433464
"KRT23",4.14226106746375,0.0526647247737619,12.2313521975817,0.00319959679766436,0.741159991639043
"LOC105371121",1.20665867793551,5.09214242227017,12.6602627988871,0.00320766798825451,0.741159991639043
"VSNL1",-0.81293123492366,5.12167706770503,12.6419023016946,0.00322404420027065,0.741553857613135
"SQOR",0.84523713574328,6.40851236933534,12.6301483448278,0.00323454415150332,0.741553857613135
"KCNIP4",-1.4502262512119,1.84139820523063,12.585426821173,0.00328029975929481,0.749128921773839
"IRX2",-0.786759444527656,5.56643088248963,12.5638339014725,0.00329474741668937,0.749130136051983
"XPR1",-0.74376446545065,6.38859005880089,12.5518757978015,0.00330573379792117,0.749130136051983
"MMP16",-1.45148885976679,3.02764578706099,12.5005935248129,0.0033539530123771,0.756715515771397
"NKAPL",5.30867411677752,-0.796369842382922,12.8638530060741,0.00336525790868255,0.756715515771397
"PLEKHA7",0.803207206947818,4.82066313786168,12.4746895179528,0.00337773558465508,0.756715515771397
"CD86",1.8431939691118,1.12877607916295,12.4624985890167,0.00339929036518636,0.757659912277053
"TMCC3",0.682376745180352,8.02665878753043,12.4430945151244,0.00340766932711166,0.757659912277053
"F2R",-0.866514551687118,4.39785858022177,12.4228045200631,0.0034271644371855,0.759129806913419
"S100A12",5.13301073306413,-0.899399880775994,12.7525138150118,0.00344919401517358,0.761147982674259
"GBP3",0.782763017634287,5.75087011694283,12.3442573428845,0.00350345723010894,0.767472720052605
"LOC100289206",1.30878012976109,3.56823571871531,12.337031520368,0.00351082826854427,0.767472720052605
"BRCA1",-1.32322025590106,3.00308096803909,12.3311932084091,0.00351693201653434,0.767472720052605
"EPB41L5",0.721567084231531,6.4734016772313,12.2447453429503,0.00360302280910299,0.782785339845545
"GLDC",2.33362473919996,0.154830833959823,12.0658416916604,0.0036136729877459,0.782785339845545
"RASSF4",1.18959152159493,2.60738682108522,12.2183688143142,0.00363081773161042,0.783618244492623
"SLC2A6",0.976372041176555,3.22737209180739,12.190951666156,0.00365853403670311,0.786718341031195
"LOC105374164",0.723009323262911,6.94182326173109,12.1535069710546,0.00369719363988546,0.791339418547655
"CYP24A1",2.01767106851061,0.884924356522045,12.1362789622704,0.00371291242883294,0.791339418547655
"PMAIP1",0.599307821009257,7.79698852499296,12.1014908730663,0.00375214941400976,0.791339418547655
"GRHL3",1.31849793398562,2.68765197206728,12.1008151191739,0.00375374645562488,0.791339418547655
"GPRC5D-AS1",0.717944235461461,5.69249152025731,12.0986916885244,0.00375515408962603,0.791339418547655
"UBA52P8",3.45668058227149,-0.420412263653941,11.681950058445,0.00376975737119146,0.791339418547655
"CCNA2",-1.87563335703005,1.96845724544663,12.0881237773654,0.00377403897847745,0.791339418547655
"LOC107986196",0.991440178799687,2.95572289523033,12.0391432241148,0.00381974792160638,0.79808350191861
"ADAMTS6",1.28266329959372,3.02118454225038,12.0137972817353,0.00384747445199919,0.801036023716581
"CBR1",-0.646490827107188,7.62133030418507,11.971237180968,0.00389394520560146,0.802549458940802
